"TCGA.3B.A9HI"	"TCGA.3B.A9HL"	"TCGA.3B.A9HO"	"TCGA.DX.A1KU"	"TCGA.DX.A1KZ"	"TCGA.DX.A1L2"	"TCGA.DX.A1L3"	"TCGA.DX.A23T"	"TCGA.DX.A23Y"	"TCGA.DX.A23Z"	"TCGA.DX.A2J1"	"TCGA.DX.A3LS"	"TCGA.DX.A3LT"	"TCGA.DX.A3M1"	"TCGA.DX.A3U5"	"TCGA.DX.A6BE"	"TCGA.DX.A6YR"	"TCGA.DX.A6YS"	"TCGA.DX.A6YT"	"TCGA.DX.A6YU"	"TCGA.DX.A6YV"	"TCGA.DX.A6YZ"	"TCGA.DX.A7EF"	"TCGA.DX.A7ES"	"TCGA.DX.A8BH"	"TCGA.DX.A8BK"	"TCGA.DX.A8BP"	"TCGA.DX.A8BQ"	"TCGA.DX.A8BV"	"TCGA.DX.A8BX"	"TCGA.DX.AB2E"	"TCGA.DX.AB2F"	"TCGA.DX.AB2O"	"TCGA.DX.AB2P"	"TCGA.DX.AB2S"	"TCGA.DX.AB2T"	"TCGA.DX.AB2X"	"TCGA.DX.AB2Z"	"TCGA.DX.AB32"	"TCGA.DX.AB35"	"TCGA.DX.AB37"	"TCGA.FX.A3NK"	"TCGA.IE.A4EJ"	"TCGA.IE.A6BZ"	"TCGA.K1.A6RU"	"TCGA.LI.A67I"	"TCGA.LI.A9QH"	"TCGA.MJ.A68J"	"TCGA.QC.AA9N"	"TCGA.QQ.A5V9"	"TCGA.QQ.A5VA"	"TCGA.QQ.A8VG"	"TCGA.RN.A68Q"	"TCGA.RN.AAAQ"	"TCGA.SG.A6Z4"	"TCGA.SG.A849"	"TCGA.SI.A71O"	"TCGA.UE.A6QT"	"TCGA.UE.A6QU"	"TCGA.VT.AB3D"	"TCGA.WK.A8XO"	"TCGA.WK.A8Y0"	"TCGA.X6.A8C3"	"TCGA.X9.A973"	"TCGA.3B.A9HJ"	"TCGA.3R.A8YX"	"TCGA.DX.A1KX"	"TCGA.DX.A1L1"	"TCGA.DX.A1L4"	"TCGA.DX.A23U"	"TCGA.DX.A23V"	"TCGA.DX.A2J0"	"TCGA.DX.A2J4"	"TCGA.DX.A3LY"	"TCGA.DX.A3M2"	"TCGA.DX.A3U6"	"TCGA.DX.A48N"	"TCGA.DX.A6BF"	"TCGA.DX.A6BG"	"TCGA.DX.A6YQ"	"TCGA.DX.A6YX"	"TCGA.DX.A8BG"	"TCGA.DX.A8BM"	"TCGA.DX.A8BN"	"TCGA.DX.A8BO"	"TCGA.DX.A8BR"	"TCGA.DX.A8BS"	"TCGA.DX.A8BT"	"TCGA.DX.AATS"	"TCGA.DX.AB2G"	"TCGA.DX.AB2Q"	"TCGA.DX.AB2V"	"TCGA.DX.AB2W"	"TCGA.DX.AB36"	"TCGA.FX.A2QS"	"TCGA.FX.A3TO"	"TCGA.HB.A2OT"	"TCGA.MB.A5Y8"	"TCGA.MB.A5Y9"	"TCGA.MB.A8JK"	"TCGA.QC.A6FX"	"TCGA.SG.A6Z7"	"TCGA.SI.A71P"	"TCGA.VT.A80G"	"TCGA.VT.A80J"	"TCGA.X6.A7W8"	"TCGA.X6.A8C2"	"TCGA.X6.A8C6"	"TCGA.Z4.AAPG"
"AQP9"	1.21141737395615	-0.363748460467492	-0.632904034095205	1.27448876438204	-0.192311400783447	-1.239000761805	0.00709308174879166	1.26312628858319	-1.19423320375436	-0.396355833923295	1.2483820143149	0.509261427193173	-1.00997519088486	-0.334091784123186	0.145656651189137	-0.98733379901175	-1.1789413106705	-1.410835601968	-1.13191299026881	0.0208749087963342	-0.353859302076483	-0.99925551737829	0.0258510436508777	-0.0569096816603613	0.499679444042403	1.2902051671235	1.37315834112711	-0.499768189972465	0.00206962549101878	1.34487469730665	1.25351944091133	-0.349272819733231	-1.08119519515174	1.20504444635896	0.296723642336558	0.454228648021215	1.20910093393795	1.33853227795855	0.464818352474201	-0.460302385421509	0.544848755862789	1.20869903402463	-1.1417085320108	-1.29783189341555	0.122581744831493	0.234120028416336	-0.886682370428295	-1.43917868674698	1.23441022566053	1.24471779162105	1.22140712428975	1.200256208827	-0.291131425469148	1.32386520281251	1.20865094135606	0.163930304139825	1.25938228911461	0.301782951344468	-0.214731978836319	-1.0413449912846	1.2445513861455	1.25025571754141	-0.536173707388139	1.20716842353307	-0.748904840140613	-0.303354211849215	-0.719535960046647	-0.413020461150105	1.60979678812036	-0.327760421955861	1.17905903336466	-1.139014827921	0.530700418793606	1.26405137175177	1.22282917606743	1.23603240850333	-1.30767962812956	1.21571714617945	1.21601959943176	1.20773539780218	1.19984723065962	1.23521480084606	0.638259995017013	-1.20275189421233	1.29256459978499	0.129460155823462	1.21058028851343	-0.936763305366449	-0.370958439445057	-0.743086083809442	1.2624506644998	-0.308335562470891	1.3680757252067	-1.4061314186956	-0.147254365925578	1.20353430492696	1.45346736412202	-0.346911951237504	1.32735898378494	1.24050631220446	1.26670748995626	1.21299463290191	0.58899040959604	-0.0458439340016955	1.33775117145677	1.34410405508413	1.26502783759881	-0.760195673228177	0.174167488338158
"MS4A6E"	-0.89057008234819	-1.11877936810023	-0.773835495469606	0.652294234257101	1.28805763058821	-0.617831887038083	-0.584672560197285	1.72136508516929	1.04192020792584	-1.26344380239417	1.11321590336074	2.08490242185438	-0.243774724939583	-0.897407843460449	1.18591831645053	1.3553463285533	0.47320881419159	-0.768631374035214	-0.630205553683157	1.81454794309938	0.637894991255079	0.468186787994588	-1.19187636709081	0.897094773369466	-0.127183649641336	-0.0310803397257453	0.22115306907156	0.976906646231752	-1.1459768223749	-0.798962939683329	-0.0893242104218021	-1.18139879392431	0.650418964629355	-0.589425987651281	0.621719762157765	1.32424912929689	-0.781264839581859	0.478264473702098	1.00413442860856	-0.721130947092189	-0.618217338037152	1.25888803895611	-0.657796437396509	-1.22159266536375	-0.638922438151528	-0.829504426407666	1.08728098693504	1.18317762512495	-0.873319963519107	0.940405430369218	-0.71336312663875	1.93306058512498	1.55290800447864	-1.27551685602681	0.052460805453265	0.629051794593997	1.33313655833959	0.992893785436411	-0.146724025848307	-0.845000486022219	1.29044390498243	0.199655102537987	0.0796738491147551	0.093127815352804	0.18212229030333	-0.223236699841934	1.27418433049811	1.59685251317131	2.17833919233998	-1.16451527983364	-0.700662848779583	-0.762346997624395	-1.15610951757026	1.5281344768755	-0.126769556151911	1.28907120332321	-0.401361793479108	-0.154944149944948	1.74561924241633	1.30154417735466	0.228831117451915	0.199892032762877	0.947044675932621	-1.19678653963771	0.883449884241354	1.56608605013397	1.7797079002417	-0.491522996818942	1.06746794625952	-0.689109617213642	-0.0705161138728758	-0.730367047629718	2.00615873117463	-1.18248194300446	-0.962594025463419	0.614778154181889	1.6909796820108	-1.15528854818836	1.52337069981141	-0.169468738018014	-0.617056951119423	0.296876659647236	1.83531039538706	0.650361905183198	0.791536115639135	2.14980919106089	0.153363912484611	1.45359650709224	1.07188304130292
"GFPT2"	-0.220039344519777	-0.0589186767713911	1.27215358376069	-0.762479821088438	-0.135527467951612	1.47634756874704	1.6619968106168	-0.0593882366224378	0.276763543777086	-0.837555877795195	-0.836517233874107	-0.578265003921753	1.3228970416683	-0.797154783306938	-0.287961417542535	-0.220997357805666	1.30104513339792	1.32962333968875	1.29587180471946	1.36388397572871	-0.370797233494195	1.26278493919423	-0.379647363912345	-0.565862919658357	1.29923107827758	-0.57926236792061	-1.21016705715972	1.36946326553269	1.3201614820888	1.27694395312377	1.38715342704283	0.678437480958013	-1.05229921254152	0.483001686801648	-0.279370809178398	-0.186128747550538	-0.219239114019011	-0.914676997871417	-0.866047984362899	1.35003026063022	-0.529309408802382	-0.401023285935241	1.3476354116257	1.33278108346427	1.24527816107791	-0.34097716782945	1.33892696430943	-0.22763195491625	-0.411964423552516	-0.804041546253546	-0.981266004816401	-1.062783428114	-1.12781466919203	0.046023419102886	-0.144984304882774	-1.04381804870487	1.39246850487239	-0.926544194681638	1.48887436646572	-1.06215933705941	1.31796690369241	-1.0165846016794	0.089035970843708	-0.803193907154346	-0.551351623252658	1.32036514910121	1.31465166747987	1.55618468695537	1.32119720801168	1.29803625798923	1.28405374312639	-0.508361634427821	-0.867208774946773	1.93122200398612	-0.486729801875495	-0.226162695645394	-0.306827366536313	1.35654911680548	1.33888046755243	1.30210986467783	1.37093332936786	1.2969392069549	1.37356560358073	-0.391688645081093	0.25860818836436	1.35149886911932	-0.121592821642778	1.34443919077509	-0.325614037936593	-0.374070881578364	-0.198196392208934	1.48608625801511	1.27430578789059	1.29860657648324	-0.325947875841635	1.30260289143636	-0.778106874822824	-0.383963541030762	-0.616970671715362	-0.0259212719573256	1.56501688597594	-0.792692159439622	-1.23444086679326	-0.821561538434503	-0.354548589296463	-0.428952238417623	1.31119543297166	1.26509422999795	-0.784575367719818
"TREM1"	0.812100662460435	0.448102809839092	0.14614097615183	0.828587646461409	0.17726863860673	0.273017953612373	-0.899733899230889	0.810077521505661	-1.24064195827855	-0.261638310543963	0.82097324984113	0.551940511754811	0.33069239787379	0.259102029883806	-0.0925286547417773	0.239811829409103	0.233623939542582	-0.950796851504713	0.161195270658906	0.274727947381757	-0.376105783192319	0.849704989040296	0.815429157464459	0.809724858289987	0.46868902393924	0.802385394684143	0.836562251016737	-0.429840456600323	0.207082605381351	0.809057861742283	0.988419493033915	-0.11793141437424	-0.980243455238101	0.810541165813661	0.481904547106117	0.140768549651273	0.812912922138562	0.49135226020935	0.117472828975025	0.209663606592506	0.147358780234857	0.369818457768714	0.0150342842858829	-2.41931829198721	0.441151914610312	0.646185575845636	0.0808245458346483	-1.39878741587293	0.843248977839268	0.80008552690026	0.549133607778084	0.802540625058662	0.33706752534043	0.841639498013871	0.587816540482017	0.242414029462847	0.809838688329763	0.0784766720439826	0.231208609308498	-0.124755491153901	0.814587969785391	0.816479243719019	-0.409917108469892	0.827681401308881	0.353834784734583	0.169917593181439	-2.41931829198721	-1.05604436312359	0.959069702290509	0.846764411922414	0.483229849974944	0.229975645474475	0.802767107501941	0.80357824074065	0.809906242317324	0.434752361102622	-0.56273333138034	0.835644728530637	0.863520090316802	0.809448858520805	0.832697928904884	0.1743895660356	0.483983741769108	-0.296462194003068	0.862765564626054	0.0424460447790885	0.755187238788484	0.104518903683224	0.420445575828669	-0.153889838521563	0.408830076856473	0.805866745077164	0.83129473119792	0.806847701456493	0.248531843966738	0.818858742242644	0.899033513736531	0.807091451907066	0.834317901217688	0.19975305497305	0.879583094997484	0.815396865364072	0.826641216190007	0.395889631283396	0.829853546711242	0.827797178665346	0.8017333248986	-1.01526306992726	0.819075941606514
"CXCL3"	0.869540226170813	0.890807725359601	-1.91749881823832	0.916246107391418	0.263165099504521	-1.91749881823832	0.972824212231197	0.717950576408535	0.0967773674387643	0.309041003158527	0.311875209376676	-0.243511161804225	-1.91749881823832	0.649920453975359	0.844948171593199	0.460417460599454	0.369986290886055	0.131823383007851	0.447465702682445	0.673509615927228	0.250601103168508	0.519906689991491	0.370017312077551	0.140706175389167	0.873926819915488	0.317685398069801	0.850800703522558	0.386341162812246	0.473508749657174	0.0885218331301473	0.920026417596465	-1.91749881823832	-1.91749881823832	-0.906252885869012	0.288169334557606	0.875196380226246	0.885977855798039	0.453775384791206	0.86435555505143	0.0286820126977389	0.277699833797868	0.853406198920723	0.0709178867773522	-1.91749881823832	0.360103530508122	0.525368803788877	0.218742936289876	0.391612850584305	0.867578241125315	0.827879955448701	0.847586687261608	-0.865829280138312	-1.08457078375664	0.900025355744716	0.701713422465503	0.949430343793469	0.90333002566414	0.454987877009965	0.234105104074115	-1.91749881823832	0.922245605722237	0.898622632980121	0.836187149540643	0.91821087527786	0.162915152859075	0.897165833902895	0.847277502896525	-0.353216131988805	0.944533606044284	0.878472965751291	-0.581053117605257	-0.608383650757627	-0.0298613527660721	0.915976017486565	0.840759078963668	0.556104486027659	0.251144780115755	0.418754092585305	0.859336731638185	0.867888662711378	0.893539115786531	0.606061297367055	0.995411547623195	-0.653286883388396	0.858246488164111	0.203493219920364	0.898031757439107	-1.91749881823832	-0.698181749946822	-1.91749881823832	0.888932590682273	0.128069863579602	0.959785995444722	0.687932502190993	-0.415512453139222	0.0237109283960608	1.0295597565605	0.446245425392339	0.873666941706489	-1.91749881823832	0.820047216564034	0.79136660255494	0.348898110296834	-1.31891701365956	0.960660294798126	0.910803403068726	0.849417292571562	0.414583026222508	0.880190356529947
"ITGB3"	-0.0261006728928927	-0.759199784219383	-0.692474993711963	1.24981728142223	-0.700886852997614	0.343375933075789	1.27268870669269	-0.863030331486008	1.26693121920475	-0.858969678341087	-0.761446097905483	-0.539925262355774	0.226292850910669	-0.993606259228947	1.52084080935841	-0.903838437091169	1.51052870523271	1.69966688816163	1.91737410655691	1.12637406336861	1.03603889649872	-0.846723924863192	-0.770145746561272	-0.855459021187206	-0.961430581974341	-0.826359874559526	-0.922743813215171	-0.979434344326659	0.0737571410381647	-0.335632804899984	0.989833231442272	0.023162097559581	0.332516380612091	1.0904827965278	-0.746508365049294	-0.000309297825924502	1.02606578238924	-0.356196953028644	-0.895799918054754	-0.696637736334063	-0.931301661806488	-0.659692673987387	0.995728616899788	1.88695156207406	1.5492965729966	-0.477918323580758	1.52157797263341	1.18763509195609	-0.710782647331151	-0.969133287007695	-0.852677933716113	2.01240526638185	-0.962335834006356	1.61103139254686	1.43757323992929	-0.779846041045414	-0.986562509447297	-0.316207372904163	-0.108938116341632	-0.848036702979988	-0.727940820915188	-0.685902236652924	1.51665466608744	-0.795834721160783	-0.967058150984219	1.72073282763492	1.50832992977422	-0.0478918749272333	1.79520988383383	0.883210898570041	-0.624336511524795	-0.796355901959285	-0.90655522995035	1.03912387340627	-0.880333212042095	-0.496364434590032	-0.825719133884498	-0.799091089941191	0.0671824324265333	1.38755730533305	-0.120719405577672	-0.0609946624898355	1.09757569833957	1.06364507843447	0.953106278919115	1.66744927884307	-0.141330809966318	-0.0317250342679187	0.0192012220940452	-0.804848761296075	1.4658696323054	-0.716494164634036	-0.947487152905012	-0.796846437210924	-0.894702051883527	-0.0284378240306463	2.46488874727966	1.68405774256554	-0.818675827713623	0.981247320802052	1.30849472168791	-0.903374270052799	1.2833586420647	1.06204666082081	0.175694260754469	-0.639332239019434	1.59447661169493	1.03364183314315	0.0970365018805462
"SLAMF9"	1.19055466639896	-1.1720675163755	0.572556784450381	1.15137393527706	-1.1720675163755	-1.1720675163755	1.14447182602748	0.669816858773502	-1.1720675163755	-1.1720675163755	-1.1720675163755	0.288286427296731	-1.1720675163755	-1.1720675163755	0.840838415021735	-1.1720675163755	1.1810795103477	-0.946663885616145	0.189683385336388	1.1656144347983	-1.1720675163755	1.14326202823971	1.19874437076894	-1.1720675163755	1.14071010391581	0.200199480460991	-1.1720675163755	0.532119353330755	-1.1720675163755	0.904858640002672	1.22619201817459	-0.174341292951444	1.15619594898421	-1.1720675163755	1.14779699392688	-1.1720675163755	1.17227586184473	-1.1720675163755	-0.31051688875187	0.206896229803368	-1.1720675163755	-0.452778299897942	1.14287674062489	0.0795447926229775	0.242634833719085	-0.194286154026639	-1.1720675163755	-1.1720675163755	1.17153965066528	1.14192667793295	-0.148513374589804	1.15253788973965	-1.1720675163755	1.1500925825355	0.342560216497294	0.640617904416191	0.653718631142361	-1.1720675163755	1.14239519417983	0.129752206966429	1.15151048723398	1.14283060298994	1.14978789508828	1.14886688238077	-1.1720675163755	-1.1720675163755	1.14121567637427	0.130680285232227	1.14881778355552	1.18493722100512	-1.1720675163755	0.346134554700276	-1.1720675163755	0.466369293620507	0.607900967730853	0.223434374249465	-1.1720675163755	1.14712139028024	-0.60303622721504	1.18612692381118	1.17676664369096	0.533621457430823	-0.221543079724066	0.353402416537688	1.1432910469893	0.520567450637437	-1.1720675163755	-0.00521416055017833	1.15615661582203	-1.1720675163755	1.14638930321873	1.14734852668068	-0.109435599140375	1.14106897657791	-1.1720675163755	1.20809463291599	1.22014535903676	0.719573308679472	1.15274400024031	-1.1720675163755	1.33954548333754	1.24418049003415	0.266122805144591	-1.1720675163755	1.15325286389789	0.308743368242168	-1.1720675163755	1.14862088743514	1.14197636004346
"CCL26"	0.720851786560503	-0.805869337750214	0.59087221409119	1.20901106931881	-1.0158076638649	1.27826032802277	1.17257171546186	-0.603269798930917	-0.777408933419717	1.13574372478274	-0.460613010634105	-0.609344289568336	-0.620125991766612	1.14339085782201	-0.596372662582714	-0.459715921460267	1.14371744379309	1.1496030236552	1.21115299259361	0.316918983627153	-0.923842752054923	1.1412420603231	1.26795273630757	-0.822580487624	1.28673611137651	1.31783925807518	0.879489361184884	-0.521429964534506	0.0194962074221136	1.16891210640472	1.14115205914578	0.543244006987438	-1.14035987039607	-1.25341091486157	-1.11438088999604	-1.19275507514249	-0.582565547984698	-0.933446454711881	-0.50523187037954	0.684459088407816	-0.564987377232925	-0.681573308921546	1.19711432505754	-0.611028470179614	-0.50290997112331	1.15198614214466	0.518670646332726	1.5997252556089	1.14244263357267	1.01424426411483	-0.22751247479747	-0.644549983547359	-1.05675042155905	0.8271257874334	-1.0979360945473	1.13830837700315	-0.174247878962348	-1.19631842949454	0.229113563139909	-0.442415189958486	0.908152127326921	1.43723519236763	1.06152701549411	1.46896639484084	-1.22325240595446	-0.0435573462884164	1.37836049857665	0.111688522484067	-0.200196546421305	-0.856726624395419	1.17846185775479	0.27263538533104	-0.688442979744123	-0.616872111337937	1.44952941892814	1.14344517278973	-1.12037926976401	1.25305514877813	0.591393547269205	-0.339866349313198	1.26524409043962	-1.17802169541114	1.48751650069762	-0.69053238577467	1.57298377269079	0.0821849224829023	1.16225020327928	0.768611671936011	-0.961465002833939	1.63470315373041	1.23718248088279	1.39660080897574	1.18842050055848	-0.847365209620198	-0.536738335651284	1.38447457653697	0.145104758267345	1.13783284178725	1.4045965283242	-1.04015094020679	1.51497639658656	-1.12655544254293	-1.19610749340262	-0.725789438679914	-1.16866506412971	1.52516129960863	-1.27865526260957	1.17106648970175	1.13978080873008
"HK2"	1.28653818131865	-0.667735067738047	-0.862119466029045	0.947608332988593	-0.874110374107786	-0.858604470156683	-0.857395160996966	1.23160811959773	1.23160811959773	-0.874110374107786	-0.440790593502065	-0.629548831421391	-0.837105407917529	-0.874110374107786	-0.172606753314325	-0.902993828663214	-0.509834342370595	-0.874110374107786	-0.308101505682803	-0.038905952832151	-0.588934182543903	-0.388614850412685	1.45994465289116	-0.916472125704783	-0.80840170009031	-0.874110374107786	1.23694836517667	-0.633979818654315	-0.673248650288087	1.49246538522404	2.26752999284911	-0.787263089197466	-0.768886999179096	-0.874110374107786	-0.782037201832813	-0.874110374107786	1.23160811959773	1.25299098793468	-0.917492344894757	-0.866196646285752	-0.859325433652898	-0.670396210301125	1.24764147394929	-0.0452002709421016	-0.861193718719438	-0.885177728856701	-0.816664497392781	0.0939355539500398	1.80138896227723	-0.848115638665692	-0.56766530286107	1.37101314604403	1.32212379398319	1.23160811959773	-0.874110374107786	1.24793709494321	1.74859519087767	1.30520647052935	1.24704699682495	-0.444329057686969	-0.94924952789037	-0.829906998264834	1.50690642866163	1.3493161593238	-0.33707156134715	1.32669955479041	-0.85494285755598	-0.747204257990019	1.29156616864964	1.24015642489916	-0.489576862412467	1.23160811959773	1.27233190375272	-0.420340112736173	-0.857475364382987	-0.72303924788005	-0.840795596698762	-0.964799860128267	-0.359867362510975	1.38873099551655	1.23160811959773	1.28330892621824	1.52003018662606	-0.874110374107786	1.23632862349506	-0.84741554206868	1.23160811959773	-0.0170429776639516	0.441905924720453	-0.819448645612957	1.28471374236588	-0.667618073077869	-0.832335742342043	1.3203215786276	-0.591618106836956	1.27550826040354	1.31375294491639	-0.218731620211044	-0.715885512454172	-0.705567184615743	2.21913255927962	1.23160811959773	1.23725295872729	-0.874110374107786	1.40524328904301	-0.646309898766764	-0.74084815979351	0.166164133648977	1.33485109478623
"ITGA5"	1.38074394691913	-0.511871205838846	-0.794251684910399	-0.114848580338635	1.39608800090396	1.35515486656758	1.3835529539166	-0.345375076976338	0.12245455436543	-0.963324941493342	-0.491236370518985	1.3387979417628	-0.857016187960576	-0.0157891436637927	-0.333728421782384	-0.841400618938365	1.40213048044408	-0.767026196687759	1.40580587989619	1.37787733763121	-0.948958410751432	1.39042624950424	1.38555572789845	-0.42961437049802	-0.802897751211133	1.39153919248535	1.36820807596366	-0.58782226306097	-0.177554669370581	1.36883352448269	1.45488917147009	-1.01172205824732	-0.800625370944697	-0.170123365261686	-0.709565662324169	-0.312487472178994	1.35787329737524	1.38962165981801	-1.31989556122427	-0.0295163147764837	-0.31924057948373	-0.567712200420404	-0.0345245776678189	1.41691742146468	1.38353749141489	-0.0230918380053753	1.37121024045438	-0.782645386425305	1.41446101342412	-0.724257227806601	-0.553367361724428	-1.14140056542316	-0.963822286025853	-0.555709164707438	1.40243243069592	1.40524067293478	1.36341393604099	-1.22641063244752	-0.464588940609321	-0.572367952689016	-0.436968301970137	1.41340985931676	-0.313755366191406	-0.529127824673581	-1.00968446045973	1.39636393203115	1.37279925523194	-1.01664870194475	1.533448717581	1.40380320381832	-0.659895097549945	-0.323235499282652	-0.600492349005719	1.96539305619729	-0.305558415120213	-0.838870131865043	-1.09307561363567	-1.02345932908685	1.36045243682491	1.40476815826165	1.46107997126963	-0.556158020072099	-0.561492551556863	1.35428279737423	-0.389057144278411	0.356812411219554	1.44156487010112	1.37179012920767	-0.668121205405194	1.48704342041725	1.38808942666143	1.37591187059548	-0.706968935374339	-0.206896583583198	-0.817374599783369	1.37531543428439	1.44799702276743	-0.769400772157298	-0.807922630189138	-0.412015170283181	1.40820927985557	-0.867413074400632	-0.84149468691888	1.37726078258268	-0.133159148085005	-0.496866717954612	-0.329928863596657	-0.0524742668737085	1.39286935668533
"PAX8"	-0.311358240318149	-1.34684966438827	-0.134758902219573	-1.08160769162437	1.33560699611496	1.12430440724322	-2.59544596475209	-0.850588858963986	0.440727724943514	-0.763649981058642	-0.987613502032829	1.14282990995804	-0.312449813127371	-1.35417220169358	1.36665388164037	-0.159703891928734	-1.30382589862061	1.27862829086546	0.657522864411929	1.36041736991504	-1.09341593177004	0.554418895799267	-0.26981976222715	-0.316789393195325	-1.20292642136902	-0.901770040848799	-1.24300594453235	0.0338805260282506	1.1116328387406	-0.803406710591086	0.49392295926117	0.364344183950254	1.30880320373695	-0.951893648167339	0.05217998290405	0.267144586639432	1.216438621175	-1.19169995884262	-0.270079022378955	-1.22071344362241	-0.0571612554242512	-0.744497646895198	-0.760267307730658	-0.709265889195912	1.1193031129468	-1.06128363222657	-1.06399362228483	-0.320217677394466	-1.99137841105505	-0.241803953643307	-0.647606885022971	1.33131271826018	0.245800720416908	-1.40248518952078	0.204675726541068	1.14054426576831	0.120141661605825	1.29497368160756	-0.138512991397656	1.18289226890694	1.24485474942406	0.335521285433624	1.24204735126095	-0.656768050175693	1.25438798965766	1.12618757355458	-0.701982680011468	1.15120460639753	1.30301633657223	1.28623768693879	0.316688616571082	-1.41117899128767	-1.3058832648872	-0.366071575880417	-0.27305418690157	-0.709034469562297	-0.585101822593874	-0.768064330708159	0.371247663560455	1.58527960334978	0.327927496484772	-0.0646309748362121	1.20114002249938	-0.758008162913304	1.41252587552264	1.2962594343538	1.23925074457627	-1.29167813156143	0.352147153140669	-0.326507063358091	-0.761648635460731	1.10995099338061	0.537534602870008	-0.59735250068246	-1.49138527472172	0.478881656785419	1.20869353061006	-1.02470451016704	1.29845990553529	0.00866592533728074	1.12833338118287	-0.781336228378885	1.30127182488792	-0.757204906769984	1.15965641319888	1.33731284924456	1.1517976103144	-0.0806964633340852	1.28038678480824
"CTSB"	-0.198697097815264	-0.21176693680175	-1.21188596157161	1.27980709964273	-0.556280279402536	0.0826193651915412	1.27355648116796	1.28299511497446	-0.999483700209903	-0.73473432766451	1.28172723586304	-1.08390594114903	-1.69833390144586	-0.431829341131293	-0.237968419507563	1.28454398765289	-1.39984719314751	-1.41445688009668	-0.577809583440156	1.29479917973895	-0.720632601693727	-1.50033342604942	-1.03757403531962	-1.8558834862817	1.29685468325507	1.27355648116796	1.87397383661806	1.27355648116796	-0.220189798591593	1.27429399048473	1.35405143673239	-0.490578838487901	-0.617229622977859	-0.515586800144209	-1.29448202594958	-1.70052491628491	-0.24568827526909	1.32051992477955	-0.463552654804578	-0.499916541390916	1.28468911195141	-1.18344366084211	-1.0370756757221	-1.26693838497742	-0.0130889316725034	-1.23416584919489	-0.603954860409855	1.27355648116796	1.27843623167221	-0.883852893964213	1.29793166201083	-0.364638151685606	0.00719993007903511	1.28407982356896	1.27392663436629	1.27445529262588	-1.01182694876989	1.27560574989125	1.27945082918634	-1.92811520436114	1.27355648116796	1.29119414779365	-1.34067395051076	-0.818114016198408	-0.30392405606562	-0.624597990672304	-0.402991093659434	-0.980722686936307	1.4445116409108	1.30074465698547	0.476913191238171	0.0469264071012891	-2.18157998690149	1.39842718420002	1.32025860607635	1.27741755199732	-0.261393613151241	1.27917672309762	1.27355648116796	0.105129523406829	1.27355648116796	1.27356015591473	-0.577202554113923	-0.918610529664734	1.38702219112218	1.40872909478453	1.27953133375256	-0.0913544438325869	-0.508882765192117	-0.178791659684599	-0.64696052320802	-0.635111385217546	1.27355648116796	-1.55168110771725	-0.835125462151173	-1.85220438730189	1.54930157793928	1.30937181077303	1.34900485682124	-0.363268316777564	1.32769864034661	-0.487023084048983	-0.657288430115544	-1.11473217782777	1.28271866336092	1.27355648116796	1.28967557580688	-0.258584270183468	-0.266522487204678
"RPTN"	-0.877134045971784	-0.877134045971784	-0.12565697455612	-0.877134045971784	0.366269077595597	1.3207831207083	1.34824258481667	-0.877134045971784	1.33320904801162	0.481398154848487	1.31825220185935	-0.877134045971784	1.31513425946733	-0.877134045971784	1.31499792003263	0.400424645482448	1.37638329934367	1.31549124117803	-0.877134045971784	1.31949174514471	0.441471092919362	1.3176472261649	0.418167425874192	-0.877134045971784	1.3166899786896	1.33145796150006	0.764706218002638	1.31667016323094	0.53359693132082	1.31546431848455	-0.877134045971784	-0.877134045971784	1.31769028720567	-0.877134045971784	-0.877134045971784	-0.877134045971784	-0.877134045971784	-0.877134045971784	-0.877134045971784	-0.877134045971784	-0.877134045971784	-0.877134045971784	-0.877134045971784	1.3148684027205	1.34021154979624	1.31496124487298	-0.877134045971784	1.33603535993734	1.31534396015237	-0.877134045971784	1.31601218627614	-0.877134045971784	0.155264931329735	-0.877134045971784	0.0176766515719221	1.3162526482339	-0.877134045971784	-0.877134045971784	1.3501433751423	-0.877134045971784	-0.877134045971784	0.11833134538748	1.32312629707711	-0.877134045971784	-0.249548612220704	0.702472671627822	0.279071486802357	1.33816583482639	1.31655233336589	1.32678043029047	-0.877134045971784	-0.829859811829006	-0.513569872468533	-0.877134045971784	-0.877134045971784	-0.739464184201389	-0.877134045971784	-0.840809696588863	-0.877134045971784	1.3675255860725	-0.0463706441501017	1.32553703097328	-0.877134045971784	-0.877134045971784	1.44442137627734	1.32299363136726	0.761128228994004	1.31656876945368	-0.877134045971784	1.3435316315612	1.31611690665159	1.31573600372167	-0.877134045971784	1.31688027780075	-0.877134045971784	1.3392861767294	1.05161141802963	-0.877134045971784	1.3768496344024	-0.877134045971784	1.55120093303865	-0.765753665725515	-0.877134045971784	-0.251304909356925	1.34860977740504	-0.38896500340074	-0.50441025117751	1.3168196501264	1.31497244373394
