"TCGA.DX.A3LS"	"TCGA.DX.A6YQ"	"TCGA.DX.A6YR"	"TCGA.DX.A6YX"	"TCGA.DX.A8BM"	"TCGA.DX.A8BP"	"TCGA.DX.A8BS"	"TCGA.DX.AATS"	"TCGA.DX.AB2E"	"TCGA.DX.AB2P"	"TCGA.DX.AB2X"	"TCGA.HB.A2OT"	"TCGA.LI.A67I"	"TCGA.MB.A5Y8"	"TCGA.QC.A6FX"	"TCGA.QC.AA9N"	"TCGA.RN.AAAQ"	"TCGA.SG.A6Z4"	"TCGA.SI.A71O"	"TCGA.SI.AA8B"	"TCGA.WK.A8Y0"	"TCGA.X6.A8C2"	"TCGA.X9.A973"	"TCGA.3B.A9HI"	"TCGA.DX.A3LT"	"TCGA.DX.A3LU"	"TCGA.DX.A3M2"	"TCGA.DX.A6BF"	"TCGA.DX.A7ET"	"TCGA.DX.A8BH"	"TCGA.DX.A8BK"	"TCGA.DX.A8BL"	"TCGA.DX.A8BN"	"TCGA.DX.A8BO"	"TCGA.DX.AB2G"	"TCGA.DX.AB2W"	"TCGA.MB.A5Y9"	"TCGA.QC.A7B5"	"TCGA.QQ.A5V2"	"TCGA.QQ.A5V9"	"TCGA.WK.A8XO"	"TCGA.X6.A7W8"	"TCGA.Z4.AAPG"	"TCGA.3B.A9HJ"	"TCGA.3B.A9HO"	"TCGA.DX.A1KZ"	"TCGA.DX.A1L1"	"TCGA.DX.A1L4"	"TCGA.DX.A23T"	"TCGA.DX.A23V"	"TCGA.DX.A23Y"	"TCGA.DX.A2J1"	"TCGA.DX.A3LY"	"TCGA.DX.A3U5"	"TCGA.DX.A3U6"	"TCGA.DX.A6BE"	"TCGA.DX.A6BG"	"TCGA.DX.A6YU"	"TCGA.DX.A7ES"	"TCGA.DX.A8BG"	"TCGA.DX.A8BQ"	"TCGA.DX.A8BR"	"TCGA.DX.A8BX"	"TCGA.DX.AB2S"	"TCGA.DX.AB2T"	"TCGA.DX.AB2Z"	"TCGA.DX.AB32"	"TCGA.DX.AB37"	"TCGA.IE.A4EJ"	"TCGA.K1.A6RU"	"TCGA.QQ.A5VA"	"TCGA.QQ.A8VG"	"TCGA.RN.A68Q"	"TCGA.SG.A849"	"TCGA.SI.A71P"	"TCGA.UE.A6QT"	"TCGA.UE.A6QU"	"TCGA.VT.A80J"	"TCGA.VT.AB3D"	"TCGA.X6.A8C3"
"CD68"	0.237126642059164	-0.323486863284551	-0.654046659227284	-0.274305273131036	-0.830118396196474	1.25286581337416	-0.915595527806665	-0.075378250268519	-0.324034017803526	-0.367200927482768	0.301316765806387	1.95519733827206	-0.426103658715252	1.72821381421894	1.68295887785659	-0.954968575625435	-0.539719443943722	-0.323561749249655	-1.03192224942626	-0.408856552958912	1.09863946519844	1.66103553031814	-1.15465373705099	-0.788581372706698	1.16937093537031	1.25896561234033	1.5047219335936	1.22813535445041	-0.411804515138176	-0.522457788869578	0.651627593991053	-1.00211182474656	0.672199850833561	1.23484488187989	0.398296253437518	-0.284487119891229	1.27459020097586	1.37147399032631	1.16060238986169	-0.695027351790048	-0.666775764650711	-0.750388390099639	0.106730763242847	0.498202894653942	1.00750362017457	1.24166625296347	1.490011882714	1.01123378335593	0.0669953632970341	1.36220052508362	1.33527657980403	1.21630936909455	1.45026760841295	1.09289681814627	0.97881860648808	1.25624945261342	-0.399095695254825	1.38109466465045	1.29430321949971	1.74407223502807	1.05930730442462	1.70562195133551	1.29127766687291	1.26879016663939	0.991946512450379	1.56953060866909	1.33957496487557	1.08358738381624	1.15846502194918	1.65055206117434	-0.900012887044038	1.05205628744231	-0.811817430958797	0.588885180105077	0.33024145663554	1.49632870590964	1.68414099406921	1.72939041503418	1.22112771980137	1.34384701299728
"DENND3"	0.429344282890194	-0.130720704074179	-0.303363721613388	1.22658519456808	-0.0871419152174919	-0.31803167438658	-0.717110749317456	-0.831589542323021	-1.37881751745355	-1.04011171775107	-0.231358641073378	-0.684694881563225	-0.981729528726219	-0.860409286861672	0.577705797929661	-0.802833078961478	1.52006742619245	-0.559726047447119	-0.205421230671658	-1.02563540589146	1.11391788188965	-1.14117855539926	1.04525360228958	0.491152663083054	-0.483035802222739	1.0594162609015	1.25431044971456	1.3084439412736	-0.0107992169667154	0.388158602441909	0.122426853403606	0.384753973445752	1.23051141457173	-0.376008426948329	1.06260263962378	-0.676323002455033	1.19029388421028	-1.22973828972069	-1.52319839541052	1.11534425281203	0.313403122841282	-0.410724426105454	0.446407897133368	1.32189554954248	1.27283244724717	1.35403876924477	1.31531538350883	-0.893098208374803	1.09795595682011	0.369695882968628	1.1429213703598	1.29761898823296	1.3086131227647	1.21404810843317	1.24742575949771	1.17499484981791	0.302232218386165	1.31525904469983	1.32381024488766	1.14522461606161	0.195906181651059	1.36255390717548	1.29085591742349	1.21766748921606	0.285872750710317	1.1089149526058	1.09065802452223	1.29599345121985	1.15663663558951	1.24892334788369	1.33747457193078	1.39647087163229	1.74108488672644	1.11359258194631	1.34620465950182	-0.00841511593798578	1.30057006039113	1.04350654286214	0.823304675152424	1.1594321005028
"FCER1G"	0.430005991054556	0.668240093950875	-0.510751492462586	-0.187334842390522	-0.66615215645482	0.777765856002532	-0.0616337037257487	-0.129235872494477	-0.0624116581226523	-0.329847445260123	-0.674982725073778	1.17586602361162	-0.424560294014465	1.26280257259091	0.411667520672775	-0.319673255067033	0.837519335394497	-1.01168991690942	-0.441538384360839	-0.537621871677267	0.758564568471698	-0.333192956732663	-0.597691101823969	-0.257228120471581	0.848472885520169	1.44999552391074	1.68763863182651	1.55214722722634	1.04265301910212	0.400762934316601	0.996699553985896	-0.299605429286091	1.10437553301863	1.07905953452857	1.16882788100836	1.034220748531	1.62310864903559	0.302982035878658	0.252024850956505	0.863176396147072	0.353941516088201	0.0466700466841237	0.310084650087014	0.11554384305032	1.4219285787559	1.02280723973573	1.08112008238051	1.03016862165516	0.918823054042028	1.5440857583528	1.4595347487906	1.65699257967657	1.33666213845788	1.57192567709904	1.14888713762315	-0.0618450591863541	-0.187214039337802	1.31263554613134	1.16946086977752	1.59631505968718	1.37892025339593	1.56654178043543	1.10047141419568	1.27742146429699	0.694389618366845	1.19147300471894	1.4880156100043	1.29254648941073	0.0781544859102987	0.996986951959706	0.134243566758452	1.06456689548378	1.17438060671247	1.28441087356177	0.955142495635329	0.481024273051189	1.07785915535226	1.21646726521114	1.17106881866165	1.05058536832849
"MS4A7"	1.1903978132126	-0.111043715048565	-0.824333099431346	-1.0367691646103	0.0891865051252976	-0.718112767042547	0.644067615922608	-0.601329909252243	-0.89980865830768	0.170019181217357	-1.21036781936489	-0.390898719938766	-0.618061891786503	-1.29593124831261	0.803150279711379	-0.982889719525271	-0.00415035088644041	0.545405504249137	-1.02139454741445	-0.85379083378813	1.10925638068975	0.364695455247138	-0.14261511611364	-0.851016501544872	0.563494760424366	0.424352927290828	1.30199550972521	0.654724449894708	-0.196236322870004	-1.13382189127239	1.11615925469128	-0.7055795679635	-0.430710628957129	0.0668115989485719	0.970726485027002	-0.403919335764184	0.977117564041256	-1.23080794810086	-1.14388397602912	1.11546827235227	-0.470678233294269	-0.898435129813914	-0.822968796695772	0.734274538323571	1.04035344522314	1.45102098131491	1.37444922358539	-0.322848194623736	1.30831747580341	1.55181580470108	1.52431222438543	1.17794385153271	1.46062874927026	1.29361273331816	1.35217508353763	1.2397443308014	1.30730753069202	1.62015381165391	1.48337528773695	1.29238538911413	0.466453039346637	1.41871304488824	1.34019255477401	-1.01853146882727	1.26153982118642	1.0695523110636	1.42628206581098	1.22680576978212	1.30609037584993	1.07052532136397	1.08190199877982	1.36514251386553	1.04411188979371	1.21304900949493	1.47910525434507	-0.565045861715847	0.07454625024258	1.12841705112187	0.213942501456818	1.30263444070166
"KCNJ5"	-0.637159233033777	-1.28360721291371	-0.542066299617089	-1.34451029725281	-0.596559199210095	-0.778756293140978	-0.741386792686656	-0.89248164122694	-1.14970347052755	0.564494274577847	-1.39147990360754	-0.986369876129039	-1.2703668579336	-1.52633990359728	0.578819131486025	-1.743440214659	-1.57506772735954	0.152123494129784	-0.841289342885396	-0.155922590928508	-0.586038469301055	1.1311280700034	-1.63297034712885	-0.884763608918538	0.539103303655075	0.453844176888355	1.4321558276287	-0.0604255019851582	-0.842643493052401	-1.407857066561	0.314963048880293	-0.166801219425953	1.10017050072007	1.12289484278223	1.11916446212809	0.0943487425243737	1.28085998017294	-0.402091967770245	-1.21828892174983	-0.999128204772252	0.123814020516046	-0.00343018169167882	-0.889737858521094	1.36233208634813	1.15809002242253	1.30186549361829	1.24657702203066	1.08289231114316	1.17667910165342	1.19385185901885	1.17502493002859	1.30309880311227	1.41104052324928	1.40482349616705	1.13820617341528	1.08941139429026	1.11232607051382	1.34210878536377	1.6050669541318	1.13407773666112	0.701651733248138	1.45673177938487	1.12787134022843	1.08284422628338	1.30370498426171	-0.154726332780794	1.13512803554863	1.04172390209776	1.15836227392804	1.24791096229045	-0.352216842591889	1.07037821734038	0.121147672693053	1.06037514624531	1.10576766313214	1.08260070863399	1.16734139132901	1.23156174887691	0.217486702654148	0.468917779135725
"SIGLEC14"	1.15207192685077	-1.51117555970691	-0.354582727524734	0.0380165453620673	-0.740328445406545	1.23754283594704	0.989691276652484	0.135973744868952	-0.00271129877328251	0.0263235491160701	-0.950397472132716	1.37728331314693	-1.2204242552559	-0.636628502115483	1.17256994870113	-1.04252857700489	1.27051872262577	-0.297431650824608	0.000263884961375475	-1.49919126804403	1.1700135022234	-0.164566725220549	0.167758531395932	0.192527881189669	1.33947203386766	1.2575078602215	1.13083702403856	1.04594002959454	1.205522176162	-0.0273866195620082	1.06432083612507	-0.666569086083475	-0.0897234435168236	1.2926257736966	-0.0535087359976924	0.333475664529023	1.10177952087793	-0.993970498433164	-1.35022331660785	0.905472674966983	0.124716780656787	0.526720694328893	0.110159169065295	-1.44642868397461	1.14008642447262	1.2370702217823	1.52827227437304	1.28999839198795	0.595721870182733	1.52388468292726	1.03529763979738	0.355338980621737	1.16439923616417	1.31630657264819	0.914622133639166	1.1415579724309	-0.045475679553611	1.12864683699358	-0.0888662944559129	1.95588244633823	1.16495810248677	1.61334059462176	1.2366841229041	1.86617770044116	1.29700691999288	1.33475743675639	1.33823208856807	1.35294693540299	1.13225190860679	1.35854526388885	1.32095163126788	1.32582289767261	-1.43936373916825	1.23742486484393	1.18645855894031	1.25446654547939	1.29108136123126	1.320857096517	1.31558897785539	1.20234527312471
"RASGRP4"	-0.00152775949760372	0.0649161428785205	0.633755616159632	0.341271462968315	-0.881413753279176	-0.764452036497634	-0.0971010608689184	-0.766501025806685	-1.15075503376599	-0.306173225646665	-0.953498783215087	1.02137455006751	-0.814287254115117	0.957460621617794	0.651544562575198	-0.350321327512815	0.613082220943876	-0.714863378445263	-0.734389193885608	-0.740358370350627	0.831997366985679	0.910520983071994	-0.974729845541423	-0.0486215522626269	1.48723214672793	1.30220284918168	1.16969359707619	1.1761414696823	0.312556037130079	0.208615922703769	0.729962686046411	-0.369349047748637	1.46295487627185	-0.348679462911409	1.23336061834892	-0.81665345071547	0.933345359391395	0.0201127610469481	0.806580832852128	-0.502560065826266	0.827309894652425	-0.824226856266504	0.199217816369632	0.859392376831212	1.4572239097481	1.59128566724479	1.25923705477104	0.71074158932329	0.788360784051102	1.65553876246634	1.30610846224782	1.6412435648617	1.59488417163831	1.71956910016662	0.955920617077163	0.719246683552392	-0.666245132282432	1.62394455437117	1.38604271732371	0.86324264091213	1.46628948754867	1.78785686615697	0.785562222304774	0.53204062240564	1.17731079690005	-0.0494309848495724	1.45516809160484	1.42835908672718	1.03075441266904	1.72632398552004	0.851088698691449	0.805384909791163	1.09330633608877	1.0570957078345	0.93610673165908	0.147955719805069	-0.538460338264155	1.08252647834946	0.977568165783227	1.14412793297428
"GPR34"	1.02649411304894	0.0119234902309518	-0.324498499456979	-0.272066822703691	0.209576527547546	-0.86077133091177	0.836095788949195	-0.790194639423674	-1.15236641276725	0.872881154820129	-0.94263700080807	-0.779100176623897	-0.154149095650791	-1.08428375670877	1.01039411447568	-0.917357597515774	0.584013679821122	0.921031573017449	-1.14150161107268	-0.607023012090822	-0.347884903545936	-0.968915361119401	0.430608079468953	-0.3661016521134	1.24560083232474	0.702266916118357	0.945200111423145	1.03309862104393	-0.900665612246725	-0.415402049972904	-0.508119185774134	-0.702463773449184	1.37470149350627	-0.764592867086466	1.54345223236629	-0.478556430722615	0.146800265917936	-1.23769263274283	-1.16718296878191	-0.172548612004955	0.458257721143626	-1.10172307070026	-0.699631226785237	0.738615393473802	1.09574757323718	1.5349623949277	1.53682591126412	1.07427879493833	1.23274621097533	1.64515858171469	1.5316076127903	1.32236814826412	1.42105089315704	1.56620602071741	1.2898584020244	1.59177293234036	0.232892686174515	1.46588859220897	0.98575640987493	1.04791711323075	0.94032424172443	1.44825545534729	-0.248125821699485	0.675875053661339	1.11129899981893	-0.77773784902294	1.27444742310975	1.06651193085593	1.09852148371344	1.15146263345387	1.06438409576573	1.4147502221431	1.4440750913034	1.01911266351303	1.37756169053538	0.0923177232383704	-0.642013762603274	1.20159290937632	0.772843144033665	1.430186423707
"NRROS"	0.848951349802818	0.769651923985386	0.251453288970994	-0.685035075192046	-1.02041215852231	0.294400625366347	-0.328120272390411	-1.42143296519928	1.50456410875769	-0.518206631004378	-1.10813472349673	-0.219031250912609	-1.37127629473223	-0.949705888814141	0.433049113120751	-1.24939425882101	-1.46411369800615	-0.839859322311408	-0.677929122028971	-1.16270777278547	-0.377037712933553	-0.84655128393323	-1.14341187669786	0.878727684387906	0.855079943755751	1.06252247292237	0.971389507083013	0.966636528103713	-0.918987756489775	-0.558430766751337	-0.242119400634425	-0.578253899195372	1.42336299125568	0.88693858297111	0.950553253237718	-0.937783177011514	-0.385250941506614	-0.548242917174378	-1.43674305041865	-0.795212809395756	0.503553195245084	-1.06703155528342	-0.540778047243322	1.34743729124722	1.28217706749796	1.09074731695488	1.0788622521927	0.635973565541952	0.849257252817867	1.47596153192796	1.43617591801826	0.902804099165158	1.37899203306177	1.2369790168097	0.475022641798077	0.885236119572252	0.715159040519651	1.25156851243453	1.4487100270812	1.32757725060347	1.26722879640167	1.57828726520006	-0.338587831619808	1.37823568777546	1.13731107154015	0.869569151019788	1.22966801958142	1.01494217297742	0.886528179398599	1.51412699371854	-0.265493884229329	0.022597753576799	1.52377108005113	1.16027132884135	0.571423581204609	1.12560053072009	1.04873162850299	1.2149644111682	1.35034904625711	0.969264132437095
"C1QA"	0.334980650587245	0.0437719977641448	-0.636067337533602	-0.734827063146238	-0.0120735154182117	1.05359289516623	0.159661132544628	-0.926357157545214	-0.364181000791257	-0.430424777642435	-0.953490896279306	-0.54544176985477	-0.657434813944089	-1.0618978672461	0.243097386185905	-0.780418574400856	1.03487934345849	-0.847490804545627	-0.388604051679656	-0.577888079181882	0.625292824193857	-1.13842916953574	-0.612410692020739	-0.490748255368411	1.07315972253201	1.55722614130736	1.71112892974516	1.48187571617942	1.3439734305342	0.802296123404797	1.42522214448142	0.491244230806582	1.09038082147865	1.15498794166949	1.23221487282566	1.07812858571571	1.54508970621859	-0.896240299009547	-0.281848218225665	1.08139318957104	-0.113084018233853	1.06284557049009	-0.269676733551844	0.566928113005088	1.43672602340693	1.16082128803815	1.33055257001084	-0.169340632468456	1.20405420328598	1.39490320611692	1.23455830171326	1.36940655569167	1.29078818733089	1.18304075176262	1.20772152469344	0.599303031749855	0.480250498551068	1.27956903175961	1.20879320453738	1.4425980796281	1.41871146165821	1.27739327845291	1.23712673111658	1.08000032563005	1.15334860154925	1.14300543076735	1.24847135068323	1.40272796677822	1.03888301587684	1.14936749972759	-0.270990573034789	0.283094276038141	0.599986107121319	1.24490615166827	0.659314918041369	1.09651110672766	1.1121673635378	0.564411833588003	1.35401366105437	1.01833144819941
"TNFSF13B"	1.02871204058545	1.0230187399022	0.160461621848022	-0.381311073254783	0.328461066753831	1.08804051850524	-0.212383393328206	-0.491929701078754	0.0767612540296643	0.233264565142005	-1.96888747877453	-0.684867622988681	0.702145185628095	-0.955265979091559	0.988223212747698	0.222912979973983	0.472506314809526	0.361201064771997	0.662115554163894	-0.28269401073062	1.0217329889794	-0.154591256098059	0.0805989461218661	1.0231354020114	0.282704540294119	1.267475582885	1.38597706498164	0.819121700477344	1.25279483151384	0.0747124802621166	1.30571775299629	-0.203176743756052	-1.29714400516474	0.987382576448001	0.361060311996106	-0.730101092963651	1.35900051131099	-0.817645960914643	0.968208152073592	0.964011054856902	0.0533954627409677	1.01453642932323	-1.86375620240727	1.07826220755861	1.14611276505413	1.0001380417201	1.31176800072818	0.265592778905168	1.50541865835954	0.625831683913273	1.43740579544702	1.15912228551169	0.909140025181683	0.849611588896094	1.06411647610638	1.03674466994774	1.01416309213225	1.05872107097399	1.05812696273476	1.42933506735592	0.954135800546564	1.00938045090002	1.15720259346717	1.26810561993804	1.23951978977362	1.23918534935779	1.15423650873628	0.424151339461805	0.490251573974121	0.27948526648361	1.07692688128392	1.08093711013343	1.23554787181238	1.02420445234298	1.14645021409331	1.33144412206682	1.03575087199332	1.06103946437292	1.14532795465906	0.709324389607681
"ADAM28"	1.10231356322937	-0.163811067895991	0.0537537864229077	-0.885205079158779	1.04227867480061	1.18268535441542	0.850066439516552	0.635949118405848	-0.835146911693653	0.237672070169464	-1.22715528490926	0.810300336055314	0.286136696397322	-0.0416151206975492	1.21248319403126	-0.19569251047074	1.36550043799249	1.07377190840796	0.39070848340893	1.11430102536771	1.09295534669114	1.07185490834444	1.13513181499935	0.213487613845985	0.125770167593581	-1.39450482200669	-0.18284900282668	1.06730628460013	0.819912937921148	-1.0205961091701	-0.372397135076112	1.04996898108229	-1.22712463305989	0.160613713043071	-0.0112767685241555	-0.603549765752587	0.922912966079343	0.464854457878897	0.114994553250581	1.20730872606452	0.677624489872214	-0.655354092189805	-1.18279122373865	1.4150298735722	1.09666182857627	1.07645349717753	1.29805951702257	1.14088386576532	0.339453035231219	0.0660358443020088	1.24253911759999	1.27855515563916	1.11631999564332	1.03783591982528	1.13933370279107	1.27224109811061	1.12420835241878	1.13339375886406	0.982022693941959	1.33849083479084	0.549437029542907	-0.650552406757857	1.3939330641208	1.15005757548043	0.481103742046116	1.43401925101521	1.24999963781697	1.11782657373444	1.12519009753217	-0.580930508552872	1.36153195186633	1.32715283425606	1.42383412723386	0.995096403423414	1.47132530097461	1.12527921035229	1.27928969912292	1.21143711482537	1.14619748323844	1.293828564051
"SIGLEC9"	0.271952240249866	0.753893354901811	-0.587460486836106	0.652902568543943	-0.699384207952161	1.20785221223695	-0.0353798715133729	-0.458621667116067	-0.304034575408483	-0.342683134046283	0.275827538802821	1.34322802267031	0.195878397811492	0.270320561129169	1.03688906582532	0.917938648680143	1.29067962147481	0.256807333759125	-0.276307037771322	-0.571172403153228	1.14750628105553	0.480464717617606	0.683146019718961	-0.234353809925655	0.125364314218897	1.22661653037244	1.5398981900938	1.49715287248999	1.02083268392666	0.295806493762957	0.98962738457089	-0.934984300551383	1.10263265094236	1.04290454772104	1.1023427719054	1.12213974636445	1.24973824838795	-0.519175185201895	-0.980932028333332	0.920158606207349	0.659636267574443	0.408868916822548	0.471744940040546	0.282942254200946	1.07065596182772	1.15839425133028	1.0960182955247	1.44492143514478	0.508059827636819	1.216535206298	1.01101058423322	1.66981221837359	1.50397410070439	1.16127943120225	1.1065265094137	0.331494655655313	0.197662887091442	1.36870505142405	1.06683142247123	1.3821361757092	1.16921638221996	1.65346152807296	1.40712760095548	1.02749210948676	0.362676034716562	1.26687079240085	1.32802966184828	1.24595106150818	0.281555509662639	0.988048872378547	-0.729976683412717	1.6904109914355	1.27638085397804	1.17126756949481	1.40608063309289	-0.348253352757403	1.05629411261262	1.52247107939934	1.00436626121997	1.55425236785679
"HCST"	0.665739806565134	0.588136555298106	-0.342970851156199	-0.631489779708436	-0.530875475302702	0.98997005593938	-0.293416617346156	-0.872292753542195	-0.690743105926854	-0.374378675173324	-0.982276029114319	-0.619247313224399	-1.28444081614233	-0.702309024710339	-0.27411793459265	-0.383429331361156	0.98033262867058	-1.16141294985947	0.12921673801096	-0.984284599524315	1.00819185389177	-0.886894155012342	-0.370378187044685	0.745656274077654	1.13231876092912	1.62268771513214	1.46211645753247	1.85902991779615	1.51342801770113	0.825202049962637	1.33421613560964	1.23736706456446	1.14839989299243	0.331943558749992	1.16999660732822	0.641597268072459	1.38021856349332	-0.541827945671184	0.139902392305286	0.00637218077209209	0.308874359331151	1.02287314973825	-0.789494359478393	1.21153853531861	2.02259264197387	0.997923533612477	0.972355816246398	-0.0605916341280873	1.17293030873185	1.24541497443785	1.36059248741519	1.66618626649824	0.937691684517782	1.24368066229229	1.54338028517651	0.84478891281832	1.15838299140051	1.09101795603336	1.25988376679521	1.4367919126555	1.26561413295988	0.416860283722472	0.152893855177004	1.58534934430249	1.07062747150383	1.15589644739589	1.23977782868625	1.36607623831946	-0.0682676914862504	0.100933200326652	1.0274752665959	1.01196520243459	0.972247330623306	1.29135431408728	0.422600081883631	1.03256531928688	0.924604022372806	1.09718222425523	1.41744665102042	0.170949511761697
"GMFG"	1.17741724183392	-0.633089507920349	-0.356112421048418	-1.09057696241434	-0.90559992435729	-0.164479355529391	-0.303916102793471	-1.03457818765721	-1.15977615394846	-0.649954173609102	-1.09081532760543	-0.319751140972864	-0.677094829060051	-0.547937111529222	-0.473534447896127	-0.72618917874276	0.338980733056929	-0.475196352835343	-0.443451315332391	-0.979257894994229	-0.226680514234695	-1.03000740271198	-0.555782276980373	1.25284265103098	1.14458454282256	1.50532541565992	1.68360611201988	1.42086232928142	1.27596771588621	0.838490429007395	1.29935945458615	-0.244086205526515	1.17868038757181	0.771640443984614	1.20699472812793	0.464869168370941	1.68792950974947	-0.402681065491143	1.88746122190487	1.20683866597211	0.210916680372283	0.0518435718798341	-0.113868005432111	1.52249384119231	1.36216222722406	-0.0781547069911703	0.784573432889668	1.18436965435105	1.253753291927	1.17058542344803	1.18161051070641	1.63276472800019	1.19052677376324	1.17443154283183	1.65717802818828	1.16970850524534	1.17661959051177	1.27239785342811	1.32032041391046	1.17091096498619	1.22650826925573	1.19215453212486	1.1767588669457	1.62782452322159	0.0736086991697816	0.142363043019684	1.24204660855553	1.31906135766536	-0.417091406271365	1.17715750089304	1.28704848165805	0.77721936498172	1.18959946884872	1.25653170357955	0.26727549840779	1.23664862700654	0.575481998006555	0.863170822001295	1.3524784850395	-0.0147160324360264
"ASGR2"	0.859348109242343	-0.734659010619512	-0.504824185910855	-0.701062616523865	-0.595937867351918	0.597885786132319	-0.171427256237397	-0.389406420069025	-1.00298695634588	0.677301981583137	-1.005598834005	-0.767457516926853	-0.341379406091616	-0.707861705794721	-0.24173077233049	0.602148747781128	1.42986430055653	-0.854233618413643	-0.753978383939171	-0.701617456694479	0.226007469820193	0.339878391655087	0.773318682262039	0.465473909356117	0.361994362585935	-0.0206517736598934	1.26120815306272	1.34293480972441	1.4326084241699	-0.332660519573514	1.2595828821345	0.391876756860823	1.09400913097853	1.36600750852928	1.31074234483306	0.0168233040323189	1.50709668518489	-0.965705892745131	1.59130873518452	1.00775304808287	0.742641755317474	0.27494918396364	0.604459904112607	0.94636962684027	1.33938667799505	0.924047232577651	1.31256076099205	1.29459253311624	1.48776288636838	1.39578216406093	-0.56851035119722	1.46994254060976	0.712259369556395	1.29401001856985	1.40636586050051	1.45790473458157	0.316723724004555	0.183925733514691	0.584274271026735	1.00079752118183	1.22231910606416	1.24915076285691	0.827089759625714	1.14704271116818	0.991685332664653	0.917116376426772	1.39580653159415	1.12552848408599	-0.730843340188014	1.50220836546048	0.893844100799187	1.05400101960119	1.53905886393163	1.00279101951335	1.01010904758233	1.28250168537669	0.909564172362715	1.35936195191167	1.33245521783534	0.879086707031347
"TYROBP"	0.281394147443917	0.185152007891023	-0.618443582240006	-0.866547535968498	-0.543563505479982	0.456858207407946	0.126288786149635	0.325877305737584	-0.917219223676005	-0.0941131436267957	-0.456100005512748	1.32996131901937	0.0448881807835257	1.25896562710141	0.718551205834272	-0.0490798390381811	1.16219720318348	-0.56364284781085	-0.674753520558818	-0.277788032056349	0.900511106992407	0.0745931496862815	-0.34056396947151	-0.0409113255320581	1.1606502769089	1.55623975178558	1.58745352439917	1.38156134014045	1.18833391532932	0.47439236752792	1.20324451151615	0.0152955723901263	1.03024400588469	1.27105863618943	1.2650337380534	0.996206087406846	1.41526683000651	0.317665964579656	1.20060449560269	0.558236719717505	0.126640271506857	0.530133210467087	-0.444413643992385	0.0422099846458157	1.40598882646382	1.23424579716055	1.15117499172643	0.666966759526046	0.9928108626379	1.38617854967315	1.19754545400292	1.52578899794494	1.19588137377389	0.919966383008592	1.17428414183037	0.961505133381156	0.31081258621037	1.26820538474306	1.13532030619977	1.34279608613044	1.38755822098312	1.24649208202288	1.17616638034033	1.13758714880177	1.02972006462822	1.08825379656973	1.34596099296768	1.23363374572839	0.145466101805775	1.23260552230065	-0.338695469398869	1.16518187253934	1.16295834009887	1.26314011852021	1.17342084318898	0.314571030452222	0.610985372501089	1.14267643316137	1.20959247955427	0.811099338058858
"ZMYND15"	0.34197059112038	-0.924112769028835	-0.973152030891005	-1.10290213770298	-0.825630790728697	1.09547460594575	-0.491940299294698	-0.151716344833127	-1.36038395443531	1.00985748781408	-1.38224622476182	-0.423611482442863	0.669086259490119	-1.44907093580874	1.07962698549707	-0.203753647654236	1.53268885767742	-0.300039638761981	-0.207959484528509	-0.427920761246053	1.26932278938295	-0.148152289811786	1.21073290012412	-0.904490399699687	1.08875288216484	0.26176567139225	0.786310672815531	1.1693639591214	1.01107750142495	-0.126027107866693	-0.0265349916264984	-0.601377657719887	0.913947629831946	0.358224027453368	1.14851852310105	-0.104085771172118	-0.423538647005825	1.04192341752133	-1.15861835426486	1.13683616998678	1.16691196937363	-0.00573379654388974	-0.842918780547987	1.04629279298336	1.16048342777962	1.32006809059682	1.31810620619482	-0.264060703561799	0.560703596868216	1.29562735320779	1.16566067254591	1.50000529017325	1.47033058441755	0.668089412073665	1.31398068097701	1.57989154016476	-0.180419546883091	1.40342017322585	1.14465920404477	1.09939331212079	1.12143512699648	-0.735391806412832	1.57149291808581	0.242601697749419	1.00796914094513	1.40838719463588	1.21154880153965	0.0824253954984003	1.08643667338953	1.02291948376555	1.35176430182546	1.64436230156722	1.74469543814683	0.7837230310643	1.55638409092038	1.67317335844041	0.140707598171054	1.34085580432486	1.09668184071958	0.47669420407179
