"IS01"	"IS02"	"IS03"
"HLA.DMA__pos"	2.22044604925031e-16	2.66893126551665	11.3597442497504
"HLA.DOA__pos"	11.1413977274164	2.22044604925031e-16	1.30388311872485
"HLA.DPA1__pos"	4.67839673381516	8.05192826943786	0.68637866817607
"HLA.DQA1__pos"	10.8091738922347	3.00968987950137	2.22044604925031e-16
"HLA.DQB1__pos"	9.59008117265335	4.45600490336736	2.22044604925031e-16
"HLA.DRB5__pos"	10.2597785367365	2.73469536161007	0.380659031309097
"HLA.F__pos"	10.1790331440187	3.03403562195713	2.22044604925031e-16
"IDO2__pos"	8.28092742938333	1.94385720651139	3.80047843628059
"IFI6__pos"	8.17066190989168	5.63391873913619	1.37617583814776
"IGSF6__pos"	11.7121394304584	1.51675637426654	2.22044604925031e-16
"IL16__pos"	11.4826284456713	1.9890303631463	0.388913660366802
"IL18__pos"	10.7443321068165	2.55644368327265	0.421846286116263
"IL27__pos"	9.36330128612442	4.91984225615329	2.22044604925031e-16
"IL2RG__pos"	12.9141002824598	0.17781666757103	2.22044604925031e-16
"IL32__pos"	8.30330077568277	5.59130378441829	0.77973485075183
"IL4I1__pos"	7.88983018331477	6.38821067921596	2.22044604925031e-16
"IPCEF1__pos"	11.7084368370584	2.22044604925031e-16	2.18952332094356
"IRF1__pos"	9.91145975425131	3.88181527893892	0.791597298134328
"IRF8__pos"	11.1153520742511	3.31164222192639	2.22044604925031e-16
"IRG1__pos"	8.78233486216687	2.6890459634949	1.1846083807386
"ITGAD__pos"	10.3287984611191	0.0547905295501149	2.15951013867821
"ITGAL__pos"	11.9949901747646	0.132222332482512	0.604956888129297
"ITK__pos"	12.4489368564472	0.257312792967335	0.48442939428561
"JAKMIP1__pos"	11.0150866379915	2.22044604925031e-16	2.40146724883959
"KLRC4__pos"	10.3370896704352	1.55489718427053	2.45347903382313
"KLRD1__pos"	10.960544327767	3.04147200293188	0.377076579114922
"KMO__pos"	9.6128379100536	4.25428012709859	2.22044604925031e-16
"LAP3__pos"	9.18777607680748	3.45124822289712	0.848274750040605
"LCK__pos"	12.7791489113903	0.399278066970093	2.22044604925031e-16
"LCP2__pos"	13.1360719189949	0.374559113045535	0.00477339592034401
"LGALS14__pos"	8.82569847902585	3.04123497007774	2.15348117803679
"LILRB1__pos"	3.10833686398214	10.7961733575013	2.22044604925031e-16
"LPXN__pos"	9.55134163679978	5.20316618759579	4.08273283324425e-06
"LRRC61__pos"	5.22218904526063	2.22044604925031e-16	8.62814179930524
"LYZ__pos"	10.6928999050515	3.11686132131205	2.22044604925031e-16
"MAX__pos"	6.28949649096568	5.20012906002477	1.1434640098148
"MITD1__pos"	2.06796927649278	6.02168419837926	5.50567859149691
"MMP25__pos"	10.1535386382928	0.76242170334855	3.18397654268401
"MTMR14__pos"	1.04750241869787	1.37465275413326	10.2862112203071
"MX1__pos"	7.92741749332194	5.12597994750768	0.567604250816652
"MYO1G__pos"	9.50215959151635	4.50319489633515	2.22044604925031e-16
"NCF1__pos"	11.713585728463	2.398201459336	2.22044604925031e-16
"NCKAP1L__pos"	11.9164101483999	1.67492882125449	2.22044604925031e-16
"NCR1__pos"	10.0030229081706	4.13852104633502	1.1180267269176
"NFE2L3__pos"	9.45710810633059	0.903064806377866	3.38003993882619
"NUP210__pos"	9.64252696375895	2.22044604925031e-16	4.04700974796695
"OAS2__pos"	9.40624392907949	4.05460247274751	0.597228973937243
"P2RY10__pos"	11.678568275251	1.6088035468446	0.75790998584647
"PARP14__pos"	9.78082073951177	3.96659317023053	0.478220149694628
"PARP9__pos"	9.21273798576327	4.64305800857397	0.201337468042134
"PDCD1LG2__pos"	9.7717781548799	4.84666997749711	2.22044604925031e-16
"PLEK__pos"	10.2305155547247	3.61092459133322	2.22044604925031e-16
"PRF1__pos"	10.3281500000774	3.53244455098757	2.22044604925031e-16
"PSMA3__pos"	5.36302054515808	3.08159874275789	5.07014417725911
"PSMB9__pos"	9.87975641880784	4.32075498992856	2.22044604925031e-16
"PSME1__pos"	1.24042526363587	6.76660396571414	5.14011217709465
"PTAFR__pos"	11.1978013905159	2.65270475152039	2.22044604925031e-16
"PTCRA__pos"	10.662301763331	1.76248252876481	0.681725815699613
"PTPN6__pos"	9.86715273362793	3.71664265775005	0.655423807796114
"PTPRCAP__pos"	13.3128506902044	0.100468427942844	0.171165681524591
"PVRIG__pos"	11.7326560959403	2.22044604925031e-16	1.37044220967631
"RAB39A__pos"	8.92511569243317	0.799778562970953	4.30714409978851
"RAC2__pos"	10.5078534127783	2.6913211244283	0.655350976260127
"RARRES3__pos"	10.9518883537995	3.22005393120775	0.297914007849426
"RASAL3__pos"	9.30467788090711	4.71598236270861	2.22044604925031e-16
"RASSF5__pos"	10.3722722051453	2.22044604925031e-16	3.02387677859542
"RHOH__pos"	11.4280658934883	2.0378278476438	2.22044604925031e-16
"RNF213__pos"	9.14288988877349	1.7518723253869	1.37112264348833
"S1PR4__pos"	12.0925073306161	1.80904000015999	2.22044604925031e-16
"SAMD3__pos"	10.9724045891568	1.11686120427124	0.593792564845663
"SAMD9__pos"	7.26453226021053	5.92580874222598	1.418462360522
"SAMHD1__pos"	3.52431464997873	1.5993629954044	7.93531376662823
"SAMSN1__pos"	11.7707055904399	1.72273506809592	2.22044604925031e-16
"SASH3__pos"	7.29307592108494	2.22044604925031e-16	5.41998298134145
"SCML4__pos"	12.5574571309625	2.22044604925031e-16	0.659328591303171
"SEMA4D__pos"	10.8244703507288	2.22044604925031e-16	2.86051766040474
"SEPT1__pos"	4.67282181109927	2.50591073792065	5.54942332406388
"SERPINA1__pos"	9.61563226564064	4.42304502567448	0.155947613862534
"SERPINB9__pos"	10.1845697045195	1.70059014314028	2.0895100929196
"SH2D1A__pos"	10.6304866385089	3.69608157270155	2.22044604925031e-16
"SH2D2A__pos"	10.0626511944624	2.55195488971972	1.61008521787884
"SIGLEC14__pos"	10.9132867796429	3.4101812832671	2.22044604925031e-16
"SIRPD__pos"	9.08406357953305	6.30329241974045	2.22044604925031e-16
"SKAP1__pos"	12.3108545913257	2.22044604925031e-16	0.58099758747495
"SLA2__pos"	13.1543480258402	0.0609896635140891	1.52168995668248e-07
"SLAMF6__pos"	13.241249215475	0.0376649127853324	2.22044604925031e-16
"SLAMF8__pos"	8.46146903108984	5.27522878449268	2.22044604925031e-16
"SMCO4__pos"	1.31324761325977	11.451133212871	2.05687211062344
"SNAI3__pos"	12.1841970335098	0.0335151931972975	1.13673917494002
"SNAP47__pos"	2.09962133466057	8.43596607078166	3.53115057520531
"SNX20__pos"	12.351996311079	0.927920118419559	2.22044604925031e-16
"SOWAHD__pos"	12.3890276968896	0.631307806792973	0.287542183986485
"SQRDL__pos"	1.53070117020662	4.78933789023161	6.08519439107402
"STAT4__pos"	10.5294816143106	3.58659299247558	2.22044604925031e-16
"STX11__pos"	9.48794338916821	3.76141704078244	1.06926566083299
"SYTL3__pos"	8.57715987996351	4.97412394200369	1.05980381995252
"TAP2__pos"	8.52828004703301	5.21434848553149	0.849745599235083
"TBC1D10C__pos"	12.7588807403783	2.22044604925031e-16	0.345223281893695
"THEMIS__pos"	12.8886338113402	0.410891677490579	0.326952248733064
"TIGIT__pos"	13.5323884652961	2.22044604925031e-16	2.22044604925031e-16
"TMC8__pos"	12.1107044150419	1.39959982529753	0.0148389678683314
"TNFSF13B__pos"	5.06026720506522	2.22044604925031e-16	7.27376295164542
"TNIP3__pos"	10.3205676487724	2.71679923504547	1.43925124617446
"TRIM14__pos"	11.5903455842569	1.43632812795477	0.557100828285219
"TRIM21__pos"	2.18431402729743	7.28590465693586	4.12635103819328
"TSPAN32__pos"	9.8656087144176	1.48048175962953e-06	3.52486306381782
"TTC22__pos"	9.02730575318215	2.22044604925031e-16	3.77279564744455
"TYMP__pos"	5.34676438321037	5.94361066722664	2.1953268920706
"UBASH3A__pos"	13.2125862115716	1.42562648329793e-10	0.0821298861540359
"UBD__pos"	12.5530926509807	1.22877845846355	2.22044604925031e-16
"UBE2D1__pos"	4.88378660948382	5.75505270786791	3.14495330694653
"UCP2__pos"	10.8080335954641	2.90675237707601	2.22044604925031e-16
"XCL1__pos"	11.3769123462494	2.59197439486907	2.22044604925031e-16
"XCR1__pos"	10.3487850016815	4.01557423877935	0.154826644980299
"ZBED2__pos"	11.2856089736799	2.001188194556	0.446763356413889
"ZBP1__pos"	10.6340638396431	2.4670598066241	0.334516684219682
"ZNF683__pos"	11.2492440441186	2.59011737038371	0.273435853969665
"ZNF831__pos"	13.2375368642147	2.22044604925031e-16	0.366312829661106
"ACSL5__pos"	7.90502338274409	6.14752461828671	0.483509514816634
"ADRBK1__pos"	2.22044604925031e-16	8.23223035178713	7.25006859064878
"AKNA__pos"	10.4928765883264	3.18436501464891	0.33127747255422
"AMICA1__pos"	9.92479746373979	3.90226505256768	2.22044604925031e-16
"ANKRD22__pos"	10.4356796630633	2.76759201229516	0.603516359389652
"APOBEC3C__pos"	8.78301703787084	4.43898634792354	0.436456193228443
"APOBEC3H__pos"	12.8111074650171	0.714517326028651	2.22044604925031e-16
"APOL3__pos"	8.36575711965231	6.17747507307217	2.22044604925031e-16
"ARAP2__pos"	10.6377208836465	2.22044604925031e-16	3.04517457307328
"ARHGAP30__pos"	7.09058728838174	2.22044604925031e-16	5.62766053314879
"ARHGAP9__pos"	2.22044604925031e-16	2.22044604925031e-16	13.9047289158407
"ARRDC5__pos"	3.22112970772219	7.62075914718899	1.79569355461416
"ASB2__pos"	11.6392942826697	0.511230475036814	1.62785541975287
"ASCL2__pos"	9.45554771176192	1.20622190480653	2.64482690628736
"B2M__pos"	10.86352534924	2.22044604925031e-16	2.66720486763097
"BATF2__pos"	8.81109348442447	6.19964265567552	2.22044604925031e-16
"BCL2L14__pos"	10.9535737999629	2.22044604925031e-16	1.85718418505631
"BIN2__pos"	4.61034534676171	2.22044604925031e-16	6.97526849424311
"BTLA__pos"	10.4588353742815	3.89421707641613	2.22044604925031e-16
"C16orf54__pos"	12.4453841722036	0.379147729347737	0.482049580403275
"CCDC64__pos"	10.0231177383265	0.122377055205588	3.01591918185522
"CCL4L2__pos"	9.43787060307169	3.56464244103358	0.68778626938874
"CCR5__pos"	13.4976542384234	2.22044604925031e-16	2.22044604925031e-16
"CD2__pos"	13.4363451149618	2.22044604925031e-16	2.22044604925031e-16
"CD200R1__pos"	8.87461997838351	6.0787835482063	2.22044604925031e-16
"CD247__pos"	13.2203644521152	0.333557001697732	2.22044604925031e-16
"CD27__pos"	13.4689796520159	0.377968142444453	2.22044604925031e-16
"CD3D__pos"	13.4225770382018	0.104491691466992	2.22044604925031e-16
"CD4__pos"	9.24319389394561	4.04569984628224	2.22044604925031e-16
"CD48__pos"	12.1626462776854	1.24461334733138	2.22044604925031e-16
"CD52__pos"	12.5987163071077	0.782712234560253	2.22044604925031e-16
"CD6__pos"	11.1923987799366	1.31893286446715e-08	1.59189650310935
"CD7__pos"	10.9041150427908	2.22044604925031e-16	2.87170957062032
"CD72__pos"	8.36110443593449	3.26352207900237	1.28878606288271
"CD80__pos"	10.1752811075438	3.9514000472086	2.22044604925031e-16
"CD8A__pos"	12.949925801329	2.22044604925031e-16	0.33638593586927
"CD96__pos"	12.5542486649297	2.22044604925031e-16	0.536534426378085
"CDC42SE2__pos"	8.01777575447183	0.822223859217851	4.85512213615084
"CHRNB3__pos"	5.32388081912759	9.39120181172993	1.42269076160916
"CLEC2D__pos"	11.3750154339068	1.6860567908037e-09	1.89364807144203
"CLEC4D__pos"	10.1340590817654	4.3328548205396	3.35754560928126e-08
"CLEC6A__pos"	11.3489341738859	0.771928968100504	2.22044604925031e-16
"CLEC9A__pos"	12.1729915373943	2.13559623671862	2.22044604925031e-16
"CMPK2__pos"	8.89192650569513	4.65180826386405	1.11628587265942
"COTL1__pos"	0.814621782818606	8.29237215930728	5.26628008959705
"CR1L__pos"	9.94154173655602	2.82820880834294	1.12143300312919
"CSF2RB__pos"	10.255104066437	3.09479380167827	2.22044604925031e-16
"CSK__pos"	8.92695775579897	3.27168648983822	1.2947310390051
"CTLA4__pos"	11.4388880953301	2.22044604925031e-16	1.60095395791797
"CTSC__pos"	7.94550777885527	5.09831742515663	0.143399962169222
"CXCL11__pos"	10.67491124576	2.71766917192496	0.411232323488168
"CXCR3__pos"	12.5087585402788	1.39799077050522	2.22044604925031e-16
"CXorf65__pos"	11.7626118331742	1.68567913651555	0.169996033209662
"DAPP1__pos"	6.49472830166242	2.22044604925031e-16	6.28287591449542
"DENND1C__pos"	9.75661007891856	0.567316168331026	2.27791405711455
"DGKZ__pos"	1.11634513559233	9.12519101303232	4.2223725368555
"DTHD1__pos"	11.9764709280815	2.2402001415031	6.36401152617974e-06
"DTX3L__pos"	7.57291811726616	1.31711241067781	3.18088916788579
"DUSP2__pos"	8.9291786914512	2.22044604925031e-16	4.89833008361995
"ERAP2__pos"	6.88252215220275	6.02369605605523	2.03114073492804
"EVI2B__pos"	12.3508949748527	0.271432349211	0.819386391834717
"FAM179A__pos"	10.5530377014822	0.696315077454476	2.63792861041335
"FAM78A__pos"	11.2418900868674	0.0355517260067084	1.47421877523867
"FERMT3__pos"	7.75369962045229	6.78286228147614	2.22044604925031e-16
"FGD3__pos"	10.351787421519	3.09688340043507	0.305687034337072
"FGR__pos"	11.5402306531792	2.58720409849266	0.102718632706484
"FPR3__pos"	9.65270211158104	3.66021440598162	0.766558923771352
"FYB__pos"	11.4812565846394	2.22044604925031e-16	0.671682544664757
"GBP1__pos"	8.43981870122385	5.90972654495738	2.22044604925031e-16
"GBP3__pos"	7.59813803801801	5.23090743891201	1.51178840629547
"GBP5__pos"	11.6510525363723	2.27403244712403	2.22044604925031e-16
"GCH1__pos"	10.1058965692678	3.17596899267923	0.577143849010963
"GFI1__pos"	12.1365088310293	0.891824646889233	0.592895186307521
"GIMAP2__pos"	11.7285190499718	1.54335683099214	0.4659126214653
"GIMAP5__pos"	10.1647637524616	1.12781514747491	1.25492645120489
"GIMAP7__pos"	10.7400282011055	3.44186567360139	2.22044604925031e-16
"GLO1__pos"	3.39710372400346	1.8226029489673	9.29880879096543
"GMIP__pos"	9.45736524297497	1.61147800394508	1.81502782852155
"GPR132__pos"	11.3734700112704	1.56699364786736	0.425100867017059
"GPR141__pos"	10.8290332959387	3.47766348079006	2.22044604925031e-16
"GPR18__pos"	13.3429179285299	2.22044604925031e-16	2.22044604925031e-16
"GPR31__pos"	9.43067820779365	2.22044604925031e-16	2.22044604925031e-16
"GPR65__pos"	7.25258037984393	1.73957718194124	3.28068830822378
"GTSF1L__pos"	9.15336672886999	5.99476874647168	2.22044604925031e-16
"GZMB__pos"	10.0199890208179	4.19065721581979	2.22044604925031e-16
"GZMK__pos"	13.246506267626	2.22044604925031e-16	0.139438516326408
"HCK__pos"	9.41105518060854	4.77788451198784	2.22044604925031e-16
"HEATR9__pos"	12.4981494159752	0.00136670093767076	1.42330298269352
"HERC6__pos"	8.34145240188164	5.21229702111206	1.21628709984829
"HLA.A__pos"	2.30511242244043	2.29961321079222	7.70942819075623
"HLA.DPB1__pos"	3.13486228137973	10.5008286128244	0.238305273668193
"HLA.DQA2__pos"	8.87502117481116	6.01110537306828	2.22044604925031e-16
"HLA.DQB2__pos"	8.44853460805922	5.50490694495496	2.22044604925031e-16
"HLA.DRB1__pos"	5.66783299265601	8.34147131398588	2.22044604925031e-16
"HLA.E__pos"	1.95630074626048	5.79375559397538e-07	10.803427074249
"HRASLS2__pos"	8.44934913512824	5.03007327451777	1.85114389679698
"HS3ST3A1__pos"	3.57467199972988	3.08930036613687	7.94906631343856
"ICOS__pos"	13.4826558749279	8.17438810542493e-14	2.22044604925031e-16
"IDO1__pos"	8.40697409494828	6.03335507887025	0.0577680766114265
"IFI27__pos"	8.20460090164875	7.1049676683642	2.22044604925031e-16
"IFI35__pos"	9.52301466340256	4.35971984990383	0.347391476913222
"IFIH1__pos"	8.83404040977413	3.61453184793419	1.53155342354115
"IFIT3__pos"	8.26274792304118	6.33413622202945	0.101408775884083
"IFITM1__pos"	7.88679887197566	5.0488658611533	1.14432923193856
"IFNG__pos"	10.6849235131221	1.90232907449519	1.09388770282667
"IFNL1__pos"	10.4406496279073	0.780761410528492	0.292259175916185
"IGFLR1__pos"	10.1602823837764	4.00244601042483	2.22044604925031e-16
"IKBKE__pos"	9.51079575718182	1.33048487966016	2.5776218326693
"IKZF1__pos"	13.323285938239	2.22044604925031e-16	0.122402002947688
"IKZF3__pos"	13.4219835709827	2.22044604925031e-16	2.22044604925031e-16
"IL10RA__pos"	11.9776655789785	1.00506184503672	0.258805253856105
"IL12RB1__pos"	11.7617135521793	1.9039763328194	2.22044604925031e-16
"IL15RA__pos"	8.03572900241521	6.49952441211469	2.22044604925031e-16
"IL18BP__pos"	3.05673691600253	10.1871763162541	1.02414096247554
"IL18RAP__pos"	10.7010665359211	2.86028709189438	0.50066138904452
"IL21R__pos"	10.1269527607272	3.82039174367584	0.369038535339303
"IL2RB__pos"	11.127589788486	2.73620570930248	2.22044604925031e-16
"INPP5D__pos"	9.22694180409623	2.22044604925031e-16	2.61722295463056
"IQCF6__pos"	6.6605309668523	0.596863294973009	1.97712084344262
"IRF5__pos"	0.516844857839349	2.22044604925031e-16	10.7882436107286
"IRF9__pos"	1.29637109512273	4.50260389279824	7.28901767709653
"ISG20__pos"	0.743152882071431	11.2792194685628	3.1455464703434
"ITGB2__pos"	9.872877280245	4.00585084389745	2.22044604925031e-16
"ITGB7__pos"	12.3028326016913	0.48328713449005	1.05583483328695
"JAK3__pos"	9.98629555788862	1.14010144836305	2.72116361152577
"KCNA3__pos"	11.6151024479918	7.71304046072071e-05	2.31979113675298
"KCNJ10__pos"	11.1131892133013	1.95661858159432	1.11559828704971
"KIR2DL1__pos"	3.95375822744041	2.22044604925031e-16	2.22044604925031e-16
"KLRC3__pos"	10.4070719305863	3.60793470263162	0.967598748621792
"KLRC4.KLRK1__pos"	9.60997665484302	2.84213350818168	0.95893783908387
"KLRG1__pos"	10.4522072775026	2.90767975675648	0.648294819523371
"KLRK1__pos"	12.4175957608485	1.01554732339884	2.22044604925031e-16
"LAG3__pos"	11.1762036058518	0.51141395195625	1.76841543275491
"LAIR1__pos"	8.52424156024803	5.9448329386186	2.22044604925031e-16
"LAT__pos"	12.1045222827837	1.23206258483189	0.470110865829751
"LCP1__pos"	10.9925124466037	0.0670701608763941	1.24286160671329
"LGALS9__pos"	10.4349858572312	2.56945757742773	0.387580628075025
"LILRB2__pos"	10.9972809637192	2.5765474896784	0.376736973756377
"LILRB4__pos"	9.41892738506819	0.378472153730481	3.03826951790498
"LIMD2__pos"	9.0700795167714	2.19954118717669	2.29424300138158
"LIPM__pos"	11.0055675684284	2.13804248104337	0.476843679148841
"LTA__pos"	10.9854599232837	2.59310994113225	2.22044604925031e-16
"LY9__pos"	13.1601944622533	0.118460162742113	2.22044604925031e-16
"MAP4K1__pos"	12.5845872450006	2.22044604925031e-16	0.807239465023664
"MARCH1__pos"	11.2102604766962	1.99995905601983	2.22044604925031e-16
"MNDA__pos"	1.08733468368336	11.6968455404557	2.27276590423826
"MYD88__pos"	6.61604056657319	5.20438363498742	2.19917199252222
"MYO1F__pos"	10.4680264174908	3.41708893342537	2.22044604925031e-16
"NBEAL2__pos"	9.17272295814178	1.25076841146214	2.52248963114813
"NEUROG3__pos"	10.6687912211401	1.22484478960764	2.33840517959812
"NKG7__pos"	12.7027911727386	0.819592551126313	2.22044604925031e-16
"NLRC3__pos"	11.7689924374762	0.437977201392584	1.73639265920804
"NLRC5__pos"	10.5000888044182	3.49312578545704	2.22044604925031e-16
"NOD2__pos"	10.646490731574	0.687896131012657	2.56965157907617
"OAS1__pos"	8.36494555840032	6.25093379824349	0.148577424074674
"P2RY6__pos"	9.87062111144935	4.14743538184768	2.22044604925031e-16
"PARP12__pos"	9.66027216280725	0.628668583308751	2.76544183584823
"PARP8__pos"	8.23797317745046	1.64085313454081	4.04221842574378
"PARVG__pos"	10.8998444181668	2.83275502127462	0.216487050552928
"PATL2__pos"	11.707794523038	1.29371164908508	0.593950339122279
"PCED1B__pos"	2.22044604925031e-16	1.69227806817797	12.461693641941
"PDCD1__pos"	11.2867869356605	2.22044604925031e-16	2.27678897173211
"PDE6G__pos"	12.7012149630418	0.0483942369163757	0.865425912482471
"PIK3AP1__pos"	13.0769693712678	0.415196940433731	2.22044604925031e-16
"PIK3CG__pos"	9.79059423218082	5.17821039594408	2.22044604925031e-16
"PIK3R5__pos"	11.9256144086173	1.60265913576963	2.22044604925031e-16
"PML__pos"	1.8926497143202	7.15075799731063	4.72229131954001
"PRKCH__pos"	8.04161869153963	2.84372035898064	2.97106922490116
"PSD4__pos"	9.94912121855076	2.22044604925031e-16	2.97135281500287
"PSMB10__pos"	8.9458695409021	2.79730867300875	1.9156301913037
"PSMB8__pos"	2.38166450620544	9.17315280984331	2.12677498887178
"PSME2__pos"	9.53752082991951	3.31162266782699	1.1547699987373
"PTPN22__pos"	8.94120689959043	2.83066473605386	1.68647711982178
"PTPN7__pos"	11.6737050824019	1.22187927565626	0.454692651222972
"PTPRC__pos"	12.1999073202368	1.52624496828337	2.22044604925031e-16
"PYHIN1__pos"	13.2299579253884	0.206399665967497	0.330926501961279
"RASGRP1__pos"	11.6792841828527	1.96063669950216	0.485262971248884
"RGL4__pos"	11.9969582501351	2.22044604925031e-16	0.98978343566424
