"IS01"	"IS02"	"IS03"	"IS04"	"IS05"
"DPT__neg"	2.0005898915181	2.22044604925031e-16	5.4323762323604	1.02044652686115	1.15499953471006
"MFAP5__neg"	2.22044604925031e-16	0.548778530216313	5.51300444075713	0.00320130490715929	3.30335236902133
"C4A__neg"	2.76662602484803	2.22044604925031e-16	3.33190435065631	2.22044604925031e-16	4.14566440289825
"CFB__neg"	0.0809746009888976	2.09907369501343	6.2681690432029	2.22044604925031e-16	1.70064465295602
"C4B__neg"	2.78459310027021	2.22044604925031e-16	3.55054886631056	2.22044604925031e-16	3.88809497875607
"MMP1__neg"	3.46155354759008	1.69904791359703	2.85535414160785	2.27310901876033	2.22044604925031e-16
"ITM2A__neg"	0.169796879252611	2.22044604925031e-16	2.74946246933247	1.6926175158383	5.50921670223969
"ASPN__neg"	1.09104307791483	2.22044604925031e-16	3.16723923050154	3.79107669265545	2.22265675337089
"GPC3__neg"	0.816388513070528	0.67610573751987	1.59455503807535	3.00032324783517	4.74902788594692
"CPZ__neg"	2.55354049571433	2.22044604925031e-16	3.81812772762759	0.00016102860464713	3.73462158255802
"PTN__neg"	3.42506176764347	2.22044604925031e-16	0.764109876003619	4.75864783154246	0.787162222385055
"FMOD__neg"	4.50401100116795	2.22044604925031e-16	0.846777551131061	2.22044604925031e-16	4.63685821918635
"TNC__neg"	6.80485394825661	2.22044604925031e-16	0.727326892708152	1.91236304947825	2.22044604925031e-16
"PI16__neg"	2.22044604925031e-16	2.03337145846244	2.87968115871603	1.67912115821654	4.24089785752559
"COMP__neg"	5.30728226952156	2.22044604925031e-16	1.60350622980012	1.60883786759742	2.08822577284544
"MMP13__neg"	5.81095424245829	0.00870855784358318	2.58329128600521	2.36401278432899	2.22044604925031e-16
"COL11A1__neg"	7.10398464369175	2.22044604925031e-16	0.563602800243678	1.69751511336341	1.4715289140682
"POSTN__neg"	0.569091999087123	2.22044604925031e-16	3.64398029886385	3.14080450419935	1.45976513628501
"ALDH1A3__neg"	2.22044604925031e-16	2.22044604925031e-16	1.17372501371893	1.53616065318166	7.35405049391283
"OGN__neg"	0.774158843434621	2.22044604925031e-16	1.57668651111969	4.44084874492218	3.71950341466031
"DKK1__neg"	2.22044604925031e-16	4.88420712165236	4.39131416271038	0.162897577165582	0.945101606932534
"MOXD1__neg"	1.71411334339748	0.893281424954989	4.07638041736984	2.33453516267011	1.268571213843
"C7__neg"	1.31603476759612	2.22044604925031e-16	2.10538463192486	2.10048271527726	5.54052902028024
"MGST1__neg"	0.681279310733397	3.18461522574543	3.99877505906557	0.158429321367294	1.72914039457817
"ACTG2__neg"	0.922706195286022	1.99824112353547e-09	3.55073379558212	2.33780856161462	3.263476827444
"CDK4__neg"	2.09239003263376	2.22044604925031e-16	2.50755227893015	4.57041578181228	1.56166256219123
"CCL14__neg"	0.258989545061463	0.32281472189971	2.83026357211183	2.22044604925031e-16	6.17954105958376
"HMGA1__neg"	4.11486667176029	2.79653192147424	2.5577111698952	2.22044604925031e-16	2.22044604925031e-16
"BST2__neg"	2.22044604925031e-16	0.58900818959051	6.63736790967884	2.22044604925031e-16	1.82943184274704
"PCOLCE2__neg"	2.22044604925031e-16	1.27253767630506	2.79078614556041	2.28544746235886	3.43171238020093
"S100A2__neg"	4.68890388924774	2.35140668167488	2.26905851998144	0.99359900582091	2.22044604925031e-16
"CD24__neg"	0.40579891360101	0.688509114260885	0.907503775228757	4.93485113398155	3.84466407042354
"MARCH9__neg"	3.71465426031002	2.22044604925031e-16	0.0640079295996487	2.93493229323479	3.63849820163999
"SCARA5__neg"	2.22044604925031e-16	2.01671130005625	2.66614583790961	2.22044604925031e-16	5.94243134268845
"C1QTNF3__neg"	1.46502361238897	2.22044604925031e-16	1.39318816859435	4.11412233616641	3.78226273080442
"CXCL14__neg"	4.60400946528725	2.22044604925031e-16	1.38607130537331	1.11675797848627	3.66861217252572
"RARRES1__neg"	0.401869965216622	0.218900957916279	5.71741166586316	2.22044604925031e-16	3.70451391017976
"OLFM2__neg"	1.20455735013975	2.22044604925031e-16	0.226036985979353	3.09122207195342	5.62012684680831
"GSTM1__neg"	2.59616877827819	1.9407154504725	1.50268679332354	1.85738657207328	2.78718552277443
"FOS__neg"	1.54864516076325	2.22044604925031e-16	1.16760933456079	2.84394809157153	4.34302851296975
"MME__neg"	4.30572267982368	0.289525527716969	4.29578863043417	0.963495911397301	2.22044604925031e-16
"CAPN6__neg"	1.85365224939907	2.22044604925031e-16	0.410667390461716	3.7998081223669	4.91781391427217
"IGFBP2__neg"	1.2461392050958	2.22044604925031e-16	0.170873664848991	0.888104049615871	7.65499013633806
"PDK4__neg"	2.22044604925031e-16	0.122766743685253	2.61888862461296	1.28063199653854	6.36313833927851
"FXYD1__neg"	0.0933426908919275	1.18657723693546	0.294990514824632	2.22044604925031e-16	8.17788243355647
"PDLIM3__neg"	2.85721298453829	2.22044604925031e-16	3.60346458868359	1.72721968639099	1.71689803046456
"RARRES2__neg"	3.2166745404218	2.22044604925031e-16	1.74372509789319	2.22044604925031e-16	4.58474019061247
"FRS2__neg"	0.683577723949388	2.22044604925031e-16	1.48327927869811	4.65606815726913	3.68341721768814
"MDFI__neg"	5.25049088779219	2.22044604925031e-16	2.22044604925031e-16	1.88583741443119	3.1973872266454
"MMP11__neg"	4.20847217978441	2.22044604925031e-16	1.72432441175735	2.93083258979936	1.13316648621579
"FIGF__neg"	2.22044604925031e-16	1.46445873984482	3.69859864296175	1.07420227149154	4.59148623657031
"SMOC2__neg"	3.18043223186198	2.22044604925031e-16	0.449441200091896	0.293993752748075	5.88025628828571
"METTL1__neg"	4.03823604069202	0.486584235722475	1.50883138174594	2.28620484985515	2.35334348640928
"SFRP1__neg"	1.58464535229531	0.278002503315596	0.809108049461452	2.30965798685556	5.47789417671993
"SPHK1__neg"	4.63638961176129	2.10135172953861	2.74653166504575	2.22044604925031e-16	2.22044604925031e-16
"ANGPTL4__neg"	1.23939293625347	0.645917347731743	5.11585190759284	0.506170731246201	2.01645925987221
"AGT__neg"	0.99468040466082	2.22044604925031e-16	2.2898174972162	3.16150763904457	3.97196418747444
"B4GALNT1__neg"	3.46580701328267	0.0368691245806543	1.11794665695081	3.11094570724071	2.80993507230721
"AIF1L__neg"	2.22044604925031e-16	2.73465578752106	0.358870276516666	2.22044604925031e-16	7.33410087175442
"ADGRD1__neg"	2.22044604925031e-16	0.35093366321492	2.59498998154454	2.22044604925031e-16	7.42701059622344
"NPTX2__neg"	5.06665943282786	2.22044604925031e-16	2.22044604925031e-16	3.36032334790198	2.15855077285417
"SCG2__neg"	4.26982977993568	2.22044604925031e-16	3.17127261185511	1.61964269064142	1.32089664555635
"PAMR1__neg"	2.22044604925031e-16	1.19563472842009	1.69408016201367	2.43530453109957	4.76958093202841
"HMOX1__neg"	1.37272911932873	2.4569972656151	5.57219808156581	2.22044604925031e-16	0.263469010850737
"TNMD__neg"	3.71458767524986e-15	1.32523478192304	0.484625542398224	3.21611661592244	5.63361821800125
"CLDN11__neg"	1.41868796666394	3.25848879886852	1.79553038805647	1.956918940501	2.26569550512796
"FABP3__neg"	2.22044604925031e-16	3.50347317820284	2.89459098958743	0.948027266253853	2.6768375902861
"MYL2__neg"	2.62596561848596	2.17418895424634	2.08987944955631	1.64452646036594	2.02697658560693
"BPIFB4__neg"	3.79622295081137	1.2082873941633	0.732123466692818	1.83190903429479	3.1785313065529
"CRISPLD1__neg"	3.07040877057887	2.22044604925031e-16	0.0944369168920516	4.59709033227917	2.42657893477159
"CD82__neg"	4.34976771659736	2.22044604925031e-16	4.5915410178706	0.631716034461961	2.22044604925031e-16
"ANPEP__neg"	0.797209369503017	1.91659413625191	5.79135783214441	1.07262425278085	2.22044604925031e-16
"ACAN__neg"	3.75512178961779	2.22044604925031e-16	0.557203129353667	3.87196385575946	2.52849288456822
"AKR1C1__neg"	2.22044604925031e-16	0.391075473344107	5.12031378308837	1.84571459500744	2.32658439579703
"F3__neg"	3.57433781954829	0.00508445892150085	3.22081600427483	0.534511826406646	2.76668116346639
"MGP__neg"	0.437707552196449	2.22044604925031e-16	1.86624652230357	0.267897829901099	6.78593824628783
"PAGE5__neg"	4.33133127241403	2.76281169345111	2.33040372305163	0.87529589891981	0.559818112742122
"METTL7A__neg"	2.22044604925031e-16	2.22044604925031e-16	3.02745342375761	2.22044604925031e-16	6.38913134509665
"HBA2__neg"	1.0954479193443	2.76381480740273	1.00354814304602	0.846298411214755	4.08092018340082
"TNNC1__neg"	3.70828618864635	2.17212593512069	2.22044604925031e-16	2.0615765906205	2.67883196599053
"CILP__neg"	0.362762855226932	2.22044604925031e-16	3.61072801916213	2.42927124375566	4.17311129387376
"NKD2__neg"	2.90952531829929	2.22044604925031e-16	2.22044604925031e-16	2.35288747348353	5.50475334707021
"PTH1R__neg"	1.97987567232153	2.22044604925031e-16	2.22044604925031e-16	3.07133784420597	5.4879374349469
"C10orf10__neg"	2.22044604925031e-16	2.47149426652849	2.87662435641999	1.03266077649775	3.25796761038312
"HMGA2__neg"	5.09540474472686	1.93166332631447	0.118246274660489	2.86511270974103	0.62609055726573
"DTX3__neg"	2.63342744909881	2.22044604925031e-16	2.22044604925031e-16	4.42352973276439	3.2954861834232
"PSTPIP1__neg"	0.625202259236234	1.34837329479513	6.95821496440291	2.22044604925031e-16	1.12451169674958
"MMP3__neg"	4.17008177331279	0.75114013172802	2.36579964590538	2.41597655935028	0.793523887888581
"PLAGL1__neg"	2.22044604925031e-16	0.403484644311873	1.75009042218975	4.97352408685176	3.09178470753425
"NOV__neg"	0.00299880081289546	2.22044604925031e-16	3.28471362364491	3.08314976938715	3.91602071169411
"MEDAG__neg"	2.22044604925031e-16	0.27313295658363	6.79087642734513	2.22044604925031e-16	2.57251367979848
"SLC38A5__neg"	2.86432715933463	2.05250445304892	3.37414085019638	2.22044604925031e-16	1.39878458901964
"CCND2__neg"	3.51759249669041	2.22044604925031e-16	2.22044604925031e-16	0.243673919626549	6.48983340951187
"PTGIS__neg"	2.22044604925031e-16	1.37882571629908	4.77247680674113	1.999562168386	1.89172712007476
"AP000349.2__neg"	3.73555345846519	2.53878557314107e-11	2.00444894328143	3.17547900641587	1.36131620359505
"WISP1__neg"	4.52841290652298	2.22044604925031e-16	3.50244973401554	1.93818185524415	2.22044604925031e-16
"CYP1B1__neg"	1.18511950971413	0.0422758484816483	2.83850581319756	1.65597805232795	4.72701907581619
"SBSN__neg"	3.41415016773722	3.97952049798561	2.5846263938054	0.692868162038958	2.22044604925031e-16
"TMEM100__neg"	2.22044604925031e-16	0.409132180585375	1.73930013836876	1.09331551643365	6.85517718272968
"FNDC1__neg"	0.594989018583	2.22044604925031e-16	2.29133234133673	3.71603297257189	3.4944282410716
"TDO2__neg"	2.94218022038454	2.22044604925031e-16	4.08793673338489	1.94631949390602	1.517257346521
"ADAMTS5__neg"	2.22044604925031e-16	1.12799918467849	3.98633548133171	1.35230164985216	3.65265862577303
"CYTL1__neg"	3.00600747255148	2.22044604925031e-16	0.801593016008809	1.27135863397791	5.23109510428886
"VCAM1__neg"	2.92758101849809	2.22044604925031e-16	4.04432068021804	0.621451376171868	2.14891919810928
"PEG10__neg"	2.22095544327966	0.155032133263015	1.25260435853997	4.95310948943276	1.26875806879866
"CCL3__neg"	0.26557513716924	3.85189752241673	5.54515395600471	2.22044604925031e-16	0.247407573373673
"APCDD1__neg"	0.451583998012487	0.504437549586652	0.989743092575892	4.86137469184827	3.31819881041094
"C1QC__neg"	2.22044604925031e-16	0.991346858917006	8.15083064704031	2.22044604925031e-16	2.22044604925031e-16
"VSIG4__neg"	2.22044604925031e-16	1.43566306407842	7.70611119743108	0.296436078877533	2.22044604925031e-16
"RBP1__neg"	3.04118276728178	0.597701598951686	0.731549783551319	1.99216143144651	3.6986271655479
"F10__neg"	2.22044604925031e-16	2.22044604925031e-16	2.65453244460091	2.25590743882056	5.50371032884898
"HBA1__neg"	1.15402370125208	3.63869480892445	0.343860268262212	0.603100136744695	4.16999695293106
"TPPP3__neg"	2.22044604925031e-16	1.0637472344907	3.92735424586952	1.5095942044138	3.53092284534622
"SLC2A1__neg"	3.24480883892008	1.49163854785884	1.82412552928689	3.51885330839967	2.22044604925031e-16
"ECM1__neg"	2.22044604925031e-16	1.23863804823028	6.95809524979928	1.40065137874027	1.96356002221583e-12
"METTL21B__neg"	1.7525551131734	2.22044604925031e-16	1.36136157679591	4.73668726963712	3.02672244848175
"ITGBL1__neg"	4.48990050487284	0.00637650429542717	4.07746730711694	1.51563565209449	0.108184299743429
"CNTFR__neg"	0.546972444375612	2.22044604925031e-16	2.22044604925031e-16	4.55416206673949	5.70290028654883
"HSPB6__neg"	2.22044604925031e-16	0.409292328768839	2.56547659413808	2.22774049711541	4.9722229224751
"EGR1__neg"	2.35937766259447	2.22044604925031e-16	0.755039282433166	3.57437363864848	3.62750833421167
"FGF7__neg"	2.22044604925031e-16	2.22044604925031e-16	4.51947146709803	1.06756989284426	4.21127118448328
"ITGA7__neg"	1.36862267433605	0.259605220092997	3.58818628355193	0.438861847854578	4.22041396411468
"OASL__neg"	1.15668731722319	2.8804813096765	4.42825956297405	2.22044604925031e-16	1.92070297470621
"HTRA3__neg"	2.22044604925031e-16	2.15382042739677	5.12747949900232	0.851763547583915	1.94459149011314
"LRRC32__neg"	0.315583567981167	0.931006518555081	5.96979864834285	0.28665172766737	2.33219456584203
"APOL3__neg"	0.0559713413511038	2.09075527791014	6.12856748620947	2.22044604925031e-16	1.55604269341087
"COL7A1__neg"	4.7105847012714	2.22044604925031e-16	1.65162874427377	3.66301633533214	2.22044604925031e-16
"TSPAN33__neg"	2.22044604925031e-16	1.13544611406836	6.37204217070393	2.22044604925031e-16	2.35284919046402
"ARHGEF25__neg"	2.64742258668372	2.22044604925031e-16	2.22044604925031e-16	3.72627682469146	3.98076438149372
"ADIRF__neg"	2.30083827899607	1.91659463348967	1.04265014378946	2.22044604925031e-16	4.53783536908266
"LRRC15__neg"	6.74433565421429	2.22044604925031e-16	3.44167632089603	0.520550729094223	1.31207384971028e-13
"CLEC11A__neg"	6.15456525782383	0.267209901468439	0.731597015945842	1.14512385734331	1.51381948761133
"TCF21__neg"	0.540084114136827	1.05146683448934	3.41508356138396	2.74640629415969	3.11205456899462
"EFEMP1__neg"	0.568162493404957	2.22044604925031e-16	5.38179249854153	0.366665934893658	3.4990749455667
"PALM__neg"	2.22044604925031e-16	0.195842907473733	0.373166204719563	0.748415186356122	8.5573691209959
"AC104534.3__neg"	3.13800271727453	3.89929204380399	1.32673593682079	2.22044604925031e-16	1.79381288451945
"RBP7__neg"	0.0935144919595023	2.22044604925031e-16	3.54938804726788	2.22044604925031e-16	6.68262920341037
"TSFM__neg"	3.24818796432499	2.22044604925031e-16	2.299894829645	3.31766073216622	1.87698584726099
"ARHGAP9__neg"	0.254221990877846	1.51119895316223	7.36564842288879	2.22044604925031e-16	0.811906026246673
"NTN4__neg"	2.22044604925031e-16	2.22044604925031e-16	4.867021373357	3.13743417624791	2.03912695725804
"ELN__neg"	2.22044604925031e-16	2.22044604925031e-16	1.87423694068053	1.08690409858589	7.07167852121708
"GAS7__neg"	2.22044604925031e-16	0.673277443736028	3.19085898488097	0.82821744721309	5.50533617120792
"SLC35E3__neg"	2.16496335441793	2.22044604925031e-16	0.841033066207006	3.12833928002329	4.66524152947859
"TRIL__neg"	2.22044604925031e-16	2.22044604925031e-16	1.07668713231627	2.81298998864228	6.24494218790597
"IFI27__neg"	0.0419177342389775	1.48829349867065	6.51513880290729	2.22044604925031e-16	1.49800627846841
"HIST2H2AA3__neg"	2.25069814125056	4.54017298134083	1.53225085045983	0.0436078621636574	1.43512169800188
"NNMT__neg"	2.56671554128247	0.325326572150762	6.47349558060524	2.22044604925031e-16	0.17146058205783
"NDN__neg"	2.57180541601937	2.22044604925031e-16	0.0426493232430809	1.89482581740442	5.37383377810649
"HSPB8__neg"	2.22044604925031e-16	0.617022927840129	4.04553282694613	0.414855905323102	4.50824831529243
"COL8A1__neg"	6.23759174402534	2.22044604925031e-16	0.971508824450329	2.44544103390827	0.359351637149009
"ALOX5AP__neg"	0.459759367608847	1.40130950149868	7.10171270884379	8.89806844281371e-06	0.643433748785192
"SRGN__neg"	2.22044604925031e-16	1.1359199718946	8.17754742852259	2.22044604925031e-16	0.377763218182811
"ADAMTSL4__neg"	2.22044604925031e-16	1.53279230134131	4.02434841752064	0.561479829495488	3.92980582363068
"CA9__neg"	4.68620164001202	1.05260046861072	0.288202770952328	4.27108456070558	0.60806920873603
"TCAP__neg"	2.69431408831219	2.17740779526118	0.382378392744347	2.99285973712971	2.3298601473486
"FAM180A__neg"	0.458632985714685	2.73515392529012	5.55531882406018	1.27764500223607	2.22044604925031e-16
"CA12__neg"	4.53621135178012	1.27805683650682	1.96586628935969	2.22715952578348	2.22044604925031e-16
"BMP7__neg"	2.22044604925031e-16	1.35505468819179	2.22044604925031e-16	2.37769868126289	6.93129272631031
"MT1F__neg"	2.34009356739629	1.7278576581397	4.17191275288833	2.22044604925031e-16	1.71775473487184
"CXCL12__neg"	1.50414696579692	0.318583275230725	2.15404569252961	2.22044604925031e-16	5.85422337928017
"TAGLN__neg"	2.8758814547181	0.91736526713712	1.39959444865163	0.91232687919599	4.07076596157575
"SPON1__neg"	3.57731691281263	2.22044604925031e-16	1.94487064081094	2.11721909168964	2.77916866047481
"DBNDD2__neg"	0.185275318194598	2.32189775545606	6.41739532309951	2.22044604925031e-16	0.521753829251942
"IL33__neg"	2.22044604925031e-16	0.0323984174757737	4.08368148693009	2.22044604925031e-16	5.7575866087229
"CFI__neg"	0.961735526519654	2.22044604925031e-16	5.03051589366355	1.07800988334467	2.95408850346273
"EMILIN2__neg"	2.22044604925031e-16	1.94190688658639	5.48013705040061	0.00067339650192314	2.67855468494322
"APLP1__neg"	2.20113791314789	0.833342669087748	2.22044604925031e-16	2.92326463335642	4.16370910639224
"OLFM1__neg"	3.10954527187334	0.371054494789258	2.22044604925031e-16	0.835479562304817	6.01828981122405
"NCAM1__neg"	1.75860279378329	2.22044604925031e-16	2.22044604925031e-16	5.80999495328987	2.58065541957415
"KIAA1755__neg"	0.662342983335303	2.22044604925031e-16	2.4812978328375	1.56582986062573	5.43606184383538
"OLFML1__neg"	1.11131788649331	2.22044604925031e-16	0.723652913359132	0.151466411081525	7.95537193120614
"ABCA8__neg"	2.22044604925031e-16	2.22044604925031e-16	2.75729622357909	0.890396172771725	6.46689752675674
"STAC3__neg"	1.89211290587294	2.506190865413	2.80829989897277	2.22044604925031e-16	2.7366504177647
"CCT2__neg"	3.64800181089162	1.31519975607544	0.901857931059711	3.04946607910339	1.82991198082285
"SLC12A8__neg"	3.69167444574714	0.817103552540701	5.05911684966991	0.444454842741924	0.202060880705344
"NPR1__neg"	2.22044604925031e-16	4.17062667637932e-13	4.33787474828528	2.22044604925031e-16	5.62083775059862
"SGCG__neg"	2.22044604925031e-16	2.22044604925031e-16	2.80110611489868	3.83529863080261	4.30794717920586
"RARRES3__neg"	2.22044604925031e-16	2.21898228289845	4.94777030496092	2.22044604925031e-16	2.94167472264587
"PLAC9__neg"	2.22044604925031e-16	2.22044604925031e-16	3.9115502613986	0.405702579467501	5.71242270684413
"COL15A1__neg"	1.21719198220025	2.22044604925031e-16	3.03776441416707	2.9952301584734	3.03524902065459
"S100A1__neg"	2.41010647098575	1.18171964497478	0.626526164947383	2.40977388610723	3.95740966883848
"SPRY2__neg"	0.730107300924323	2.22044604925031e-16	1.19237786274885	4.92130030542133	3.59609580711978
"CD70__neg"	1.28691315053958	2.3208692266808	4.377306187945	0.774927531169983	1.56759698610206
"ICAM1__neg"	0.735733277616126	1.45137336427751	6.58736784915142	2.22044604925031e-16	1.01767556755042
"RBP4__neg"	3.18515452775587	2.22044604925031e-16	1.04801082856819	3.32740493195845	3.14346780792906
"PLAU__neg"	0.587600649038666	0.779363238096299	7.48121008886088	0.995017188371011	2.22044604925031e-16
"TCEAL7__neg"	1.3128551126927	2.22044604925031e-16	1.65743417508297	3.78139836140996	3.15109769108307
"DDIT3__neg"	2.93702251763404	1.98364892243068	1.96400960056167	1.61231047274406	1.51122073377381
"SPRY4__neg"	1.2394132031171	0.144428823252022	0.207445105255486	5.97979846374362	2.91377140092884
"MAP1LC3C__neg"	2.22044604925031e-16	2.22044604925031e-16	3.11921221409777	4.56805848180351	3.26373988694369
"ITM2C__neg"	2.80850719513673	2.22044604925031e-16	2.22044604925031e-16	3.4355917289084	3.94477893719008
"THBD__neg"	2.22044604925031e-16	6.21574873767977e-05	5.61997097030085	0.450769239674816	3.81551556196497
"ATF5__neg"	0.650711890629578	1.83900303830377	4.07173504604222	0.267716592855869	3.50726179194105
"C2__neg"	2.22044604925031e-16	1.02122062579143	8.49791387306941	2.22044604925031e-16	0.232761911043761
"KCTD12__neg"	0.313108058227519	2.22044604925031e-16	4.69746075468955	0.542605755875727	4.3493782462884
"MS4A4A__neg"	2.22044604925031e-16	0.31019421007668	8.90756982256777	2.22044604925031e-16	0.224235865800054
"FBN2__neg"	1.85268206955022	2.22044604925031e-16	0.310351914229515	6.47419159809477	1.61978314669656
"MMP19__neg"	2.53101797811166	2.22044604925031e-16	6.53260253803938	2.22044604925031e-16	0.458563828184727
"IGFBP5__neg"	0.348432108529895	2.22044604925031e-16	2.31995277893868	3.04480103506473	4.42307357405273
"COX7A1__neg"	1.2648312995243	3.61454327776569	0.422258718332149	0.415788110501824	4.36590136956242
"RASL11B__neg"	3.26866950889068	2.22044604925031e-16	2.22044604925031e-16	4.16140494937358	3.38487293399709
"SERINC2__neg"	5.20794024286571	0.285382090018898	0.455591120976164	3.02188258568271	0.945158698970178
"CSRP2__neg"	4.69692829255381	2.22044604925031e-16	1.5439804424353	2.56477973810868	1.25600575530472
"CD163__neg"	2.22044604925031e-16	1.07877186455753	8.58521795670148	2.22044604925031e-16	2.22044604925031e-16
"TRPV2__neg"	1.06205407894807	2.34700011511593	5.86881454295016	2.22044604925031e-16	0.476378572908499
"XRCC6BP1__neg"	1.32846278167106	2.22044604925031e-16	2.29074205107716	4.1466036425754	2.94312446542513
"COL14A1__neg"	0.0878835028308246	2.22044604925031e-16	3.03211236239055	1.49381388640775	5.50774734291092
"P4HA3__neg"	4.11444079488841	2.22044604925031e-16	2.52264211550527	1.93478401200174	1.76318590617363
"COL13A1__neg"	5.28255700843955	2.22044604925031e-16	2.22044604925031e-16	2.33477310447374	2.71731366738826
"PDPN__neg"	2.27720957239486	2.22044604925031e-16	3.29368926993247	1.08103118825102	3.31773257087292
"TGM2__neg"	0.705725973414114	2.22044604925031e-16	6.16104167665996	0.625250996704626	2.36944800838462
"MMP23B__neg"	2.22044604925031e-16	0.68710970357155	0.830762619230224	3.81651953860134	5.08212133099245
"RNASE6__neg"	2.22044604925031e-16	0.769555022931794	8.38914799345164	2.22044604925031e-16	0.346670387147488
"ERRFI1__neg"	2.22044604925031e-16	1.41032366972478	4.07570664698978	4.84407276996007	2.22044604925031e-16
"PODN__neg"	2.22044604925031e-16	0.387527379950673	5.65010134070898	0.377821880349785	3.54365907997508
"ACTA1__neg"	2.75779402001314	1.58335334177366	1.45881251307048	3.32215884813615	1.51858393443274
"ANGPTL1__neg"	1.11316930883861	2.22044604925031e-16	3.03221452391937	1.5026727668607	4.68969768633982
"NXPH4__neg"	3.80534705744346	1.18860634469069	2.22044604925031e-16	3.21693880107827	2.42268454970994
"EVA1A__neg"	7.90929309727566	2.22044604925031e-16	1.42915969089704	0.796540461147128	2.22044604925031e-16
"VGLL3__neg"	0.297863816854603	1.60132421569129	6.0903308326369	1.40947448242423	0.827001555933294
"S100A4__neg"	0.845430457851527	4.19744678928198	4.7039534043331	2.22044604925031e-16	2.22044604925031e-16
"NRXN2__neg"	2.67332880455797	2.22044604925031e-16	0.0770068651647139	3.11604724600982	4.29020552387676
"RNF212__neg"	2.61409007601902	0.573614190353823	2.22044604925031e-16	2.06844262953404	4.57915564645775
"MAFB__neg"	1.49081755969355	9.16482121028794e-12	5.55565200879794	0.957542706570858	1.82781879465038
"IGF2BP2__neg"	5.36815277681908	1.55416219510247	0.857490762117546	1.78840273451853	0.188990889655134
"TMEM176A__neg"	2.22044604925031e-16	0.170542650965755	6.94775261085289	2.22044604925031e-16	2.81835021520395
"CPM__neg"	0.987362850165221	2.22044604925031e-16	4.79507356784876	0.722182996044135	3.43412498716773
"HSD3B7__neg"	2.22044604925031e-16	6.63013268048756	3.15752585682359	2.22044604925031e-16	0.280001569239119
"CLDN5__neg"	1.84847456800696	0.299932641621583	3.22104332662712	0.942509552413293	3.87010410292337
"LRRC17__neg"	2.22044604925031e-16	2.22044604925031e-16	3.74010966569094	5.53975102211445	0.885754735002329
"LAMA2__neg"	2.22044604925031e-16	2.22044604925031e-16	2.65290445635712	5.29026763028634	2.43555274947505
"OSR2__neg"	2.22044604925031e-16	0.807812737275825	2.66578734280937	2.42739574436095	4.45168996143816
"FBXO32__neg"	4.62098740935348	0.595641928412098	3.16659250166118	1.40005330315967	0.318161458337083
"CLU__neg"	1.47401373924346	0.285940803534855	2.22336343562668	2.15006538105171	4.02980520858803
"NEFL__neg"	2.15467163331204	0.415583209033531	1.83157448883451	2.87282899182839	3.47545365656662
"RUNX2__neg"	6.69084825288902	2.22044604925031e-16	1.69162576627844	1.45305563414777	2.22044604925031e-16
"LRRN4CL__neg"	2.22044604925031e-16	0.287741989374634	4.884097926776	1.58631426284914	3.23008073107044
"TNFRSF12A__neg"	4.67103427474583	1.27031353917032	3.07604197342538	1.13006194459396	2.22044604925031e-16
"UCHL1__neg"	2.43273364977765	0.83537897900859	1.15487995800591	2.00223940529204	3.55200841658869
"FAM132B__neg"	1.09899320674632	1.8233849635598	3.85510371369725	3.27964694842365	0.247955362183428
"CREG1__neg"	2.22044604925031e-16	1.20448418755045	6.29785113810213	2.22044604925031e-16	2.60291764227297
"ACVRL1__neg"	2.22044604925031e-16	0.177708941786049	4.63584232739409	3.04435083970935e-11	5.18175217402916
"DRAM1__neg"	2.22044604925031e-16	1.64837217061065	6.45549488749694	2.22044604925031e-16	1.92793474420448
"NTRK2__neg"	1.60665064520631	0.663175693478239	0.457189659326915	2.66670422040756	5.30255247133705
"GGT5__neg"	2.5142949860837	2.22044604925031e-16	4.78204345949254	2.22044604925031e-16	2.72091697367972
"YEATS4__neg"	2.046420044959	0.177468098159123	2.43200237053468	3.58063215429595	2.34009619548484
"CMKLR1__neg"	2.22044604925031e-16	0.432424377040831	6.90810841487369	2.22044604925031e-16	2.35630739856283
"TCIRG1__neg"	2.13223169141571	2.98744236574786	4.60422802542257	2.22044604925031e-16	2.22044604925031e-16
"COL5A3__neg"	1.29233109242319	2.22044604925031e-16	4.89789651777445	2.8741619804384	1.08359286440585
"IBSP__neg"	5.51107270697145	4.37844026275342e-10	2.33118195407079	2.1180433555258	0.634432757750206
"EGFL6__neg"	1.01616011783711	2.22044604925031e-16	3.19776996572884	3.39648919096063	3.02721830564354
"DPP4__neg"	6.88270912493619e-15	1.02030040589421	5.83435434493767	2.58840701734621	0.308964723186861
"MYL1__neg"	2.11132156033095	1.35003789552076	2.24771064224586	3.85221140285881	1.25107414413922
"FMO1__neg"	3.42036926034198	2.22044604925031e-16	3.15870675309871	1.59200735337402	2.48101580020814
"CD53__neg"	2.22044604925031e-16	0.824938280270362	8.89377962706377	2.22044604925031e-16	2.22044604925031e-16
"ASS1__neg"	2.93419879772873	2.22044604925031e-16	0.931694373137189	1.61607999130749	4.6453030528425
"CDKN2A__neg"	1.35359617168488	0.214546617936496	3.57510170911965	1.16055963957159	3.61253779280153
"TNFAIP6__neg"	0.571641257130698	2.22044604925031e-16	6.07863669420346	2.68462353342344	0.738640962408409
