"TCGA.DX.A1KY"	"TCGA.DX.A23R"	"TCGA.DX.A2IZ"	"TCGA.DX.A7EF"	"TCGA.DX.A7EI"	"TCGA.DX.A7EO"	"TCGA.DX.A7ER"	"TCGA.DX.A8BU"	"TCGA.DX.AB2H"	"TCGA.DX.AB2J"	"TCGA.DX.AB2O"	"TCGA.DX.AB30"	"TCGA.DX.AB36"	"TCGA.DX.AB3B"	"TCGA.DX.AB3C"	"TCGA.FX.A2QS"	"TCGA.FX.A8OO"	"TCGA.MJ.A850"	"TCGA.QC.AA9N"	"TCGA.QQ.A8VB"	"TCGA.QQ.A8VH"	"TCGA.RN.A68Q"	"TCGA.SG.A6Z7"	"TCGA.SI.A71O"	"TCGA.SI.A71Q"	"TCGA.SI.AA8C"	"TCGA.WK.A8XQ"	"TCGA.WK.A8XT"	"TCGA.X6.A8C2"	"TCGA.X6.A8C3"	"TCGA.X6.A8C7"	"TCGA.X9.A973"	"TCGA.Z4.AAPF"	"TCGA.3B.A9HI"	"TCGA.3B.A9HJ"	"TCGA.3B.A9HL"	"TCGA.DX.A1KU"	"TCGA.DX.A1KW"	"TCGA.DX.A1KX"	"TCGA.DX.A1KZ"	"TCGA.DX.A1L0"	"TCGA.DX.A1L1"	"TCGA.DX.A1L2"	"TCGA.DX.A1L3"	"TCGA.DX.A23V"	"TCGA.DX.A23Y"	"TCGA.DX.A23Z"	"TCGA.DX.A2J0"	"TCGA.DX.A3LS"	"TCGA.DX.A3LW"	"TCGA.DX.A3LY"	"TCGA.DX.A3M1"	"TCGA.DX.A3U5"	"TCGA.DX.A3U6"	"TCGA.DX.A48N"	"TCGA.DX.A6BE"	"TCGA.DX.A6BG"	"TCGA.DX.A6BH"	"TCGA.DX.A6YQ"	"TCGA.DX.A6YR"	"TCGA.DX.A6YS"	"TCGA.DX.A6YT"	"TCGA.DX.A6YU"	"TCGA.DX.A6YV"	"TCGA.DX.A6YZ"	"TCGA.DX.A6Z0"	"TCGA.DX.A7ES"	"TCGA.DX.A7EU"	"TCGA.DX.A8BG"	"TCGA.DX.A8BM"	"TCGA.DX.A8BR"	"TCGA.DX.A8BT"	"TCGA.DX.A8BV"	"TCGA.DX.A8BX"	"TCGA.DX.AB2F"	"TCGA.DX.AB2L"	"TCGA.DX.AB2S"	"TCGA.DX.AB2T"	"TCGA.DX.AB2V"	"TCGA.DX.AB32"	"TCGA.DX.AB35"	"TCGA.DX.AB3A"	"TCGA.FX.A3NK"	"TCGA.FX.A3TO"	"TCGA.HB.A3YV"	"TCGA.IE.A4EJ"	"TCGA.IE.A6BZ"	"TCGA.K1.A6RU"	"TCGA.LI.A9QH"	"TCGA.MB.A8JK"	"TCGA.MO.A47P"	"TCGA.QQ.A5VA"	"TCGA.QQ.A8VG"	"TCGA.SG.A6Z4"	"TCGA.SI.A71P"	"TCGA.UE.A6QT"	"TCGA.UE.A6QU"	"TCGA.VT.A80J"	"TCGA.VT.AB3D"	"TCGA.X6.A8C6"	"TCGA.Z4.A9VC"
"RASD1"	-0.206983565841549	-0.125189682510036	-0.733822084441049	-2.19629991208856	-0.217057437200663	1.01173471002072	-1.0012392134059	1.23490676049976	0.208265198598682	1.09570400212373	-0.998622624620932	-1.2428115079003	-0.826830693817378	0.0247048135678892	0.981958590649978	-1.08885250325893	1.0279219337809	0.993869166305557	1.55411457949399	-0.182532528267186	-0.434890095218969	1.35671674655276	-0.850929362232844	-0.622377334732587	-0.502725881336954	-1.3085867852314	-0.656846848750879	-0.721294050709493	1.07117999217188	-1.7887960086332	0.312544455325223	1.01658780134093	1.05721636260125	1.35426646460524	1.08774705404324	0.99793547268731	1.05119821749343	0.53566471600312	1.04450214142883	-0.963419153429639	1.05922928255372	-0.215064341505981	0.994533822434676	-0.427332719268723	-0.53750716933151	-1.2537401001014	-1.36506045386486	1.09156209180868	1.06838291422855	-0.25181402994941	-0.229481483674248	0.05744519692889	-1.91167211057753	0.789651879875536	0.394661730614656	1.12455170850146	0.510181462717632	1.17411803848637	-2.24508216129621	-0.362619775152278	0.998516625738645	0.121170914007661	1.5869334379021	1.02830494872382	1.15575095262021	-1.09361610673385	1.07965752672842	-0.206957120661676	-1.37368193639363	1.2501553945142	1.3702994920563	0.268059298810406	1.038900770112	-0.546234011112223	0.563836500007803	-0.753976002181465	-0.49705019734853	0.0407501660042859	1.4037349535475	0.292475435356859	-0.493108545226934	0.698307421695457	1.22417377562537	1.0404836898342	-0.0588238690527146	0.126716110419891	-0.635950322189704	0.270912718788946	0.0276958627275485	1.13916725774976	-1.56390206292259	-0.308954821328204	-1.1286232860541	0.828294032714763	-1.26032001398029	1.02917443093609	1.12155317341853	-0.634068537448882	0.10018914999254	0.247454756560736	1.05386375305645
"APLN"	-0.500012185939487	-0.257155047235223	-0.52462081306666	1.09819552605257	-0.836123279974076	-1.8331253378159	1.09453133785121	1.04497506188222	-0.713098940231445	-0.151043347884136	-0.429183077802232	0.387992348112503	0.410658903607996	-0.00506370129084779	-1.49128337059594	0.308431988487222	1.27428265863367	-0.0835480772819471	1.10793193979614	-0.223470687631095	-0.717705891248477	-2.53426477539644	1.10244467603383	-0.361222169301618	0.482835152531743	0.422760471978541	-1.23254439567544	-0.462056288523355	-0.478927977799424	0.133103488195221	-0.238585503851409	-0.61542132713401	0.781031181981253	1.50926796970731	-0.512109312224681	1.06263729270835	1.11875681047228	1.15342572782806	1.13166132593303	-0.385677055241872	1.03505057763778	-1.63699985550033	0.266392128104125	-0.651462118501475	-0.800590486361033	1.13323643367632	-0.0126882897458809	-0.412097883172046	1.15959173968857	1.09054298245463	-0.473458622795583	1.23029204226828	0.0297226689629585	-1.31407807048301	-0.502522436349992	-2.05217244506934	1.22526123276427	-1.04390847197174	1.1185849743353	1.15047356698417	1.12105896573723	1.10938718900339	1.35743256246066	-0.889478075498824	-1.39143523008116	1.06394291036683	1.11916203469521	-0.894917336706587	-0.0568116030531961	0.0174986761045271	1.10880334396072	0.132066835544073	1.47491617761351	1.17265630944693	0.577722693633795	-0.1580376192131	-0.477557223396179	-0.546023795101154	1.2720167972626	0.636800968246755	1.10215487244694	1.08253984541194	0.0409158115228767	-0.328527946730074	1.07607487402506	-0.229024301939586	0.0178301650754416	1.11337406887043	0.274044993993335	1.31965492063621	-1.71497766378124	-2.26019076838525	-0.716293559381226	1.19977421091125	-1.95549584910983	-0.629410380188906	-0.363994481473467	1.06233367328919	1.19424833183561	-0.592515187842643	1.04570332806934
"CACNG8"	1.01172896242689	-0.463077827756097	1.18930281847377	1.15462750809541	1.10181857173538	-1.09241491285625	1.13923570361837	-0.617545638249789	-0.666687484529726	-0.872373382611237	-0.630788347241026	1.57312302551183	-0.541237749955099	-0.998135374765975	-0.581599558170546	0.996231591294737	0.349215737520043	-1.07981134883211	1.01228280611368	2.13945157892323	1.16712919187348	-1.09402568964707	1.66954070520572	-0.492263174507444	2.24450160380774	1.03217971201551	0.489318220739834	0.959721164237833	-0.550560373378621	-0.43538577249618	1.12806202141833	-0.214493724530013	-0.551625105433762	1.64169478400211	-0.624368018050955	-0.439493675290657	1.18708130049589	0.95369164491004	0.262290736271704	-0.880633457618419	1.01921014006032	-0.562348539263448	1.19689912525587	-0.483985327381195	-1.14908810168435	1.0218534331173	-1.09393998238908	1.32244802998494	2.75771357277926	-1.02278796983314	-0.710131011338129	0.986381966136359	-1.01570682839473	-1.14564805774211	1.07423205638932	-0.796535471895075	1.13445739380655	-0.526382232050875	-0.902093555517074	1.17929189299298	1.11563584002594	-1.0132134447175	1.59134968376587	-0.164141028371276	0.923464479771679	0.727282484185299	-1.05988324039791	-0.375540441662725	-0.189871139759496	-0.623423808295189	-0.618264892359384	1.09915505403079	1.82314499835008	-0.553847791610486	-0.718223758538459	1.06121741825723	-0.623003969193125	0.0980473292979762	1.08949936528858	-0.00345231870207491	1.09024607250994	0.997620612721568	1.18118652971952	-0.745630274916032	0.594067578885287	-0.700075522616302	-1.17704443748231	1.00859354204265	-0.0754593976986047	1.80408283900068	-1.09964788789061	-0.156434880035588	2.00211429865847	1.34342478048501	-0.454413060848858	-1.00828226382556	-0.93330170590489	-0.385820051952969	1.01089280354002	1.0931831668551	1.74209107477439
"OR51E2"	1.19549032922519	-0.874925070899994	-0.809340806766528	-0.71078363727289	0.0172944628962573	-0.981710414834361	-0.974659023060447	1.24881142648065	1.56508222532156	-0.909199718228171	-0.88014960564369	1.51273037621502	-0.429573288439991	-0.732028101729239	0.0304698337863393	-0.226836187983822	-0.726301663673493	-0.92152430415832	-0.420753446716633	-0.669542345466052	1.12588213730016	-0.333177620951487	-0.179554693527086	-0.848959665513218	-0.619741072457499	1.26698723307676	1.33983876618781	-0.140413073308228	-0.835072148567234	-0.479119550120505	-0.334167568597031	-0.504938222412074	-0.868888615025648	-0.614547157121401	-0.886324885299488	1.34772369985271	-0.147105656461906	-0.841966626854142	1.30312652472757	-0.969736885336893	1.57658617150489	-0.646288554042641	2.49266316836781	-0.828665929683979	1.46935767981973	-0.260571789350115	-1.00407556974038	-1.01020050048135	-0.510021960156142	-0.184328569077711	1.19338134390186	1.47105575829883	1.46029303334226	-0.512398292036876	1.44076581080082	-0.166795879265455	1.40297453906138	1.24168708530263	-0.862730243648347	-0.373148272764967	-0.269849908822798	-0.511170011313788	1.36672077295439	1.28390407507011	-0.135523003813535	-0.616357377628499	1.67756733721154	-0.729865924026637	1.22990371740177	-0.669669508336975	-0.858150875507865	-0.378993564980971	-0.165336189101587	-0.975964501773761	-0.796217071336775	1.44656834888599	-0.891088402311034	1.17211099256555	-0.900060580508425	-0.642059325355418	1.58300284388083	-0.632080396636591	-0.940822475310316	-0.95161642491576	-0.856523231774473	1.27403678897734	-0.279865133254879	1.17015748805451	1.7937646952443	1.55273722193681	1.3889417120249	-0.921820997755584	1.52229923898527	-0.372500838834117	1.29801236028952	-0.781800982231444	-0.957058097222034	1.3759184485873	-0.455677687747971	1.4808435945093	1.513655887268
"BORCS8.MEF2B"	-0.979100789784199	0.991335739088275	1.55609844532871	1.38817665224197	1.75641693668125	-1.17172859957853	-1.05222234613926	-0.199292510355112	1.53410836132621	-0.9516829252015	1.45876972189711	-0.0195544873497247	-0.894581336633844	0.0660450047955929	-1.23440400190322	1.2345976522414	-0.718323041740892	-1.10296451540371	0.256419817900424	1.04232742800331	-0.302817658671873	0.260123427348036	-1.29300532787747	0.8869590372738	1.40645161617341	-0.123874595685219	1.15454923705768	0.754230423341145	-1.29594051652783	0.66321090820529	0.675146247044249	0.741957965428917	-0.74445226039676	-1.15067373088116	1.8252632016526	0.503189838151899	-1.46225376597912	0.857434964149099	1.23290630682806	-1.08145838398545	0.839227220209671	1.27713971778004	-0.200656302996744	-0.955072432101453	-1.51713013256957	0.38416001850537	-1.00304927778105	0.634616982736663	-1.17930348245791	-0.787419676342623	-0.113075630298075	0.904066062038544	1.34368748815358	-1.12865608642272	0.879419425649862	-1.14514526983157	-1.16268649806368	-1.03264396562905	0.601964434716894	0.817008353546988	1.34490890902214	0.962694502545232	-1.21540931796993	1.47276170556616	0.637949208371018	1.0497469769585	1.20110284156302	-0.0917205568659741	-0.790835899099042	1.24968410562794	0.985674766106001	1.37783264759596	0.649505611728552	-1.06365863257812	0.63373470461498	-1.32632907631408	-0.175264449950724	0.433403357814586	-0.218366538150516	0.36500197912038	1.439720086912	-1.37808370530349	0.145026917053226	0.649370902780482	-0.117607906740697	1.33015920448464	0.37655128092865	-1.03993790199894	1.2717609323752	0.744351203274717	-1.08488566836722	1.06954923775322	0.80699060383759	-0.543965141644044	0.512462245435924	0.396351890431962	1.21083827231616	1.55569197481341	0.687807896559486	0.736503958780824	0.569083862187692
"MTSS1"	0.933576258341056	0.696217200400469	1.82720037087816	-0.832694992266833	-1.07170350063768	-0.98530411194935	1.03535895633335	1.38082316803179	-1.34322214285201	-0.751254596444923	-0.782148296016565	0.780923774821735	-1.05131885307773	-1.17547496857089	1.37100665540822	-0.905904533395882	0.750014113425823	-0.94524076778998	1.16089602998591	-0.811148597609606	1.51635257957035	-1.07767275994087	1.0403169054346	-1.80322778673581	1.41896014370878	0.827461663198605	-1.00816949193088	1.46222070674266	-0.452810972490468	1.57060328104207	0.799047306910503	-0.370343825970008	-1.02349856279386	0.297730890155394	1.17696686498597	-0.181847271392644	0.402698121186773	-0.0623724071249524	0.289112175488997	0.952203482557762	1.13731804850278	0.767610979608536	1.61884023656384	1.18924881436584	1.36527090504534	1.3381116172452	0.900674710557515	0.571098987391174	1.04901764175528	0.183797684854243	1.56275778963763	0.0655785942980819	1.27875491036453	0.181777899324374	1.79023579305573	0.770482490403027	0.738050390029985	-0.720229114831037	-1.14243376814206	-0.413556017141914	-0.546006289579031	-0.625769497349124	1.53572261278881	-0.878818221270826	-0.960050522317902	0.410812112064899	1.28474304315086	-0.315677858033266	-0.802927978265513	-0.0860005774020325	1.59690353989965	-0.179898724603904	1.04821306860938	-0.912341534607857	0.980523238083249	-0.901001772142739	0.102665674372286	-0.058864232397381	-0.712120087150011	0.0523803472106852	-0.864798581636931	-0.777422337039515	-1.3067990943873	-1.10158616434783	-0.865687693884534	0.520789900377287	-1.18153939081414	0.860606598060394	1.06051735995718	0.496353129833803	1.75601724300465	-0.81612062064845	-1.17517177165684	0.924145345390578	-1.33841575646386	1.57777852796673	-0.950185840839247	0.845308931364883	0.0717063007950091	0.762229388795626	-0.656467830755504
"SRSF4"	0.809131139743873	-0.966440213099724	0.899585424827139	-1.18878114114864	-0.617354375501657	-1.17832827161529	0.0674527992592504	1.05318937118333	0.768540254279835	-0.529003176201445	1.42621528045762	-0.321951020291869	-0.745675414980582	0.754602595174913	-0.865225983639722	1.24359072485556	-0.817854635381237	-0.990718044516364	1.50229981704884	0.0761526109237409	-1.0691668132693	-0.274321247928494	1.55999707479203	-0.836023083057791	1.165514464898	-0.817736208484695	0.950660969133757	-0.921837660179349	0.709190851899488	-0.0858652464692537	0.451745607694097	-0.92988630226313	-0.796778454445112	-1.17169225563719	0.41639441594308	0.945252697048057	-0.814098502590986	-0.0260322950508906	-0.868989591332516	0.287598369445788	1.30356814276153	0.90045380917215	-0.940706510239695	-1.09045710357574	-1.21766935286248	0.0874479692531359	-0.561638669642924	1.29266413211497	-0.152430164752473	-0.27823491434864	-0.902580620052526	1.64035076707825	-0.614428422688722	-1.20545622830805	0.0344189063147385	-0.996497762690351	-1.1414680868459	-0.408888025486671	2.02720897413961	1.12556330910882	-0.93411938307035	-0.67101152869968	1.59503145369715	1.46474501789253	-0.983007584888055	-1.2090075778098	-0.553379463201476	-0.392288280754451	1.27692199432504	1.17999790081658	-0.726724193304524	0.809184755587301	1.05488639328692	-0.0512166985345857	-0.304178162633499	-1.12537670295604	-1.27891922605978	1.69592639208593	-0.878298825514047	0.935764023611941	1.78436171157768	-0.789029899440824	0.713887240302731	1.19080688622833	1.35024517428843	1.74914491186979	2.09363961764176	1.80463235001806	1.98690201862307	1.03025495871762	-0.168917955185258	-0.16936096342349	-0.164983961623434	1.9233783492881	-0.105722257884743	1.42207275427624	-1.2189961585408	1.61432967212226	0.423018105163874	-0.697046902650685	0.513078218862544
"GS1.259H13.13"	0.978131133682958	1.05015595539187	0.91992351264749	1.06218706183696	0.92626549130805	0.8875264473862	-0.654040131474802	0.405776482541048	0.929907555006243	0.920796831122146	-0.622570105822346	-0.531756863410542	-0.856860144482456	0.901434438195468	-0.257430251931365	-0.763628663900082	-0.500034140856204	0.944515793700344	-0.731192191366988	1.28682565808803	-0.562879924085245	-0.903749696390508	0.847975404822005	-0.90499811614722	-0.598190492874971	-0.0105202072155627	-0.748456291462067	-0.414515512622328	1.19696517024532	0.878626554826879	1.4658698991788	1.41378222982842	-0.764747471234963	-0.75413229301969	-0.826384880138679	1.11621053317449	-0.866164639296624	-0.764231852475923	0.979347934736343	-0.790848302264923	-0.766306179059843	1.62118816741124	1.00354744596406	-0.835300974520525	-0.735380591283807	1.16919311918942	-0.788897982696355	-0.762086802982402	-0.823711318554912	1.29690937265203	0.858165289485598	-0.749074184302662	-0.642630814461181	-0.419989734729057	-0.688143540539902	-0.414691718191735	-0.805230043981703	-0.664051792550553	2.56366135220771	2.33772575191441	1.03438335842258	1.5811261063171	-0.904334530304501	1.37958558362742	-0.0695144983813773	0.921574891724795	-0.717440681742387	1.0793793937759	-0.75942997911256	0.053440186320945	1.52140829115384	0.928282529198437	-0.909867735634141	-0.141909320286229	0.577381182224309	0.120876992568306	-0.200599323393219	1.08736474612588	2.02112993227999	0.93256885040368	1.37114315555487	-0.722643376473022	1.15908085762193	-0.529304153381259	1.86377006827092	-0.786991993549856	0.952504133666324	1.23540197537683	0.930028512533549	1.00815689791176	-0.824787322808313	-0.867673168367721	-0.818395038253997	-0.145471532801698	-0.852994614909203	-0.81029333366251	-0.744305898042437	2.54032138866459	-0.290540740928093	1.98648941832376	-0.219891356746277
"SPNS2"	1.27796372176235	-1.21595954514125	0.385635209535641	-1.21595954514125	-0.768295190367484	1.08634621116256	-0.550804219403643	-1.21595954514125	-1.21595954514125	0.19924134431948	-0.567776726831578	-1.20518795941779	0.993678282312887	0.496858283042104	1.09085399901365	1.14138737030336	1.02263584663074	1.1209799953967	0.375366547040188	1.14172647096059	-1.21595954514125	1.13004910315737	-1.21595954514125	-1.21595954514125	-1.21595954514125	-1.21595954514125	-1.21595954514125	-0.743655634988728	0.0420913297009723	-1.21595954514125	0.268809726777746	-1.21595954514125	1.14773603016094	1.14174465798238	1.2339381395825	-0.372557278172151	-1.21595954514125	1.00918599531045	1.1895048812033	-1.21595954514125	1.17302439011217	-1.21595954514125	-1.21595954514125	-1.21595954514125	0.628948913615878	-0.468678989046073	0.568638588372984	1.06081327689079	0.740398124490374	-0.242653644619291	-0.719442740661624	-0.804387217277184	0.542981416275378	1.07608862139588	-0.331810052462265	0.156432255252754	0.0392411180552346	0.973274600979535	-1.21595954514125	0.308745436968885	-0.424427107112191	0.151531149069324	-0.254539468859775	-1.21595954514125	1.11235864096154	0.452929130683997	1.34220349346841	1.40639251849323	-1.21595954514125	1.28712249379753	1.09027266195275	0.439681880150628	0.612713309541837	0.630433202062438	0.423357255891084	1.43980687142392	0.978253072090955	1.30621480884977	0.0242590601673926	1.12728304081091	-1.17698409465525	-1.21595954514125	0.680525960339976	-1.21595954514125	-1.21595954514125	1.17204710857057	-1.21595954514125	1.12633363347192	-1.21595954514125	1.07580340948215	-1.21595954514125	1.09401838983072	0.657686061717867	0.131071450921553	1.07051268297222	1.50831732085494	-0.0365160220338751	1.24849479111058	1.09729063212052	1.30719908250542	-1.21595954514125
"RP11.178L8.4"	1.38694700903716	1.28173313067295	1.48228814231274	1.41329430578219	-0.0609121169555394	-0.856169321889932	1.29184588672829	1.34373283962301	1.88019117052035	-0.19497947176579	1.42807749750332	-0.857245126540905	-0.175703762190212	-1.31551258663572	-0.92332061531507	-1.24691299900554	-1.40482539720529	-0.268444155520569	1.28155469967263	-0.0784358781211593	-0.778329273450251	-0.682836866308823	1.29721325415426	1.44273507213885	-0.87894297243333	0.181433735685119	1.29545888468282	-0.344979595386309	-0.603996167826194	0.156341023217484	-0.830307174658114	-0.348082271152259	1.30883115887051	0.163618466429473	1.33885295450837	1.39036863755121	-0.764218730901588	1.31750363866433	1.36968807733288	-0.808021649297663	-0.499742504917957	-0.426958638036718	-0.119456516962793	-0.57026304271586	-1.0178739378996	-0.703815752114613	-1.01410222381688	-0.787910720429643	1.28902268321464	1.2991130228491	-1.53948056392682	1.39061720035829	-0.102543805249196	-0.705187660135508	-0.297357526440157	-0.57778918921547	-0.490784374699084	1.32318759095283	-0.541530894677659	0.0674730661814141	-1.03416684525519	-0.946669682186942	-0.151720516067115	-0.051522928166637	1.31464651365542	1.29856667223644	-0.372058596143922	1.29808042162537	1.44242836907747	1.30737191533494	1.39138178757352	-0.793162116620219	-0.0775531020403125	1.38026615185672	-0.142544001262046	0.184456252129512	-0.868662863437843	1.29267268198699	1.29782722335689	1.36156327621387	1.39138847724117	1.30116918516583	-0.741228049574747	-1.12695496066902	-0.546864159484791	1.4162068456848	1.29951297728846	1.36490788594925	1.3009173232217	1.32870241278405	-0.300387437106665	1.31332540792541	-0.426389430533222	-0.150505720674992	-0.702949446316516	-0.3192255331577	-0.0864765128794512	0.060000421672328	0.0205049184027756	-0.612476924006317	-0.269875089174198
"DUOX2"	-0.902569095247365	-0.902569095247365	1.30051581512796	-0.902569095247365	1.30708340396571	-0.902569095247365	0.113160002335081	-0.902569095247365	1.30094661915481	0.695337907471908	1.307246312756	-0.673666975831161	-0.902569095247365	1.30055605775188	-0.902569095247365	-0.902569095247365	-0.340704734387028	-0.452333150372371	-0.902569095247365	1.3056256434193	0.0500825738006237	1.30123382972974	0.699529384360448	1.30383855964959	1.31221922775011	1.30593724990548	-0.902569095247365	0.962491680499531	-0.902569095247365	-0.902569095247365	1.30066119867896	-0.902569095247365	0.51464603717362	-0.902569095247365	-0.902569095247365	-0.902569095247365	-0.902569095247365	1.3008388016334	1.3087332355641	-0.902569095247365	-0.690385598509306	1.38069110954641	1.30203625897076	1.35556931309772	1.31925415554839	1.41288809215252	1.30214298289169	-0.902569095247365	-0.902569095247365	-0.902569095247365	1.30641389114926	1.30084914012533	1.30938972741926	-0.902569095247365	-0.298642292061647	0.778691071494859	-0.57829612617039	-0.902569095247365	-0.263709183040016	1.35225328609655	-0.238234438540037	1.30318921201805	1.30108226183458	-0.902569095247365	0.841774510776876	-0.902569095247365	-0.902569095247365	-0.170786287056756	1.30697544926444	-0.511246040407619	1.30436451050288	1.30305594046247	-0.902569095247365	1.38001320267613	1.30381000796	-0.07196435085967	-0.902569095247365	-0.274357326392936	1.57828055723003	-0.902569095247365	-0.902569095247365	-0.902569095247365	1.30107576574896	1.30238174896236	-0.902569095247365	1.41076766713681	1.39599582313004	1.52431249944812	-0.573562704002819	-0.902569095247365	1.44357434837696	-0.902569095247365	-0.298938492179462	-0.902569095247365	1.3017284723276	-0.902569095247365	1.30768350789828	-0.59347302406481	-0.902569095247365	1.34082231584134	0.148529171361682
"ZNF7"	0.510329386003536	0.400083001293588	0.5528188510701	-0.173065560587143	-0.195401574440313	-0.48458650236958	-0.455488500693571	-0.625422823656796	-0.465647067395382	1.7578098621474	0.388276313740849	-0.170698635211398	-0.475746553071829	-0.0921079504921532	-0.243508667531787	1.07589501940706	-0.357432487381107	0.108673143080061	1.00147758808279	0.663883317609457	-0.0496470360860255	1.00267509882892	-1.04566769352525	-0.708148460813632	0.40976042161518	0.0764829702757027	-0.255292453596586	-0.744780614355509	0.326443162680692	1.49516716549737	-0.97944125915106	-1.14612180111452	-1.40912191009916	0.0424994420379635	-0.307958996401729	-0.684756880412915	-0.0830068050424767	1.16858690172868	-1.90796196128997	-0.0450245185914558	0.34467135174668	-0.940827687834597	0.241755937842754	1.09707845828894	1.1493544808104	-1.33064845564402	1.40341286111373	-0.115507743966941	-1.06849661639106	-0.792796299865121	1.11734478332084	0.925471033961199	0.0594638194481387	-0.632978168895741	3.37779622625039	0.854748955373079	1.25815865913645	1.10412989220411	-1.11422415434856	-0.443027287652189	-0.195020442498374	-0.102068465213909	1.05231279356535	-0.700665761405269	2.70430400811825	1.64465438959459	0.334733392091425	-0.0920790025374872	-1.00508649137275	-0.467969821572764	-0.913012835189743	-0.557267883395441	-0.204116452783689	-0.50920207443764	-0.556076558768628	-0.030841349033538	1.67658866373916	-0.284924061910548	0.455268488635058	-0.28173695956994	1.57845978783785	0.0312525624772899	-1.44171305380348	0.133245844135698	0.24565386498058	0.155316863066417	1.01416076349326	2.1289798308748	-0.562977652880128	0.0653172849881543	-0.276658170918762	1.3360267309751	0.171506217846302	-0.130161835623806	-1.08959145084122	1.93267293919748	-0.113167277594347	1.22218934619589	-0.704254689262061	1.3347943366547	0.901168017826321
"DDX3Y"	1.11521295488508	0.0888474562779009	0.174208559059807	-1.41594033323251	-1.40769239941229	-1.38375423067386	0.758573493778821	1.21306782528185	-1.39783831160187	-1.41525864160108	0.200339251682683	-0.0196402380620518	0.161762469749863	-1.41532510240598	1.0058619537722	0.461524044219916	0.313649817248659	1.06158833469213	-1.20667421473899	-1.39640849249845	-0.633465374037987	-0.980833731160929	-1.40611804157759	0.964642977974746	-1.41400712311358	-1.13155360391068	1.2547702357852	-1.41831972110613	1.25647781834379	-1.41036393680843	-1.03394115491788	0.940236797837546	-1.41831972110613	1.01314000013324	0.940834483417222	1.1664337007988	0.947619276965248	0.249907440821804	-0.658558287024366	0.658979162951926	0.928929312675276	1.13829871341703	1.4554856360541	-0.787540062651874	-1.39352690997369	1.06805295115487	0.80710028290632	0.901077186171748	-0.856810379100762	0.873244153008002	0.850432251707011	0.990595263299513	0.46234400410001	-0.731713196355814	1.24637970753819	1.0064477342826	0.899301169097164	0.860160406504868	-1.40554094871288	0.61896497346501	0.443802791823075	-0.939359034201254	-1.24933031801914	1.32502652036948	1.30343737343006	-1.41614908245386	-1.41037362860474	-1.4154424752884	-1.33476661838649	0.256439373758343	-1.05422730566741	-1.11712913038318	1.11069447284245	1.11740773743361	-0.701593182906732	0.75014955979704	-1.41540864472369	-0.321400551074238	0.350726758886921	0.803229409499585	1.05389628472383	0.897215424565667	1.13226950292839	0.320920389019992	1.09919374473986	0.162412172335221	-0.213886423060993	-1.15277814645017	-0.355045026556669	1.07910266451795	-1.41831972110613	-0.550604810868108	0.927126176568143	1.44423577689001	0.856939150238386	-0.127224921634424	-0.985919265736821	-0.989026418105589	0.724426532019741	0.96202722788244	1.12950697592232
"APLNR"	-0.0615554472880888	-0.869179763174086	-1.6737498128959	-0.120366960970969	-1.00022273658903	-1.49293310257576	-1.26857619029649	-1.4037356905212	-0.474358863771538	-1.18859538041666	-0.187486883387747	0.337412753348896	-0.319348909447537	1.04228155666998	-1.36725255404736	-0.959731398573709	-1.15944699382398	-1.3195207909675	0.052367630743695	1.20926132325674	-0.659669016480414	-1.32224360472265	-1.19017074852056	-1.42161280585246	1.17982239180695	1.67420265021181	0.589881339425127	-0.852773936586493	1.03311049203221	0.159533138407646	-0.766571665333535	-0.988266191479684	1.16964785861819	1.46337204425439	1.6085638083447	-0.545178624252915	-0.962369512916702	1.38332933464552	0.930076687485166	-0.206949148403976	1.11955579967751	0.714327512521255	-0.875807525162209	0.639595455020482	-0.621599638006709	-1.39127375106937	0.828586858570946	0.616961915826356	1.36644813850539	-0.679325050399127	-0.423857540748753	-0.476261868800316	-0.140664285166212	0.82254845498046	-0.900706570914411	-1.13990865464815	0.317809343670057	0.145202441698499	-1.26696962158551	-0.215293129728235	0.901417688526522	0.925013145829879	-1.3092311897915	-1.03752717842759	0.657757053055781	1.15556769402452	1.36689046401844	-0.859880120152422	-1.26747434505295	-1.04477290576613	1.17430116394064	0.92466846029037	-0.259930580372856	-1.22036158224252	-0.426910202610722	1.48216867857267	0.840547660618825	1.74343108687437	0.996828921481508	0.959044129615833	-0.442260721074283	1.05201150907047	1.01530294175193	-1.00988955555871	-1.49107529134779	0.90986962384808	-1.03692564475344	1.25913348615814	0.261364177603448	1.09273696464291	-0.43955848406949	0.461181513441738	1.11854198605298	0.959053880525966	-1.23059079062476	-0.761945183358332	0.297891800222703	1.38910887477033	0.996792169898149	0.629991061743972	1.36966119865183
