"Gene"	"IS01"	"IS02"	"IS03"	"State"	"MaxFC"
"MCCC2"	"MCCC2"	0.763314891857114	0.5705056510334	-1.20339863570587	"IS01"	0.763314891857114
"DCTN4"	"DCTN4"	0.762683194416346	0.347764312973392	-0.957788114789592	"IS01"	0.762683194416346
"MYLK4"	"MYLK4"	0.756004183899407	0.445364897467609	-1.06016482779978	"IS01"	0.756004183899407
"OLFM1"	"OLFM1"	0.752933535265428	0.229533155091104	-0.820319580365133	"IS01"	0.752933535265428
"OTUD6B"	"OTUD6B"	0.751005840090994	0.149633427985334	-0.730933804363207	"IS01"	0.751005840090994
"ZNF587"	"ZNF587"	0.748176390494673	0.173289869591178	-0.75483510140821	"IS01"	0.748176390494673
"FOXJ1"	"FOXJ1"	0.743321230892458	-0.190447450283693	-0.350869347238078	"IS01"	0.743321230892458
"GRM8"	"GRM8"	0.741386301044244	-0.172581583424627	-0.369072391458657	"IS01"	0.741386301044244
"SGK2"	"SGK2"	0.740253415671928	0.103886699184202	-0.672480702084067	"IS01"	0.740253415671928
"NRG2"	"NRG2"	0.739527589661231	0.128785664347842	-0.699335566448781	"IS01"	0.739527589661231
"OR3A2"	"OR3A2"	0.738170553228963	0.0956945115005296	-0.661894453019755	"IS01"	0.738170553228963
"B3GAT1"	"B3GAT1"	0.736965255123981	0.0770806945626236	-0.640500537864229	"IS01"	0.736965255123981
"ECHDC3"	"ECHDC3"	0.733468872801311	-0.351266000463864	-0.166454541814939	"IS01"	0.733468872801311
"IGSF1"	"IGSF1"	0.733351474617658	0.0103598455914337	-0.564347248096804	"IS01"	0.733351474617658
"BOK"	"BOK"	0.732219805315342	-0.052549770786214	-0.494259854132604	"IS01"	0.732219805315342
"ZNF154"	"ZNF154"	0.731942848993325	0.118937629738235	-0.682778595182896	"IS01"	0.731942848993325
"PECR"	"PECR"	0.72896062485502	-0.31238967756933	-0.205840011057721	"IS01"	0.72896062485502
