"Gene"	"IS01"	"IS02"	"IS03"	"State"	"MaxFC"	"InitialState"
"BTG1"	"BTG1"	-0.201767955551767	0.746978479906214	-0.669941833563008	"S02"	0.746978479906214	"IS02"
"ME3"	"ME3"	-0.766890560152956	0.742342597644184	-0.238738308487753	"S02"	0.742342597644184	"IS02"
"AKAP2"	"AKAP2"	-0.630637455148692	0.741594082595299	-0.340649176506475	"S02"	0.741594082595299	"IS02"
"CFAP161"	"CFAP161"	-0.486536261754983	0.740374532945613	-0.447959102032732	"S02"	0.740374532945613	"IS02"
"MT.CO1"	"MT.CO1"	-0.153701001951118	0.740366190458333	-0.698907199756804	"S02"	0.740366190458333	"IS02"
"PROCR"	"PROCR"	-0.861691855387742	0.739945952500907	-0.164620688903234	"S02"	0.739945952500907	"IS02"
"HIGD1B"	"HIGD1B"	-0.55947931388408	0.739503437535965	-0.39200148247847	"S02"	0.739503437535965	"IS02"
"SLC4A4"	"SLC4A4"	0.346370655632867	0.73939556744685	-1.07489226507025	"S02"	0.73939556744685	"IS02"
"MAN1C1"	"MAN1C1"	-0.196844450839631	0.739221223665237	-0.665117031123406	"S02"	0.739221223665237	"IS02"
"ZCCHC2"	"ZCCHC2"	0.0290797928986759	0.738388880929349	-0.834547546011118	"S02"	0.738388880929349	"IS02"
"WWP2"	"WWP2"	0.17589958119057	0.735565248934446	-0.942141942185026	"S02"	0.735565248934446	"IS02"
"GPR21"	"GPR21"	-0.259664917795497	0.73340640604347	-0.611351095289621	"S02"	0.73340640604347	"IS02"
"HOXD9"	"HOXD9"	-0.394611410805965	0.731804305752864	-0.5078384806664	"S02"	0.731804305752864	"IS02"
"ALDH3A2"	"ALDH3A2"	0.139638021063078	0.728667353945386	-0.907209419119216	"S02"	0.728667353945386	"IS02"
"TNFRSF21"	"TNFRSF21"	-0.148227772451163	0.72797950962008	-0.689402053826629	"S02"	0.72797950962008	"IS02"
"PPP6C"	"PPP6C"	-0.0319225599740363	0.727606816279966	-0.776685845506668	"S02"	0.727606816279966	"IS02"
"GPD1L"	"GPD1L"	0.109626856821906	0.723999859065874	-0.879444314245145	"S02"	0.723999859065874	"IS02"
"PTPRH"	"PTPRH"	-0.557601315503366	0.722113032857931	-0.374278773900517	"S02"	0.722113032857931	"IS02"
"CCDC81"	"CCDC81"	-0.218290848663982	0.720872342779726	-0.628752928514365	"S02"	0.720872342779726	"IS02"
"ENPP4"	"ENPP4"	-0.00547621592991726	0.719510404221356	-0.787715978925545	"S02"	0.719510404221356	"IS02"
"CLDN5"	"CLDN5"	-0.644009083378246	0.718651372803005	-0.305317776965635	"S02"	0.718651372803005	"IS02"
"CRYBB2"	"CRYBB2"	-0.338308756187066	0.716790444635854	-0.533767344915166	"S02"	0.716790444635854	"IS02"
"CHST15"	"CHST15"	-0.221683147148703	0.711157044430868	-0.615503132921088	"S02"	0.711157044430868	"IS02"
"COMMD10"	"COMMD10"	0.23525097502967	0.710655636668563	-0.959478949173989	"S02"	0.710655636668563	"IS02"
"ATP8A1"	"ATP8A1"	0.480979110804932	0.710546462031558	-1.14463743894325	"S02"	0.710546462031558	"IS02"
"CCDC178"	"CCDC178"	-0.550158614501081	0.709358184404734	-0.365853425825415	"S02"	0.709358184404734	"IS02"
"AQP3"	"AQP3"	-0.481276470855994	0.707086300180107	-0.415290173353252	"S02"	0.707086300180107	"IS02"
"ITIH5"	"ITIH5"	0.614153582054398	0.706687929404086	-1.24080434441947	"S02"	0.706687929404086	"IS02"
"CAV2"	"CAV2"	-0.602921377609667	0.705037083726776	-0.321314868356147	"S02"	0.705037083726776	"IS02"
"LMX1A"	"LMX1A"	0.0837566121103989	0.704144859606132	-0.838087104432716	"S02"	0.704144859606132	"IS02"
"ECE1"	"ECE1"	-0.553917175186144	0.704071006051068	-0.35720076185035	"S02"	0.704071006051068	"IS02"
"ENPP2"	"ENPP2"	-0.517302284032071	0.701894233187188	-0.38241272335395	"S02"	0.701894233187188	"IS02"
"CHRDL1"	"CHRDL1"	-0.222546442885218	0.701388348401992	-0.604101435631769	"S02"	0.701388348401992	"IS02"
"FAM53B"	"FAM53B"	0.132274969595681	0.700073644567138	-0.870189365041309	"S02"	0.700073644567138	"IS02"
"TRIM56"	"TRIM56"	-0.0450486375786358	0.698808891706953	-0.735095732912185	"S02"	0.698808891706953	"IS02"
"SEPT4"	"SEPT4"	-0.392943984762195	0.695829874183663	-0.469504663580213	"S02"	0.695829874183663	"IS02"
"KCNB1"	"KCNB1"	0.264601334077849	0.693814622116168	-0.963074980727291	"S02"	0.693814622116168	"IS02"
"AUH"	"AUH"	0.0295652713782081	0.691449054085302	-0.783254761475771	"S02"	0.691449054085302	"IS02"
"ALDH1A3"	"ALDH1A3"	0.229037469752217	0.688929454397132	-0.930883592276123	"S02"	0.688929454397132	"IS02"
"SCN4B"	"SCN4B"	0.431919976514857	0.688233573367475	-1.08309085321075	"S02"	0.688233573367475	"IS02"
"CPO"	"CPO"	-0.160686761059265	0.686728396216345	-0.634609778434079	"S02"	0.686728396216345	"IS02"
"GNG2"	"GNG2"	-0.365748212854212	0.684739279441207	-0.477804667225342	"S02"	0.684739279441207	"IS02"
"RNF14"	"RNF14"	0.253410591606373	0.684434490050731	-0.944314031845861	"S02"	0.684434490050731	"IS02"
"TMEM37"	"TMEM37"	-1.08865888733038	0.683491759534677	0.0686418171587696	"S02"	0.683491759534677	"IS02"
"SNX1"	"SNX1"	-0.0184276087737526	0.682841840688273	-0.737595679442909	"S02"	0.682841840688273	"IS02"
"LPL"	"LPL"	0.0214068667241456	0.680794591127646	-0.765377747323955	"S02"	0.680794591127646	"IS02"
"NMNAT2"	"NMNAT2"	-0.590949349875688	0.677564659193262	-0.300107445664381	"S02"	0.677564659193262	"IS02"
"PTPRN2"	"PTPRN2"	-0.00328205375920825	0.67103371287998	-0.736020168994634	"S02"	0.67103371287998	"IS02"
"NEGR1"	"NEGR1"	-0.207795405296539	0.669185835737684	-0.579783763440502	"S02"	0.669185835737684	"IS02"
"NIPAL2"	"NIPAL2"	0.179584738932386	0.668641883887053	-0.871269165087474	"S02"	0.668641883887053	"IS02"
"AC006449.2"	"AC006449.2"	0.488297524834506	0.668235282357438	-1.10359065696318	"S02"	0.668235282357438	"IS02"
"GNG11"	"GNG11"	-0.414830647407708	0.666949134521279	-0.421217942459724	"S02"	0.666949134521279	"IS02"
"CEPT1"	"CEPT1"	0.28084863433954	0.662907088145748	-0.941310655267898	"S02"	0.662907088145748	"IS02"
"MAP1LC3B"	"MAP1LC3B"	-0.223726882057071	0.662341880980561	-0.560239455278301	"S02"	0.662341880980561	"IS02"
"EGFL7"	"EGFL7"	-0.583693057401191	0.659946495257233	-0.286189306031624	"S02"	0.659946495257233	"IS02"
"SPATA22"	"SPATA22"	-0.1330561977673	0.657759624141311	-0.623562087657705	"S02"	0.657759624141311	"IS02"
"ACADS"	"ACADS"	-0.788914950130569	0.657582497658448	-0.128850653836401	"S02"	0.657582497658448	"IS02"
"AKR1C2"	"AKR1C2"	-0.793182949878274	0.656123378528476	-0.124026779584278	"S02"	0.656123378528476	"IS02"
"MT.ATP8"	"MT.ATP8"	0.0187655327576929	0.655239306076359	-0.735261747685038	"S02"	0.655239306076359	"IS02"
"DCLK3"	"DCLK3"	-0.098046553502149	0.652496591916161	-0.644167164776638	"S02"	0.652496591916161	"IS02"
"SETDB2"	"SETDB2"	0.313721575466581	0.651906361067994	-0.953990138198908	"S02"	0.651906361067994	"IS02"
"DHRS7B"	"DHRS7B"	-0.786014368623792	0.651792147062298	-0.124665215207515	"S02"	0.651792147062298	"IS02"
"OIT3"	"OIT3"	-0.368811936393804	0.650629356898367	-0.43795552451506	"S02"	0.650629356898367	"IS02"
"SLC43A2"	"SLC43A2"	-0.587679777904558	0.64855514388046	-0.270646765256475	"S02"	0.64855514388046	"IS02"
"MT.CYB"	"MT.CYB"	-0.0297886972892455	0.648356131858959	-0.691076770921434	"S02"	0.648356131858959	"IS02"
"FAM21A"	"FAM21A"	0.0806120205571813	0.647073154860191	-0.772906785319563	"S02"	0.647073154860191	"IS02"
"MAOA"	"MAOA"	-0.750813948854897	0.645826188414938	-0.144640542949914	"S02"	0.645826188414938	"IS02"
"B3GNT8"	"B3GNT8"	-0.488705503215096	0.638917704430457	-0.334666896206448	"S02"	0.638917704430457	"IS02"
"NOS2"	"NOS2"	-0.00116240146422542	0.638142503190115	-0.701420517639096	"S02"	0.638142503190115	"IS02"
"NPIPB9"	"NPIPB9"	0.18193058710982	0.637442517220004	-0.838701994380524	"S02"	0.637442517220004	"IS02"
"MSL3"	"MSL3"	0.0535895927610855	0.633504629889655	-0.737599304664147	"S02"	0.633504629889655	"IS02"
"APLP2"	"APLP2"	-0.266669674195225	0.631283045987379	-0.493679378521318	"S02"	0.631283045987379	"IS02"
"TNFRSF4"	"TNFRSF4"	-0.702609432838396	0.630196765853172	-0.163785977264144	"S02"	0.630196765853172	"IS02"
"HSD11B2"	"HSD11B2"	0.167131558074276	0.62913028625212	-0.818395663463707	"S02"	0.62913028625212	"IS02"
"KLF15"	"KLF15"	0.389072302805069	0.628778745159103	-0.985351764304587	"S02"	0.628778745159103	"IS02"
"BZRAP1"	"BZRAP1"	-0.218464959940947	0.627345672775997	-0.525692449976983	"S02"	0.627345672775997	"IS02"
"FAM213A"	"FAM213A"	0.278963937854546	0.626647879694706	-0.899985136812529	"S02"	0.626647879694706	"IS02"
"ANKHD1.EIF4EBP3"	"ANKHD1.EIF4EBP3"	-0.116958567202135	0.62525605900065	-0.599928426295373	"S02"	0.62525605900065	"IS02"
"MT.CO3"	"MT.CO3"	-0.203346640831167	0.62337839591717	-0.532725519937133	"S02"	0.62337839591717	"IS02"
"TMEM30B"	"TMEM30B"	-0.0302419768915907	0.622760641366949	-0.662566313520614	"S02"	0.622760641366949	"IS02"
"FCN3"	"FCN3"	-0.986972456660467	0.622044217723402	0.0595954588602796	"S02"	0.622044217723402	"IS02"
"STXBP3"	"STXBP3"	0.308917211752624	0.621689470006556	-0.917112965570884	"S02"	0.621689470006556	"IS02"
"MYCBP2"	"MYCBP2"	0.170415825383743	0.621475243735114	-0.812447368109021	"S02"	0.621475243735114	"IS02"
"MYZAP"	"MYZAP"	0.218255145846558	0.621330653050584	-0.848359016029083	"S02"	0.621330653050584	"IS02"
"MT.ND4"	"MT.ND4"	-0.0997607404748769	0.619701155907327	-0.606782206562041	"S02"	0.619701155907327	"IS02"
"HRASLS5"	"HRASLS5"	0.176894144860777	0.617279372101784	-0.812714315384041	"S02"	0.617279372101784	"IS02"
"FRYL"	"FRYL"	0.324966839457234	0.616818959513791	-0.923854202254448	"S02"	0.616818959513791	"IS02"
"FAM167B"	"FAM167B"	-1.23150735230192	0.612912670143741	0.254023968332975	"S02"	0.612912670143741	"IS02"
"ZNF133"	"ZNF133"	-0.0150433304663937	0.611777037349412	-0.661938249663496	"S02"	0.611777037349412	"IS02"
"RBPMS"	"RBPMS"	-1.01033299107941	0.61176360553197	0.0885234205444903	"S02"	0.61176360553197	"IS02"
"GFOD1"	"GFOD1"	-0.0695225436458196	0.611454626441761	-0.62050618202512	"S02"	0.611454626441761	"IS02"
"AOX1"	"AOX1"	-0.856936322188848	0.611178745776788	-0.0264937766035788	"S02"	0.611178745776788	"IS02"
"TRIM35"	"TRIM35"	-0.040581873469901	0.610486133882784	-0.641261545106946	"S02"	0.610486133882784	"IS02"
"C6orf106"	"C6orf106"	-0.224341318175022	0.604767918976538	-0.496414118756912	"S02"	0.604767918976538	"IS02"
"NHLRC3"	"NHLRC3"	0.277316951982814	0.603534538249317	-0.873306313962871	"S02"	0.603534538249317	"IS02"
"SNCG"	"SNCG"	-0.613843052098474	0.602605726785454	-0.200350840538837	"S02"	0.602605726785454	"IS02"
"HDDC3"	"HDDC3"	-0.741748081504257	0.599442399570588	-0.10042929679382	"S02"	0.599442399570588	"IS02"
"ESM1"	"ESM1"	-0.0138744019643613	0.599243547796152	-0.649026099482651	"S02"	0.599243547796152	"IS02"
"MLXIPL"	"MLXIPL"	0.083330432152843	0.596998951090233	-0.719848143302895	"S02"	0.596998951090233	"IS02"
"EBF3"	"EBF3"	0.535242578673771	0.596724863081266	-1.06028757047941	"S02"	0.596724863081266	"IS02"
"TPD52"	"TPD52"	0.486612076871842	0.596136769408145	-1.0229730296252	"S02"	0.596136769408145	"IS02"
"TBC1D12"	"TBC1D12"	-0.0888255227469923	0.590774774404113	-0.583192902889886	"S02"	0.590774774404113	"IS02"
"MGST1"	"MGST1"	-0.811168576425287	0.590395317837572	-0.0381297361875531	"S02"	0.590395317837572	"IS02"
"SWAP70"	"SWAP70"	-0.138762746579119	0.588705403735519	-0.543262901206776	"S02"	0.588705403735519	"IS02"
"HLX"	"HLX"	-0.283471834794963	0.58703617243243	-0.432315424766069	"S02"	0.58703617243243	"IS02"
"RPS6KA5"	"RPS6KA5"	0.539107623436535	0.586951220466414	-1.05244559084245	"S02"	0.586951220466414	"IS02"
"PRG4"	"PRG4"	-0.439011265034135	0.586882778486079	-0.314870116168005	"S02"	0.586882778486079	"IS02"
"ARL8A"	"ARL8A"	0.0710724856711876	0.586080603322508	-0.698589666881569	"S02"	0.586080603322508	"IS02"
"TMEM184A"	"TMEM184A"	-0.148155034607442	0.58326952707895	-0.530198767987597	"S02"	0.58326952707895	"IS02"
"MAT2B"	"MAT2B"	0.124855472561862	0.579565520442798	-0.731971892517964	"S02"	0.579565520442798	"IS02"
"PCSK7"	"PCSK7"	-0.258136129649337	0.578857251860066	-0.442417334794327	"S02"	0.578857251860066	"IS02"
"PDE3A"	"PDE3A"	0.234243075341402	0.575601219297049	-0.810087133642211	"S02"	0.575601219297049	"IS02"
"HEY1"	"HEY1"	-0.136669885096952	0.575391264814723	-0.53018826459352	"S02"	0.575391264814723	"IS02"
"PRND"	"PRND"	-0.181223475179841	0.574435634767493	-0.495543223009128	"S02"	0.574435634767493	"IS02"
"CBLB"	"CBLB"	-0.364792413184583	0.573999815731278	-0.356652890082985	"S02"	0.573999815731278	"IS02"
"ASB9"	"ASB9"	0.0828392458190942	0.57348529803394	-0.693600235354111	"S02"	0.57348529803394	"IS02"
"HOXA9"	"HOXA9"	-0.147923488069909	0.57219734739081	-0.518188053153473	"S02"	0.57219734739081	"IS02"
"ZNF200"	"ZNF200"	-0.20854474197808	0.567973337973868	-0.467831057741006	"S02"	0.567973337973868	"IS02"
"AC009336.19"	"AC009336.19"	0.556393437765061	0.567346226634884	-1.04390312328623	"S02"	0.567346226634884	"IS02"
"SLCO2A1"	"SLCO2A1"	0.0644613746509727	0.567001236340447	-0.672607423774873	"S02"	0.567001236340447	"IS02"
"TM2D2"	"TM2D2"	-0.465989812564919	0.566274988886075	-0.271848777228567	"S02"	0.566274988886075	"IS02"
"MT.CO2"	"MT.CO2"	-0.712013122020168	0.565045622967642	-0.0849946187267907	"S02"	0.565045622967642	"IS02"
"MT.ND1"	"MT.ND1"	-0.0126861682694567	0.564829898800496	-0.612048665026622	"S02"	0.564829898800496	"IS02"
"G0S2"	"G0S2"	-0.883595953263232	0.563844868332443	0.0457000449278136	"S02"	0.563844868332443	"IS02"
"FDX1"	"FDX1"	-0.533917436007337	0.559326149322171	-0.212984024465555	"S02"	0.559326149322171	"IS02"
"GCLC"	"GCLC"	0.517603320503499	0.558447801317856	-1.00486242208893	"S02"	0.558447801317856	"IS02"
"SCARB1"	"SCARB1"	-0.411290994764195	0.557906249332346	-0.303881527394278	"S02"	0.557906249332346	"IS02"
"PYGM"	"PYGM"	0.187981981327669	0.557715756603871	-0.755522794978664	"S02"	0.557715756603871	"IS02"
"EXOC3L2"	"EXOC3L2"	-0.178913316438633	0.557055654376258	-0.478157834957689	"S02"	0.557055654376258	"IS02"
"AKR1C3"	"AKR1C3"	-0.755679609409848	0.554967364672974	-0.0409786966006847	"S02"	0.554967364672974	"IS02"
"GCNT2"	"GCNT2"	0.264595052635202	0.554844134593829	-0.810128618885707	"S02"	0.554844134593829	"IS02"
"ABCA4"	"ABCA4"	-0.0458281493803085	0.554703474934528	-0.575915196796563	"S02"	0.554703474934528	"IS02"
"MT.ND5"	"MT.ND5"	0.312320807780304	0.553182273105077	-0.844284831941612	"S02"	0.553182273105077	"IS02"
"SH3PXD2A"	"SH3PXD2A"	0.497297175241989	0.549164378507658	-0.979334905128054	"S02"	0.549164378507658	"IS02"
"CMTM6"	"CMTM6"	-0.160974523404184	0.548303496105907	-0.482051617443179	"S02"	0.548303496105907	"IS02"
"GPD1"	"GPD1"	0.115954243609657	0.545901429327526	-0.68821193187497	"S02"	0.545901429327526	"IS02"
"NTRK2"	"NTRK2"	0.351840708334286	0.543624117021753	-0.863563709327781	"S02"	0.543624117021753	"IS02"
"SETD3"	"SETD3"	-0.073264384527384	0.543412223792251	-0.542801921323452	"S02"	0.543412223792251	"IS02"
"SLC51A"	"SLC51A"	-0.0369037342846441	0.535491501824712	-0.561500779280207	"S02"	0.535491501824712	"IS02"
"FOS"	"FOS"	0.358847992739455	0.534765555878091	-0.859098051070756	"S02"	0.534765555878091	"IS02"
"SLC5A9"	"SLC5A9"	0.190808759321992	0.533139633470888	-0.730607343559943	"S02"	0.533139633470888	"IS02"
"PYROXD2"	"PYROXD2"	-0.348033512265877	0.530322738375931	-0.321221005186597	"S02"	0.530322738375931	"IS02"
"ADI1"	"ADI1"	-0.174154514219462	0.522479940998367	-0.443694246508281	"S02"	0.522479940998367	"IS02"
"GGA3"	"GGA3"	0.29969848017372	0.519988352193165	-0.798236606466951	"S02"	0.519988352193165	"IS02"
"SLC19A3"	"SLC19A3"	-0.181503665630677	0.514968569839927	-0.429886484725305	"S02"	0.514968569839927	"IS02"
"SOX18"	"SOX18"	-0.451715273992469	0.514273362069994	-0.225382244431528	"S02"	0.514273362069994	"IS02"
"CHRD"	"CHRD"	-0.0526718112596262	0.511091594105495	-0.522758766439764	"S02"	0.511091594105495	"IS02"
"PLIN1"	"PLIN1"	0.0967745298949841	0.510694327762113	-0.635003875256884	"S02"	0.510694327762113	"IS02"
"PLIN2"	"PLIN2"	-0.924152326096166	0.508346197287051	0.137357614436721	"S02"	0.508346197287051	"IS02"
"CXCL12"	"CXCL12"	-0.485101216568866	0.507748135724085	-0.193028066807408	"S02"	0.507748135724085	"IS02"
"FABP3"	"FABP3"	-0.493770022006125	0.507011874703033	-0.185681521066123	"S02"	0.507011874703033	"IS02"
"FCHSD2"	"FCHSD2"	0.107285565255617	0.506061091843805	-0.637830150279786	"S02"	0.506061091843805	"IS02"
"LYRM1"	"LYRM1"	-0.328482993404786	0.505929902357957	-0.309116942449741	"S02"	0.505929902357957	"IS02"
"IRF4"	"IRF4"	-0.186594433381342	0.505110908281495	-0.415199370463999	"S02"	0.505110908281495	"IS02"
"OSBPL11"	"OSBPL11"	0.161693107456395	0.503258461455361	-0.675768966629724	"S02"	0.503258461455361	"IS02"
"SLC26A7"	"SLC26A7"	0.412700748839427	0.501899804092323	-0.863533098449688	"S02"	0.501899804092323	"IS02"
"ZMAT2"	"ZMAT2"	0.238901856821015	0.500869367296958	-0.731354968771447	"S02"	0.500869367296958	"IS02"
"EFCC1"	"EFCC1"	0.0622872198224125	0.497528539315203	-0.594511109622739	"S02"	0.497528539315203	"IS02"
"C2CD4B"	"C2CD4B"	-0.226569909560108	0.497181606059104	-0.376331462521628	"S02"	0.497181606059104	"IS02"
"RASIP1"	"RASIP1"	-0.616482687109782	0.49676959778383	-0.0818843934188507	"S02"	0.49676959778383	"IS02"
"RRAGD"	"RRAGD"	-0.176292586444153	0.49570571773857	-0.412616223573893	"S02"	0.49570571773857	"IS02"
"OPA3"	"OPA3"	0.122381825749097	0.494201915403687	-0.636161291127139	"S02"	0.494201915403687	"IS02"
"ZDHHC7"	"ZDHHC7"	0.26847356789782	0.49164524612496	-0.743500542931766	"S02"	0.49164524612496	"IS02"
"ZNF491"	"ZNF491"	0.404356038432011	0.490510975758412	-0.844707416617362	"S02"	0.490510975758412	"IS02"
"PTGER3"	"PTGER3"	-0.866378880074359	0.490419731334518	0.113525193827294	"S02"	0.490419731334518	"IS02"
"PRODH"	"PRODH"	0.267325995054676	0.488756768511207	-0.739456409446172	"S02"	0.488756768511207	"IS02"
"DACT2"	"DACT2"	0.19506578987093	0.485771079093622	-0.681686474685837	"S02"	0.485771079093622	"IS02"
"HFE"	"HFE"	0.117496697461875	0.478751327200205	-0.615474027640178	"S02"	0.478751327200205	"IS02"
"CAPN3"	"CAPN3"	-0.136356445708175	0.477675517037387	-0.422885179640465	"S02"	0.477675517037387	"IS02"
"MT.ND2"	"MT.ND2"	0.134580829281023	0.477647071990267	-0.627140167565993	"S02"	0.477647071990267	"IS02"
"TRAF7"	"TRAF7"	-0.168171165099248	0.476024218243286	-0.39707962064988	"S02"	0.476024218243286	"IS02"
"MT.ATP6"	"MT.ATP6"	-0.103407404143941	0.473890488395603	-0.443563157371778	"S02"	0.473890488395603	"IS02"
"BTD"	"BTD"	-0.323406531389529	0.47178358893549	-0.275365437879779	"S02"	0.47178358893549	"IS02"
"AVPR2"	"AVPR2"	-0.359322452546682	0.471558385594973	-0.248037044298188	"S02"	0.471558385594973	"IS02"
"C1orf61"	"C1orf61"	0.051307685981943	0.470605163783423	-0.55660249108086	"S02"	0.470605163783423	"IS02"
"DIRC2"	"DIRC2"	-0.139181849081681	0.468664718604511	-0.410838147595319	"S02"	0.468664718604511	"IS02"
"STK38L"	"STK38L"	0.132812574501639	0.466487310300984	-0.613525218691198	"S02"	0.466487310300984	"IS02"
"ZCCHC10"	"ZCCHC10"	0.212299512440001	0.466130345389241	-0.673065397108191	"S02"	0.466130345389241	"IS02"
"FAM65A"	"FAM65A"	-0.296682660500659	0.465491091710465	-0.288590094155346	"S02"	0.465491091710465	"IS02"
"GALNT15"	"GALNT15"	-0.95357031353029	0.464044131153761	0.20829462366931	"S02"	0.464044131153761	"IS02"
"RP11.145E5.5"	"RP11.145E5.5"	-0.138056324132139	0.462609371692344	-0.405022681800929	"S02"	0.462609371692344	"IS02"
"ZNF350"	"ZNF350"	0.0263247119775731	0.461773411746396	-0.528045731021584	"S02"	0.461773411746396	"IS02"
"MARC1"	"MARC1"	0.124893362871546	0.460868753237835	-0.601370736992767	"S02"	0.460868753237835	"IS02"
"CDV3"	"CDV3"	-0.299764927452705	0.460206486271225	-0.280450186202393	"S02"	0.460206486271225	"IS02"
"PINK1"	"PINK1"	-0.591180118063139	0.458392110788106	-0.0587267960444061	"S02"	0.458392110788106	"IS02"
"SPRYD3"	"SPRYD3"	-0.291664357097884	0.457715119324406	-0.283816172046353	"S02"	0.457715119324406	"IS02"
"CDKL1"	"CDKL1"	0.204694849371157	0.456874836746638	-0.657145498839557	"S02"	0.456874836746638	"IS02"
"PALD1"	"PALD1"	0.370186645425402	0.455762419221911	-0.780701808641896	"S02"	0.455762419221911	"IS02"
"UNC5A"	"UNC5A"	0.155311510901169	0.454512518105399	-0.617310726926473	"S02"	0.454512518105399	"IS02"
"LRRC8B"	"LRRC8B"	0.282675036680934	0.452736543693759	-0.711388112682107	"S02"	0.452736543693759	"IS02"
"CASQ1"	"CASQ1"	0.118823462048906	0.452523136307982	-0.587609413094784	"S02"	0.452523136307982	"IS02"
"SLC17A7"	"SLC17A7"	0.407263052831175	0.44898127310285	-0.801194487384982	"S02"	0.44898127310285	"IS02"
"TNFAIP8L1"	"TNFAIP8L1"	-0.293801730495836	0.447898196313923	-0.271400746749994	"S02"	0.447898196313923	"IS02"
"TNN"	"TNN"	0.196488893596201	0.446109708547096	-0.639110840449957	"S02"	0.446109708547096	"IS02"
"SLC35G2"	"SLC35G2"	-0.0230983806431446	0.444518078513833	-0.471790728572563	"S02"	0.444518078513833	"IS02"
"VSIG2"	"VSIG2"	-0.120393672902585	0.439165992322657	-0.392540078242711	"S02"	0.439165992322657	"IS02"
"TTC19"	"TTC19"	0.0523028737452589	0.438839975886242	-0.522394219469479	"S02"	0.438839975886242	"IS02"
"LMO3"	"LMO3"	0.389780982468224	0.437899215300988	-0.775816861198377	"S02"	0.437899215300988	"IS02"
"TRPM6"	"TRPM6"	0.398859662677765	0.437024629202334	-0.781699661270647	"S02"	0.437024629202334	"IS02"
"SCPEP1"	"SCPEP1"	-0.594227749519563	0.435354036267016	-0.0310747223011965	"S02"	0.435354036267016	"IS02"
"DMTN"	"DMTN"	0.393707398944651	0.433812556670987	-0.774279870026489	"S02"	0.433812556670987	"IS02"
"LYRM5"	"LYRM5"	0.0550685401527783	0.433076236478474	-0.518136341555708	"S02"	0.433076236478474	"IS02"
"NEK5"	"NEK5"	-0.239913226696243	0.426715534499832	-0.288720375417347	"S02"	0.426715534499832	"IS02"
"TRIM52"	"TRIM52"	0.319063216559517	0.425988279465882	-0.709387393923931	"S02"	0.425988279465882	"IS02"
"TOMM40L"	"TOMM40L"	-0.725232223417611	0.424546172110207	0.0795968640397458	"S02"	0.424546172110207	"IS02"
"ZNF394"	"ZNF394"	-0.0244405171806174	0.424286519543018	-0.448513258743983	"S02"	0.424286519543018	"IS02"
"CDC42EP4"	"CDC42EP4"	0.35641387502331	0.422005463903376	-0.733166513033858	"S02"	0.422005463903376	"IS02"
"CEBPD"	"CEBPD"	-0.482697142913546	0.419336859577691	-0.0975411961960036	"S02"	0.419336859577691	"IS02"
"SOD3"	"SOD3"	-0.53666048039808	0.418630798070009	-0.0560758778500104	"S02"	0.418630798070009	"IS02"
"CPXM2"	"CPXM2"	-0.301792157405686	0.417885973087515	-0.232346531058514	"S02"	0.417885973087515	"IS02"
"ACO1"	"ACO1"	-0.594909377969909	0.417518887098991	-0.0109326029457974	"S02"	0.417518887098991	"IS02"
"UTP3"	"UTP3"	0.133150101422955	0.417178742485916	-0.559514000990764	"S02"	0.417178742485916	"IS02"
"HNRNPF"	"HNRNPF"	0.317539223772512	0.417163290671732	-0.698526113141995	"S02"	0.417163290671732	"IS02"
"METTL8"	"METTL8"	0.290330318526761	0.417150377462519	-0.677996428617543	"S02"	0.417150377462519	"IS02"
"PDZRN4"	"PDZRN4"	0.16442595411706	0.414740630317051	-0.580412723064758	"S02"	0.414740630317051	"IS02"
"P2RX3"	"P2RX3"	0.23485109297794	0.414155611760405	-0.632869338188839	"S02"	0.414155611760405	"IS02"
"ESR2"	"ESR2"	0.302727900016193	0.413552870846924	-0.683385010959509	"S02"	0.413552870846924	"IS02"
"CBFA2T3"	"CBFA2T3"	0.368943870458646	0.409959362845781	-0.72935697720199	"S02"	0.409959362845781	"IS02"
"ABHD6"	"ABHD6"	-0.145014613926256	0.407542501797075	-0.339173227197091	"S02"	0.407542501797075	"IS02"
"RGCC"	"RGCC"	0.0322705510305414	0.404023335062617	-0.468973011946472	"S02"	0.404023335062617	"IS02"
"ALDH2"	"ALDH2"	0.349811424653609	0.402428992966593	-0.706643720673115	"S02"	0.402428992966593	"IS02"
"CHFR"	"CHFR"	0.114852686227567	0.402316842700276	-0.529361764712255	"S02"	0.402316842700276	"IS02"
"NCBP2.AS2"	"NCBP2.AS2"	-0.0834120605602888	0.401879579249767	-0.379389224722946	"S02"	0.401879579249767	"IS02"
"PLIN4"	"PLIN4"	0.254610367540326	0.401225664931399	-0.633537966253461	"S02"	0.401225664931399	"IS02"
"RTFDC1"	"RTFDC1"	0.0730245319759123	0.401036113692449	-0.496413915416406	"S02"	0.401036113692449	"IS02"
"RASD1"	"RASD1"	-0.106607888913215	0.400343940351403	-0.360209583993675	"S02"	0.400343940351403	"IS02"
"APLN"	"APLN"	-0.156063147338854	0.39982648141032	-0.32235091376424	"S02"	0.39982648141032	"IS02"
"CACNG8"	"CACNG8"	0.366096756333782	0.399743695141945	-0.715967576733096	"S02"	0.399743695141945	"IS02"
