"TCGA.3R.A8YX"	"TCGA.DX.A1KX"	"TCGA.DX.A1L1"	"TCGA.DX.A23U"	"TCGA.DX.A3U6"	"TCGA.DX.A6BG"	"TCGA.DX.A6YQ"	"TCGA.DX.A6YR"	"TCGA.DX.A6YV"	"TCGA.DX.A6YX"	"TCGA.DX.A7EF"	"TCGA.DX.A8BG"	"TCGA.DX.A8BH"	"TCGA.DX.A8BM"	"TCGA.DX.A8BO"	"TCGA.DX.A8BP"	"TCGA.DX.A8BR"	"TCGA.DX.A8BS"	"TCGA.DX.A8BT"	"TCGA.DX.AATS"	"TCGA.DX.AB2Q"	"TCGA.DX.AB2Z"	"TCGA.DX.AB36"	"TCGA.FX.A2QS"	"TCGA.FX.A3TO"	"TCGA.HB.A2OT"	"TCGA.IE.A6BZ"	"TCGA.QC.A6FX"	"TCGA.QC.AA9N"	"TCGA.SG.A6Z4"	"TCGA.SG.A849"	"TCGA.SI.A71O"	"TCGA.SI.A71P"	"TCGA.UE.A6QU"	"TCGA.VT.A80G"	"TCGA.VT.A80J"	"TCGA.X6.A8C2"	"TCGA.X6.A8C3"	"TCGA.X6.A8C4"	"TCGA.X6.A8C6"	"TCGA.3B.A9HJ"	"TCGA.3B.A9HL"	"TCGA.DX.A1KY"	"TCGA.DX.A1L0"	"TCGA.DX.A1L2"	"TCGA.DX.A23R"	"TCGA.DX.A2IZ"	"TCGA.DX.A2J0"	"TCGA.DX.A3LY"	"TCGA.DX.A3M1"	"TCGA.DX.A48N"	"TCGA.DX.A6YS"	"TCGA.DX.A6YT"	"TCGA.DX.A6YU"	"TCGA.DX.A6YZ"	"TCGA.DX.A6Z0"	"TCGA.DX.A7EI"	"TCGA.DX.A7ES"	"TCGA.DX.A8BU"	"TCGA.DX.A8BV"	"TCGA.DX.AB2H"	"TCGA.DX.AB2J"	"TCGA.DX.AB2O"	"TCGA.DX.AB2T"	"TCGA.DX.AB2V"	"TCGA.DX.AB30"	"TCGA.DX.AB32"	"TCGA.DX.AB3B"	"TCGA.FX.A3NK"	"TCGA.HB.A3YV"	"TCGA.IE.A4EJ"	"TCGA.K1.A6RU"	"TCGA.MB.A8JK"	"TCGA.MO.A47P"	"TCGA.QQ.A5VA"	"TCGA.QQ.A8VB"	"TCGA.QQ.A8VG"	"TCGA.QQ.A8VH"	"TCGA.RN.A68Q"	"TCGA.RN.AAAQ"	"TCGA.SG.A6Z7"	"TCGA.SI.A71Q"	"TCGA.SI.AA8C"	"TCGA.UE.A6QT"	"TCGA.VT.AB3D"	"TCGA.WK.A8XQ"	"TCGA.WK.A8XT"	"TCGA.X6.A8C7"	"TCGA.X9.A973"	"TCGA.Z4.A9VC"	"TCGA.Z4.AAPF"
"ERICH1"	-0.213069423809664	-0.363972894754015	1.35385704628879	-0.820622464829414	-0.279510545098568	-0.191973338602973	-0.443893823346964	0.754722235371823	1.40985664896193	-1.31528148537856	-1.57341146182445	0.252170155494496	1.24319693690125	1.25240048112546	0.220621524096583	1.35262191203483	1.09059367948559	1.47323835192298	-0.838719813755755	-0.514293783967231	1.11251406277882	0.316926792218979	-0.0702553225143324	0.0219717722147588	0.199335204643046	-1.06715822289733	0.0918297724072633	0.155686900151289	1.11522495983251	1.38342044977633	0.416534976174245	-1.03478936325166	1.2076532220524	0.00569409973997508	-0.784427727233773	1.44729938951515	-0.601565001981128	1.54577432293094	-1.70601068527667	1.1514953728974	1.53226272175108	0.066406936805632	1.46404588550656	-1.18597631209728	1.32706930163864	-0.548347696634582	1.12497059264085	1.14547278809671	1.35141277974059	-0.741710420127185	1.27194808173872	0.716787129621749	0.778405110690252	0.538263255977126	-0.336033162577244	0.836971548940778	-0.454443177233828	-0.798084093381722	1.34251388674028	1.53879910966613	-0.102342730928206	-1.46640261583319	-1.08364412895261	1.15544067416729	1.11359654236145	1.14123932400129	0.322725651966258	-0.402650801527606	-0.0527824873231338	-0.696817425103407	1.5248919927003	1.25768214177001	0.932357743833109	-0.124446024530388	1.72902514339311	1.24260053758452	1.34664251085336	1.20442089269409	1.40459353610209	0.389116902795169	0.434837331349082	-1.28603142591588	1.0982642681759	1.20820646338775	0.379596975823531	1.42052847833271	-0.672469515199568	-0.0668480461157024	-0.635351375507182	1.106898604514	-0.981521529074691
"ERV3.1"	-1.02487189685582	-0.955176327091527	-0.611538497261031	-0.994086890014484	-0.985232330392963	-0.486696735212962	1.34663583105538	-0.758929619181351	1.39487882439856	-0.903441016672485	-0.365233147396239	-0.428579124604498	-0.827887785501943	1.48118949311935	-0.448865240564519	-0.841475144022607	-0.37318978876696	-0.471871697092364	1.37289487275744	-0.563663790947017	1.23955217051303	-0.784263375721219	-0.376329215619225	1.3269960194003	-0.807145940153279	-1.23228463688707	-0.421295389357989	1.3620687032931	-0.525395677672149	1.42111229061374	-0.826035580147444	-0.909450944619061	-0.953549649570025	-0.594028156514522	-0.477223248487143	1.47209179882071	1.33771950004579	-0.841097795578568	1.29216368280704	1.40663949759908	1.43741363707424	-0.695218735956763	1.59842720164362	-0.31702297284004	-0.718439899077383	1.59845287496678	-0.859873344427883	1.45445533979113	-0.590966281194456	-0.637965963094119	1.40347638260667	-0.397086967798965	1.36875794437111	1.34073454076311	-0.729445674129115	1.15074546707457	1.33639863231253	-0.550463169904264	-0.502916750287603	-0.430795734013147	-0.365264864190995	-0.605751749802216	-0.42942511432691	-0.535073084708536	1.35805523475401	-0.368151361727959	1.43471690937237	1.40294963545476	-0.60805975834934	1.31128121516466	1.43026272722835	-1.00593602986334	1.56570712401526	3.0911447497938	1.33884388669683	1.63069583483799	1.27762445253605	-0.417216819501025	-0.735837694112515	-0.550776319093201	1.45617110246709	-0.666236811072033	1.25382351797962	1.43530140903132	-0.771330233099122	1.42893173750479	1.41372892302318	1.66834198202231	-0.41753802558441	1.22755797364572	-0.699200710861036
"ARNT2"	-0.974698509077875	-0.848346956480319	0.0389093898253654	1.05777880202568	-0.499816030177732	-0.566407775830145	-0.236705422277231	-0.714717720090553	-0.987205911556553	-0.474251794264617	-0.874392032358598	-0.455688414188954	0.0867465212446077	-0.686835297830496	-0.849625430815064	1.24016543936165	-0.968925674122016	-0.724706500376845	-0.927731047712737	-0.894568003516421	0.183723166311678	1.73813439257738	-0.752138825859504	-0.892883776888675	-0.86814913054814	-0.430564495794823	-0.971914700909865	1.29515862845509	-0.59165684587125	-0.324839930214591	-0.384458998892051	1.32321530305864	1.51532493765952	1.16851682935259	1.45519756107541	1.24119470204875	1.69452675188021	-0.958849757843663	-0.869351846902994	-0.829520243819063	-0.627031055419437	-0.5255235666474	1.63009263541419	0.0562333092449443	-0.910095217563849	1.13161767770224	1.86597273885573	1.22158518858473	-0.415719762770282	-0.465593292411582	1.10594805797782	1.06195853033887	-0.798962911727765	-0.903745339912117	1.07030570939695	-0.828043151944861	1.53824514966978	-0.84832761147749	-0.552025545581595	-0.971498793799315	1.16960299292409	1.30076622012292	-0.847886808846121	-0.997641854527355	1.07606748450613	1.18261249240285	-0.90665662279314	1.04419384918976	0.0629347622851363	1.2327548760368	1.15988395096228	-0.8724181668405	-0.909238147857497	2.46795571440284	2.43294520188592	1.55794243913134	0.417548764334977	1.30930031692924	1.58113288023556	1.45312516533488	1.32204024464926	1.68747218075469	1.36673413658766	-0.677700024549624	-0.818170101290657	1.08677867041939	0.313929584550956	1.05979429659744	1.92551566689658	-0.758547156000825	-0.450560849542896
"SYNDIG1L"	-0.466027134281991	-0.655620941467066	1.35014435010189	-0.667361831217445	1.33525703952735	-0.970843828601719	-1.57035803650904	-0.448630363908839	0.0553276559879265	-0.460824482775119	-1.46474771966926	-0.0323449628632528	-0.786115433225134	1.36361986640144	1.36879720460953	-0.58794477794905	1.32488170239851	-0.757713165065196	1.3241470105132	-0.624878308700488	-0.690592051897063	-0.443151666179926	-0.899624268627648	-0.139715070392089	-0.678164537077865	-0.558138786135572	-0.818426282860724	-0.589852058236071	-0.434271205818578	-0.550890080470586	-0.580693156735016	-0.692136647624088	1.32644314115054	-0.842523622341819	-0.181267265566608	0.168249553412765	-0.896944400873517	-0.45401968769438	-0.805800051106878	1.36346787553442	-0.452388770426923	-0.617335785030716	1.39416890265507	1.32361951412147	1.32870449664909	1.32861717224408	1.32443315878429	0.279185696710021	1.33156580700069	-0.806666929506653	-0.23260497298326	1.32110408581655	-0.312950085463141	1.3217466755865	-0.370219806521999	0.355640458858645	1.3586378619506	0.186268600206508	1.32577190266175	-0.581164950717106	-0.413975569734265	-0.676420033218812	1.32478005925191	1.32513951251221	1.34944802889967	-0.760892063436982	1.32585361684971	-1.61602962831062	1.38432887727324	-0.547936012185509	1.32996674762533	1.3219826233066	-0.397593492284303	-0.217452440060131	0.16402857525079	1.38150951898337	1.3303464317785	-0.272754674827889	1.3566281561245	1.32176708861905	1.33069579765904	0.414477230815469	1.32429800287853	1.32285771791465	1.32270188814215	-0.41697167416045	-1.92901885637358	-0.136517962634425	1.35770118658464	-1.03622951621136	-0.814820127940454
"MT.ND5"	1.17797704977928	-0.942656899070525	0.30223748216632	1.0791833925641	-1.4113854908437	0.375811077647655	1.28640801112139	0.602838457769705	0.8567275740973	-0.874743112697877	1.42985418219986	0.288489846474274	-0.633800451209943	1.83198621787604	0.0763165016806802	-1.06268253218413	0.230580370573022	-0.279963611241111	0.911819800636525	-1.15075176169526	0.505924403461569	1.23725739056514	0.930581779112795	1.24590278130359	-1.6488425691671	0.354394784630457	-1.22765098894571	0.639450530763562	-1.00320437772682	1.5559351208665	0.978771265928189	0.0629932802803114	1.16570076870438	1.15612275942428	0.33930182101968	0.26177656366959	0.593412674741067	0.868845654615082	0.761326252681663	0.630368626105959	1.95908659115666	0.346833598792351	0.258379076163249	0.710358437696076	0.735790949993393	-0.769415893347534	1.18672938091617	-0.598826330428606	1.41175815134548	0.60233710646666	0.178282265213767	0.844187885488729	1.32709937884997	1.4792989024669	1.88800656689045	2.07857990930349	-0.0796965024624101	0.127754359291287	0.123815214598455	0.44895191806553	-1.32729229947541	0.0672306966054523	0.942461896323122	1.28972590636413	0.0314352845630592	-1.33906489476694	0.479218795509107	-0.712039434374697	0.870474166014509	0.282373583539113	-0.350398318915721	2.22633189784035	0.464289920481	0.654473974037609	0.596361392598422	0.130407657064108	0.93092274588843	0.994008337494146	0.719927692409302	-1.19110109950434	-1.03466929990595	-0.466259226007481	0.108353113127764	0.190536334754302	0.654665399916399	1.26444269703706	1.17155717114933	0.19473659188967	-0.366477938173114	0.452653819888172	0.925089785236077
"GCNT3"	-1.21471920530377	-0.855923468256743	1.47714361579787	0.574535533541024	1.27460290776804	-1.2024039475961	1.24817163099585	-1.16277346810762	0.101475972121041	0.0930744842579203	-1.04118988485388	1.29123854607356	-0.560195491135238	-0.904873433827325	1.79055638375832	-0.845151682937315	-0.623833535933608	1.10462431155384	-1.22189946441727	-0.0741866965793081	-1.19871056863764	0.0461122236256942	-0.86209158898662	-0.281913151683111	1.28836655647222	1.47726520420355	-1.21290495403454	1.35541499407731	1.48402996284683	0.114380241848767	1.46802960286169	-0.198510604953037	-1.32874645682153	1.30630779957525	1.00629746867884	1.35772510246379	1.18032281966007	1.19764462360884	-0.106444800264233	-0.844653429692927	1.25766034411229	1.36961658621371	1.23537396568044	0.340590466839202	-0.760450467570509	-0.0111044319614422	1.14487766156855	1.19328168306933	1.57452005628164	-0.94895755713869	1.54103425318049	1.25183356231846	1.26495491842335	0.237464674765591	1.42181162492822	-0.233564137691222	1.06189718919804	-0.907212292222632	-0.308194176511923	-1.11656561120973	0.421458086168206	-0.547363188613569	0.332712033600506	-0.885590259800835	-1.04141400071614	0.252317100915446	-0.0902950075850312	-0.108129479961876	1.558591827677	1.07145324575141	1.56222401676765	1.14660423912627	-1.11000750124965	-0.500021202581925	1.28802133323492	1.21828105560467	1.08742128297148	0.251080819340575	1.45853833758525	-1.208925962876	1.30488160317727	1.17388586273315	0.734823729042065	-0.610107271418583	1.38081386596879	-0.467506436432675	0.344919871832254	1.10852010181772	1.26323362110432	-0.168425577281873	-0.0187576584131753
"KLHL10"	-1.21242951140345	-0.532123481225737	-1.46571146107822	-0.288904327356551	0.876602032422317	-1.3793209582532	0.542499319977862	1.18051116494258	-1.16118511244282	-1.2229470582919	0.521594556015093	-0.716457846269922	-0.157823486011956	-0.265983719875391	1.49708890371054	1.23437877732197	-1.42284832381744	-1.10092316001244	-0.207314851812253	-1.38190547042909	0.237824620901651	0.0100689597893538	-0.86351830530035	0.538308461902429	1.42674383259298	1.2029644474378	0.201831108994911	1.38525833325484	1.16179703660314	-0.576828819649852	-0.254171909023822	-1.40537469265364	0.357392225287905	1.21707929042369	0.447702701610843	-0.221780185183207	1.27127296991686	-0.343525993496963	-1.24907919001315	1.38494531520633	1.40997244584855	-1.41078454402392	1.13358464666278	1.41610037605947	-0.284176305775754	-1.3365095003721	1.22474590037633	1.06907970410267	1.18520924602609	0.301585278828088	1.59426973026518	1.46046643946902	1.42832975230545	-0.717596804306776	1.37172351808926	-0.238185028024103	0.212690022487639	1.12510495598459	1.0046374846825	-1.30904252071281	1.21262949486923	1.32465248696823	0.486852801134409	-1.41538472968524	0.989420374583498	0.36663502400837	-1.37685284948998	1.22476640727451	1.37892401927493	1.21106807169862	1.38126563528995	-0.53230201744236	1.28547473217003	1.69573432548434	1.30628011278157	0.535287055703158	-0.808034638632642	0.44473609636234	-0.178933788770431	0.115483360340535	-0.862998844916821	0.546863462242649	0.940526057752382	1.13048659519802	-0.112174943819864	-0.00433080727806031	0.343348878148504	1.04817935774292	-0.890739535949532	0.0224054206724053	-0.667324013846995
"TMEM130"	-0.799560454346527	-0.663771325442034	-0.505587648586506	-0.443966396325896	-0.839049981488188	-0.572762355507033	-0.706816584025302	-0.78934095448364	-0.840232279722394	-0.627014662123156	-0.599015831592453	-1.05941046526286	-0.764508095880005	1.40334191655499	-0.47141881526802	-0.393631582964588	-0.660615541083328	-0.878382658760765	-0.855290434249296	-0.764476539023303	-0.580153119288291	1.40123864502274	-0.499677076070801	1.40734655207288	-0.757948836957391	-0.921009403137221	-0.770457932190356	-0.916032138448077	-0.31084089116277	-0.792323439610348	-1.02998701863736	1.39969632376817	1.3986693182724	1.39802316538252	-0.690251606837155	-0.26214827168326	-0.776939450155164	-0.750570042702508	-0.903467120602918	0.185148635237128	-0.180365625653133	1.39810180649235	1.40587351045103	-0.385631104154951	-0.728015457939891	-0.922873146007038	1.3996810672355	-0.810957754308248	-0.948772758566217	1.39750909595262	1.39963571051304	-0.968932568563888	-0.585773244936164	-0.917555915575757	-0.417997592100163	-0.21456666570256	1.41159205275718	-0.915214330349775	-0.749861464673783	-0.942878697213192	1.40345632294343	1.4488791422619	-0.565344419853095	-0.872202663240963	1.40843726193653	1.41700184085571	0.399337708941042	0.244945377087942	1.39933841490606	-0.475493907628986	1.40173006118119	-0.946949841814983	-0.312872733919029	-0.167635680534462	1.75485957395845	1.44681175067886	1.39909255495245	1.39810327356147	1.39790425999163	1.46379769611341	1.40847209094522	1.44943252692306	1.41287537618792	-0.57152976964791	-0.895714483261806	1.40806197705991	1.41617859209786	1.40243574374907	1.41108399832729	-0.849821943410157	1.39976509437725
"RCBTB1"	-1.61461920136635	0.413017894919021	1.68868773772849	-0.769739632790616	-1.319778671341	1.31452425791163	1.50548941456656	1.557067622329	-0.810162086049492	0.910973986495232	-0.467838017400945	1.09308373027358	-0.842550180179627	1.86707462130462	-1.12004371866729	-0.599307822420924	-1.45139265853227	-0.10453808772145	0.931556488254558	-1.09036928765235	-0.799346304085856	1.45709770182413	-0.175014384563218	1.42535273526164	-0.141452250049629	-0.726163921482837	-0.579945876931698	-0.711750519111037	1.15565001041757	1.38617002491077	-0.484728011226954	-0.649984891936747	1.90522084499795	1.28218890271055	-1.15426569196867	1.41493518562562	-0.0553671603743351	-0.680492212773143	-1.13934628106417	-0.504083151839237	-1.62534115598307	-0.498277694956697	-0.815486640275517	1.11599967551893	1.92725650841495	1.1224143433052	1.66603316723778	-1.06342555986062	0.868824552109957	-0.867554869858686	0.949142984236508	1.38491799375488	0.954469424678362	1.25256108751589	0.957988124951909	-1.28504626332308	1.14013168137976	-0.498862938149125	-0.439224301076882	1.1937395187536	1.58549456994465	-0.0138377453497377	-0.662164312046837	-1.10072852236265	-0.0672740606811507	1.25943211085636	-0.405887172401474	1.05591780619281	-0.84664149143712	-0.732874971797343	1.00300235701297	-0.0855937167853241	1.63975594809298	2.46332139833668	-0.785263903742953	-0.62670039874171	1.511965879237	1.17988235623012	1.5332392887505	-0.905104487248155	-0.272512327387464	1.79264109652854	1.35929681817957	-0.572266877224632	-1.24120311540364	1.91412665497702	1.86983991729121	1.71262626211211	1.1929961158584	0.807558541593043	-0.654431705562207
"MTHFS"	-1.27705488287862	-1.18693828758085	0.774988614796051	-0.858993272419988	0.780774422378769	0.389460019360126	-0.302370295659925	-1.79662852705167	0.295012756765514	1.16108086289375	-0.835179186037389	-0.992702785651691	0.683467336652571	-1.49228625104344	1.26531749485747	1.22699014275767	0.107198212815924	-0.27348247500691	-1.77452526370347	1.22280495807805	-0.973063321980959	1.21344391166608	-0.524053550973813	-1.21750760448873	1.32730689703533	-0.447443882657624	1.22785054936517	0.586067748553086	-1.06022569669919	0.779396834530782	1.08724223383056	1.3890412337232	-0.443393853717305	0.6979039423662	-0.314511744532568	0.922523682951426	-0.515201519648664	1.25218187246313	-0.94039547061701	-1.09236369449711	1.32245509449227	-1.2526863705731	-0.468445946453597	1.09554157470901	0.265963493434699	0.752146166128753	1.30424374898286	0.701423268232048	-1.78500578539229	1.12224337153384	-0.523889409196474	0.218015581741512	0.866731381607501	-1.05249861786215	0.715859507756962	0.653231635781065	1.38484967318877	0.835779341066488	1.23721377672039	0.983581641434576	0.740384127092772	1.33784062047012	0.490073734448609	0.113137665002916	0.223733314515542	1.10115438771844	0.772214816190016	1.1243454416813	0.671616199409306	-1.2424153254599	-0.170792301513775	0.689763993034685	0.835499232403417	1.15856189498066	1.43575915338055	1.2778501420156	0.274564595871833	-1.4026268654048	0.812563020298331	1.2430531716406	-0.789684992835558	1.17885841426468	1.22103028182313	1.10066142810702	-1.06324546783672	-1.20621785293884	0.408693437077327	0.895589920718247	0.38475538158483	-0.541076718170724	0.810850478859068
"PIP5K1B"	-0.718820604062793	1.40077684210346	1.37315544589615	-0.727037742708873	1.39772470707706	-0.701039968841158	-0.647276162592408	1.43285542125227	-0.72006454686985	-0.725675244544161	-0.619957627982285	1.35377169125484	-0.682224600057566	-0.723109840096262	-0.724824197297056	-0.661736638309495	-0.719479743805576	-0.721669763595211	-0.725522761896915	-0.406450249977623	-0.71948214789585	-0.603947161594571	-0.724067679851112	1.57567892332102	-0.70433368371287	1.47422245049692	-0.720493569918665	-0.727983266671681	1.46483709916539	-0.706752332338801	-0.471411526588503	1.3835034237517	-0.629829365970227	-0.699727748810768	-0.718694690672651	-0.57703607934537	1.39924268934974	-0.670646123131271	-0.725231481446441	-0.537947890073632	1.40392532101727	1.4049597559287	1.43378135046002	-0.591115558712381	-0.58664015628265	1.44338744116927	1.41129761077998	-0.600803503835373	-0.709539547539411	-0.695124392302496	1.43751867706146	-0.72057961518797	-0.721112336932447	-0.712637114656875	1.38854673976134	-0.603883102291819	1.43313051365525	1.4134720129208	-0.72738496009944	1.42660964703718	1.42289407335375	-0.720134839494044	-0.730391833166582	1.36747181809477	-0.712978592225586	1.4395031341214	-0.617948415546341	-0.694353364070982	1.40537539973664	-0.535842989032159	-0.699292313686668	-0.414903086517216	-0.58032963099377	3.01683953645156	1.42553955657895	-0.606933964329018	-0.598453610614923	1.44433225224962	-0.628450261998799	-0.718078301364467	1.42707871409591	1.36603114067313	1.43473381579832	1.4140165071466	-0.591025179939621	1.44062262445195	1.42631309524793	-0.72093322587375	1.43009459340621	1.42026139866157	1.39626981400202
"HHATL"	-0.672555318300441	-0.67242630154888	-0.655619418954395	-0.668458353390219	-0.672044328469468	-0.657286119336067	-0.667516823836878	1.41343672811749	-0.668880918957625	-0.6725014607485	1.42430698942031	-0.672021830598416	-0.670756978428023	1.41843149977992	-0.667077132846184	1.42582661189276	-0.6695003837985	-0.668221618101145	-0.673327792347384	1.42938388869063	-0.669805841832939	-0.67135754330158	1.42131561295891	-0.673286090819779	1.42509202156983	-0.673430687581101	-0.672609618126045	-0.671791627360488	-0.672748344094181	-0.660612642029601	-0.67306486577699	-0.674095304364261	-0.669685828152544	-0.672210186949307	-0.671759924623985	-0.671429746285076	-0.657306262264824	-0.669128775881462	-0.674031984191845	1.44269907370975	-0.65682726630103	-0.673395411926644	-0.672350888710936	1.41450310732674	-0.655612991050436	1.41521519123303	-0.670093382890447	1.41450662938832	1.4165989817423	1.41536636103869	1.42388907980616	1.42093742950935	1.42145103289887	-0.670767963432472	1.41466097790123	1.41390257402172	-0.671661354713629	1.4157451862767	1.42250985433183	-0.649590532649303	-0.660364897018538	1.41486937386007	-0.652718160237147	1.42370778793575	-0.660801082301299	1.42405515906081	-0.671596240062234	-0.668505198710823	1.42769630814967	1.42080198446213	-0.643181715956702	-0.666146480319586	-0.640936117125638	3.20200661238345	1.42374015043428	1.43146212015849	-0.671123430838076	-0.667234412309304	-0.622488120673277	-0.655518476962451	1.41420705434078	1.41537593052698	1.43754788805834	1.4292212374208	-0.664625390199474	-0.669213474044961	1.41631296969809	-0.670841564962913	-0.673798342453535	-0.674167416023272	1.45329818107623
"DAPL1"	-0.681493533841952	-0.67970295734779	1.40761249563017	-0.684830286473504	1.39426666365023	-0.689304562742391	-0.689792737586998	1.39521969684534	-0.670919521261611	-0.684320677467643	-0.665164785220767	-0.582135038840729	-0.689473505607287	-0.684838709483668	-0.638506253133452	-0.682191807364779	-0.676737654485129	-0.689696325657148	-0.686003965160718	-0.682971588387424	-0.683809862558056	-0.662295339227307	-0.661936397952967	-0.681731853976138	-0.690298364320529	-0.690550701420862	-0.672584235219625	-0.642963147396931	-0.643688300035479	-0.591172956240671	-0.669639427139707	-0.563165109000972	-0.689980054178259	-0.682074792674112	-0.689766545701211	-0.669394805291434	1.39803439907879	1.51493095665056	-0.673907624150564	1.39873647698851	1.4032000648118	-0.69175014293212	1.43050674221966	-0.667365725179582	-0.629294898706133	-0.674002467863194	1.39391253844768	1.39746682848392	1.39644750227228	-0.643698359988693	1.40787164211213	-0.624869615945627	-0.648044443234765	-0.677489492425385	-0.670801631247058	-0.655628132978446	-0.638384061636541	1.39426471164948	1.47130668412783	-0.691798988290532	-0.675394442292722	1.46191303187219	-0.645497984910757	1.39552740812167	-0.679580871507537	-0.632152651905979	-0.669595960463772	1.40181612101789	1.42270367626789	-0.65212069532396	1.40191852209485	-0.683037243293396	1.41971074002689	3.28458337648707	1.40502479554329	1.40813718572438	-0.685056135981028	1.43401451918672	1.55702263951006	-0.69292086874176	1.41358733175195	1.42664434430677	1.42254134033816	1.40775481133991	-0.678690751502588	-0.664644513036389	-0.663592384753743	-0.67826468318404	1.41970484101031	1.4101168036223	1.40705923284043
"TMX2.CTNND1"	-0.673971146168273	-0.572291928385637	1.40525040503022	1.47030703129961	-0.639236967050027	-0.313941514181222	1.48064444411312	-0.792344683653043	1.35803381599157	-0.556691561482392	1.39769071586985	-0.571389752102384	-0.792344683653043	1.37647669213777	-0.665087889239057	-0.360492998906005	-0.67121407627025	-0.652491533320724	-0.655444153853539	-0.632641099018121	-0.792344683653043	-0.37705553024531	1.39427876921109	1.32986382651418	-0.455323436461812	-0.636129759998146	1.44202273027564	-0.792344683653043	-0.481309224569892	1.37785639603657	-0.502806773387189	-0.792344683653043	1.57461316862787	-0.660858245217775	-0.6353780601169	-0.690590631841968	1.3917018649229	-0.488161185215272	1.36016712187147	-0.576885269626785	-0.686143677325914	1.63660233641142	1.51200707797843	-0.757509242959281	1.37656001178582	1.41273519403723	1.58779447000502	-0.509849030123606	-0.545027220918577	-0.443047693527694	1.34115467671854	1.39520561605191	1.35888993770293	-0.792344683653043	-0.792344683653043	-0.433760961271807	-0.732709412341333	1.36267005713978	1.38088939113079	-0.515165697413879	1.44485436664897	1.36307811888618	-0.713801522523667	-0.792344683653043	-0.675378021607469	1.45740329453133	-0.792344683653043	1.45345478493958	1.49695988111897	1.43055702966153	1.35447157315333	-0.499611409823711	-0.49657125268317	1.46545840132006	3.11646920091961	1.37966763782672	1.46052683625281	-0.792344683653043	-0.749907692078703	-0.792344683653043	1.3485577798775	-0.792344683653043	-0.51115345061791	-0.724179283134954	-0.692360153622437	1.46952331198493	1.3339107430366	1.39875091211904	-0.656415002424075	1.3512326260015	-0.670038768212594
"LRRC39"	-0.596743888279178	-1.40055363876915	-0.177970619953317	-0.339572162381306	1.35211243817449	1.35504772140115	-0.32546491645719	1.35902201906231	-0.00816018145811167	-0.764357416385806	1.3563466836986	-0.772036188221936	-0.625639388291731	-1.15067562725186	1.35904243134138	0.101325873112926	1.37023051230585	-0.596482148967783	1.35106450271167	1.35225605123847	-0.969312825310253	-0.457795227523249	1.35910974109024	-1.1030914501284	-0.031234227361495	-0.383620897407449	1.3547009133898	-0.409654733050568	-0.859588578371402	1.35945473676359	-0.342709585930122	-0.579828550062012	-0.433358617791804	-0.638671768785019	1.36469064451155	-0.171229676580151	-0.105491831281461	-0.502845463653353	1.35844103437675	1.36568956046153	1.35167841788853	-0.60813099102684	1.35342975585327	-0.180266636543265	1.36339782011002	-0.76629976819373	1.35462019816915	-0.196016249421423	1.35601592065908	-0.840488471525359	1.37614189077282	0.112118611556221	0.464643284146443	1.37598287048632	-0.812776989860553	0.0234252381539962	-1.01242875364913	1.38084316980777	1.36206595519221	1.35874458261282	-0.620799968798125	0.0968677983329566	-0.45971484439303	1.38812474136889	-0.676811135538	1.36270937102258	1.35399330668885	-0.0573788242217353	-1.20771987472481	1.35571336762204	0.184033142566643	1.35408110241043	-0.0725855790606026	1.68906612454161	1.36022571441863	1.35329778861795	-0.669822830567791	1.37007982411599	1.35381325201828	1.35637805595948	-0.222965894145616	-0.899748274871801	-0.231893264430417	-0.799515658170841	-0.153588403473154	-0.471296469652854	-0.877598208114251	1.36437033583196	-0.536110703293564	1.35160433429777	1.41616728403431
"CERS3"	-1.5493392781026	-0.101114568667295	-0.030963845629642	-1.68478681092815	-0.801081470175207	-0.553583815882972	1.19534692843629	0.0314987208856393	1.1946758253893	-1.39445014529317	-0.186257792363823	1.00343934476495	-0.420740090682471	-0.021716986608591	1.60308586010832	0.308976788230931	0.189927613381991	-1.43253704592188	0.119442197680843	1.08221672750779	1.1626812057083	0.044858368151348	-1.68478681092815	-1.39063237591621	1.13778611023547	-0.403115304343643	-1.68478681092815	0.240080312024218	-0.101074989382282	-0.108539009658951	-0.211229722903769	-0.73545809240311	1.08110011344924	0.169154966481042	1.23383702343415	0.0825017686540434	-1.58450003025615	-1.68478681092815	-0.455925584044058	0.287543196935037	-0.107461516297519	-0.288120419902291	0.98851576587601	1.23862867550897	1.21260354637948	1.19334517019926	-0.390522699072459	-0.318624007169591	0.318964751162175	-0.0999543693827793	-0.488503591379116	1.1563610409026	-0.0837698309547885	-0.333445649855018	0.141498715127758	-1.68478681092815	1.10721837503156	-0.236951607681931	-0.274286528035537	1.15368351330473	-0.81198546504063	1.24672236303613	1.09956324870316	0.177913314988725	1.1408284109214	1.30139637740425	-1.05819929565877	0.0848324348648258	0.129649154396817	-0.00816914239529323	1.09536136214195	1.11357872147795	1.06723325794228	-0.737621967911968	1.50295937697717	1.04713355102476	-0.734148284886603	-0.0456869300442399	0.144849475996279	1.21123294209458	1.24562262011682	0.957982425488511	1.65326769690576	1.10938338752139	1.15488267992013	1.16526049155681	0.2031444799977	1.17483515547148	-1.13974672008172	1.08581157661925	-0.22159226879468
