"IS01"	"IS02"	"IS03"
"L3MBTL4__pos"	5.16970984684284	7.85460466534366	0.705125862136381
"LACTB2__pos"	8.5395506123852	4.54003098666374	2.22044604925031e-16
"LETM2__pos"	9.05098001051545	4.50618234010493	0.269832266943513
"LRRC2__pos"	4.6357451230657	8.61611250805687	0.909030198231345
"LRRC39__pos"	4.59222401401489	8.89663977983711	2.22044604925031e-16
"LUZP4__pos"	10.926559123306	3.04460169711481	0.617825349365642
"MAS1__pos"	2.79901132253543	11.1958250260327	2.22044604925031e-16
"MFSD2B__pos"	9.8727345300009	0.314346179455217	3.11973673381435
"MRVI1__pos"	0.693352644852615	10.6006501891164	2.22591863707669
"MT.ND5__pos"	4.78992065815542	8.42912582295694	2.22044604925031e-16
"MTHFS__pos"	4.38522130867277	8.20372494923999	1.29328284221458
"MUC13__pos"	7.13331341145588	3.10802752423374	3.25557479007972
"MYRIP__pos"	1.14590292475272	12.8329103734609	2.22044604925031e-16
"MYZAP__pos"	2.22044604925031e-16	13.2239394915262	0.406509735058198
"NDRG4__pos"	2.49847063447084	8.91533688063243	2.23008468880633
"NRG1__pos"	5.81905362271102	5.20052642991483	2.84501846615805
"NTSR2__pos"	2.22044604925031e-16	10.7195029429394	3.04339737057995
"OR10A6__pos"	13.9638807826796	2.22044604925031e-16	0.633483443195298
"OR13H1__pos"	14.6430667222937	2.22044604925031e-16	2.22044604925031e-16
"OR7A17__pos"	5.39526857348088	6.31791916316025	2.18309394259324
"OR7E24__pos"	9.03759800309168	3.28225044966604	1.59346642628669
"P2RX7__pos"	6.36146676761063	5.93711902799465	2.22044604925031e-16
"PARP6__pos"	4.91792069534028	5.69768750813378	2.95608499348283
"PCDHGB1__pos"	4.88662457010351	9.05321555616405	0.0214893139824235
"PDCD6IP__pos"	10.4561378559861	3.09582843907134	2.22044604925031e-16
"PLA2G6__pos"	2.22044604925031e-16	13.7511909024191	2.22044604925031e-16
"PLCB4__pos"	4.51211040567608	8.1881073648676	2.45841789781212e-10
"PLN__pos"	1.84246107110466	6.03463835251144	4.6527760060948
"PLSCR2__pos"	5.28657914603402	7.45816080791107	1.04617913495941
"PMEL__pos"	1.42216815148698	12.687843753696	2.99802972625187e-07
"PNLIPRP3__pos"	10.3319771075433	2.76453475705312	1.07744832886591
"POLG__pos"	4.15546995783995	7.20315622622327	1.15646816850476
"POU2F3__pos"	4.74724916570994	6.8856296126613	2.25620765168764
"PPP1R26__pos"	2.44576533368435	10.9851636640615	0.30504047893826
"PQLC2L__pos"	3.69503770447209	3.82035610276372	4.38057365033715
"PRCP__pos"	5.28119334922911	6.1248811726818	1.16091102351817
"PRDM12__pos"	7.26490474336034	4.57515770665065	2.59653159016872
"PRKAA2__pos"	3.73389065900711	9.84294187261855	2.22044604925031e-16
"PRM1__pos"	14.4011927250604	0.28389791146999	2.22044604925031e-16
"PRR26__pos"	1.1898579571163	8.97842294757385	3.30278580573995
"PTPRQ__pos"	8.96212312970259	2.59510543731717	2.1003011909036
"RAB3C__pos"	2.22044604925031e-16	9.9026007809977	3.56207639749853
"RERGL__pos"	0.510282849832936	10.6072086256452	2.57888598726
"RGS2__pos"	3.63851927538057	5.25192012069095	3.98396515366611
"RNF157__pos"	4.71860084685375	5.50620686478856	1.68935846896877
"RP1.317E23.6__pos"	3.6364862374114	8.6325773163338	1.5231822586552
"RP11.1012A1.4__pos"	5.03618024471719	9.14332791339751	2.22044604925031e-16
"RP11.159D12.5__pos"	4.97243316672288	3.45195692077417	4.43397567837851
"RP11.162P23.2__pos"	3.72039804340985	9.29257570505221	0.914550509271534
"RP11.468E2.6__pos"	6.89002096732608	6.8233499915023	0.212825126408906
"RP11.691N7.6__pos"	3.94366939169396	10.0311646854382	2.22044604925031e-16
"RP11.73M18.2__pos"	10.0119005933622	3.92681137516501	2.22044604925031e-16
"RPGRIP1__pos"	3.09030861757689	8.20966794835806	0.851813512420672
"RPS6KA5__pos"	4.0465440902342	9.17606147318479	2.22044604925031e-16
"SDC4__pos"	5.27728002541786	1.88344956073959	4.95282838015245
"SETSIP__pos"	6.18678722156577	6.25396294991254	1.50986923489851
"SGIP1__pos"	5.38582018502661	6.59396390588661	1.90884570196575
"SGPP2__pos"	5.07175977050044	8.73769716501612	2.22044604925031e-16
"SLC25A4__pos"	2.22044604925031e-16	11.9849827671128	1.34768673489022
"SLC46A3__pos"	4.04302553093219	6.02906299698242	2.78451798041758
"SLC8A1__pos"	5.83172363116944	8.03908398953179	2.22044604925031e-16
"SLC9A7__pos"	9.66093877580978	2.78783008699456	1.52898777331215
"SNTA1__pos"	4.28323302804803	5.92375729042827	2.50068220292806
"SOD3__pos"	0.926018954843254	7.40485659293403	4.9344083773437
"SPATA4__pos"	7.83557914998667	4.49644467457638	1.39164274881282
"SPDYE4__pos"	6.65042321082708	6.03826696501442	1.44868383470992
"SPRYD7__pos"	3.76202877541328	6.57750970817965	1.76908773364544
"ST20.MTHFS__pos"	4.23336819232382	8.24592163687769	1.04094902603865
"ST8SIA5__pos"	4.33598415280098	7.48034677144592	1.78659631826399
"STX3__pos"	9.05483470986104	2.52902757249896	0.863153815264606
"SYNDIG1L__pos"	9.32238972787301e-16	11.0077639722293	2.1026968571272
"SYNM__pos"	1.3625525504121	12.4021772259763	2.22044604925031e-16
"TBC1D2__pos"	9.62203598949686	2.22044604925031e-16	4.15563337260231
"TFDP3__pos"	9.10917779283489	3.32732071030619	1.84342048557786
"TJP2__pos"	5.9384079597447	6.1400947076869	0.556771682909112
"TMEM126B__pos"	2.93497943530106	3.54109948485556	3.82939485676508
"TMEM130__pos"	2.22044604925031e-16	10.5048489959076	3.0789386509168
"TMEM266__pos"	2.43549416171697	9.93880387576891	0.337106156197059
"TRPA1__pos"	8.82036831129035	4.9722213481014	2.22044604925031e-16
"TSLP__pos"	6.22848688478144	6.80207399025485	0.758500813121081
"TUSC5__pos"	1.85946005885595	10.8338484036982	1.02304924122773
"VMP1__pos"	2.38972088430096	1.71954498649638	7.77897522255976
"WDR93__pos"	2.22044604925031e-16	11.2474975557853	1.76474566017755
"WISP2__pos"	6.49597958688375	0.000929136224934238	6.9203836766392
"XXbac.BPG181M17.5__pos"	9.04377974832196	1.04360592830546	3.48048419170375
"ZBTB25__pos"	8.06245409351311	3.77980991591373	1.37730136121566
"ZNF804A__pos"	8.71577790089841	5.78588668537723	2.22044604925031e-16
"ABCC11__pos"	2.35900209004923	11.3455972864751	2.22044604925031e-16
"ABR__pos"	5.12785306908113	6.07796109472225	1.15907277090602
"AC009758.1__pos"	13.8118203457994	2.22044604925031e-16	2.22044604925031e-16
"AC015688.3__pos"	5.19656494624045	7.27939165721865	1.48378879625448
"AC087392.1__pos"	14.765617118145	2.22044604925031e-16	2.22044604925031e-16
"ACAT1__pos"	3.31253579631133	3.34513198426746	5.91627235299048
"ACCSL__pos"	6.29896976988078	3.76541102709732	3.69589537629544
"ADAMTS6__pos"	8.43473122513842	5.41794124341552	2.22044604925031e-16
"ADH4__pos"	3.31047978274259	7.90050681590247	2.2235321552926
"ADHFE1__pos"	2.21066553257657	11.5599861553263	2.22044604925031e-16
"AIFM2__pos"	0.447650323910433	4.63041755906751	7.38554487359999
"ALDH4A1__pos"	2.01798525735077	7.18879024605903	4.50730335882042
"AMOTL2__pos"	5.23492893280446	8.66444798583103	2.22044604925031e-16
"ANKRD29__pos"	5.37877281151331	7.99990278277678	0.210552727493219
"ANKRD30B__pos"	5.67425268840853	5.87149816855198	2.26998064771299
"AP000769.1__pos"	2.94038308916583	6.9634139408012	2.50089439298965
"APEX1__pos"	5.50321396417166	4.29785213975419	2.15725981747596
"ARMC8__pos"	6.13821459732959	6.78456520756921	2.22044604925031e-16
"ASAH1__pos"	4.07007912875716	5.85131425963586	1.32113184436883
"ATP5S__pos"	2.75392062633587	6.84754722006629	1.48941308558543
"ATPAF1__pos"	6.86094565323045	5.64273775152225	0.760033519525629
"AXL__pos"	7.82492025554823	0.92362942889246	1.49774575289367
"BTG4__pos"	9.38757196612284	3.9736989477851	0.738538589135103
"CAPSL__pos"	7.12101088781625	3.66373667126156	2.83065503341449
"CAV1__pos"	8.62940357818582	4.88180289877843	0.342328391851962
"CCR3__pos"	6.80884543194026	2.36258937813682	4.22642392589248
"CD1B__pos"	5.91185890611744	3.70113959754209	3.80880615210662
"CDKL1__pos"	4.629255295978	9.21302947327844	0.00915862990654854
"CERS3__pos"	1.95482521342138	8.22695811352776	2.25212260255322
"CIDEA__pos"	1.12445701710446e-12	8.95871854613273	4.51956574761498
"CLIP4__pos"	6.88615893978021	5.77304433231175	0.119261400224963
"CORO7.PAM16__pos"	1.82687126834993	4.57797101399777	6.1802001069897
"CPEB4__pos"	4.68739881288344	7.83481029888861	2.22044604925031e-16
"CTD.3148I10.9__pos"	10.8955433704231	2.39801879030759	1.00475201797563
"CTD.3214H19.4__pos"	6.31477270371959	7.04593750730536	0.36851015607022
"DMKN__pos"	1.7745826394775	5.98846655178479	4.9492166007147
"DTNA__pos"	5.63911589392107	6.11745340931831	1.63460547385827
"EMC3__pos"	5.8886606394081	4.54859260964475	1.29251502310023
"ERICH1__pos"	4.04779378230585	9.55776066673323	2.22044604925031e-16
"ERV3.1__pos"	3.51770566962663	9.53517317077419	0.732011949530436
"FAM189A2__pos"	1.59895798080816	10.8932369655028	0.761252521717032
"FBP2__pos"	1.79041660029813	9.16559779242863	2.76430241138858
"FBXL13__pos"	8.66940685620446	5.50060457588215	2.22044604925031e-16
"FBXO25__pos"	2.30154605455012	5.71089500318888	1.97500365729758
"FCER1A__pos"	1.48575188926858	7.53278876310307	3.2352428236148
"FN3K__pos"	1.39007827540823	8.67653813031433	1.6249129496639
"FP325331.1__pos"	6.66934854021056	3.12418336551247	3.75312117891974
"FST__pos"	3.21316735386546	6.24357429260327	4.18570883673131
"GABRP__pos"	9.20443495843028	4.54425084841874	0.321674385926196
"GJB3__pos"	6.72816095111419	3.79728024182291	3.0561330649692
"GPAT3__pos"	5.1156677911825	8.28691454163861	0.149513565169447
"GPCPD1__pos"	2.07849832046356	1.02218776924155	8.65154340132612
"GPR143__pos"	1.62825902653918	9.53408741098961	2.57264039138802
"GPR52__pos"	7.37250507425386	6.88828930569281	2.22044604925031e-16
"GYPA__pos"	3.17377023851186	9.21885244481563	1.51441686352754
"HIST1H4F__pos"	9.12509214884927	3.40897875606226	2.33669789242996
"HOGA1__pos"	4.78354724792443	5.51291851831335	2.43935420559047
"HRH2__pos"	6.31415134259015	7.69879929515872	2.22044604925031e-16
"HTR1D__pos"	5.42118825749233	8.47105704512953	2.22044604925031e-16
"HTR2B__pos"	2.3692683285766	6.70493416853796	4.21370734268725
"HTRA4__pos"	6.42500252095066	6.33334425609609	0.0227526189521997
"IL13__pos"	4.49679895779767	7.51503939156949	2.18360299967144
"IL18RAP__pos"	5.56806032743952	5.3956627112585	2.65354747917476
"IL1RL1__pos"	10.0145240143022	0.813969143058225	3.15182214543221
"IL36A__pos"	13.779276053426	2.22044604925031e-16	0.6729737849372
"ITLN1__pos"	7.46703174715936	2.45084849300447	3.61728173342809
"KCNIP2__pos"	1.65600999998718	10.9682939580377	0.425927303386697
"KCNQ4__pos"	9.68900706935206e-12	12.6886624433292	1.05768139133575
"KIR2DL1__pos"	4.56990283943191	4.92880290195304	3.87197534699034
"KLHL10__pos"	3.25191009616031	9.14851627747771	1.0300804698066
"KLHL21__pos"	10.221190185546	3.3863048544313	0.119884783764986
"KRT7__pos"	4.37115823085654	2.38356798384258	4.72833571506359
"KRTAP1.5__pos"	9.38436640810213	2.22044604925031e-16	4.70479398899838
"KRTAP12.3__pos"	14.4121114544693	0.2899807609808	0.036739325097328
"KRTAP3.1__pos"	10.2439628130618	1.45454973753369	2.54928654259803
"LIPC__pos"	5.93486888433934	2.62406293605396	4.2343497589944
"LMO7__pos"	10.2177753190698	4.04485577214053	2.22044604925031e-16
"LMOD1__pos"	2.22044604925031e-16	8.92133793267224	3.19246767067699
"MDH1__pos"	3.72847149394693	4.6582473196124	4.34900002714436
"ME3__pos"	4.37948871276351	6.82571301636483	1.81461848290176
"MET__pos"	8.63863452154446	4.81896129879398	0.00490760457381369
"METTL17__pos"	4.84097802188735	7.14482016107452	1.27407483000031
"MLPH__pos"	7.23804901509895	1.4368031779555	4.63140183767562
"MME__pos"	11.1128897878812	1.90499329963285	0.984299172043803
"MTRNR2L1__pos"	3.15391167490588	5.3012099361647	5.61223729478292
"MYH3__pos"	4.99977441780734	6.19609546899417	2.59717525318873
"MYL9__pos"	1.28961283975532	2.48191518470359	8.54830267783299
"NCEH1__pos"	5.23168019604257	2.72949879489956	3.88095048772111
"NEDD8.MDP1__pos"	5.05445612300813	4.54521721779228	3.09182341885947
"NLRP10__pos"	12.2444708641522	2.22044604925031e-16	1.98006020327202
"NMNAT2__pos"	6.89586042258724	7.35968061829556	2.22044604925031e-16
"NXNL1__pos"	1.47546738296552	10.0845181972837	1.49457426000144
"OMG__pos"	2.61346943788162	7.54484587219268	3.47531394972842
"OR2A2__pos"	12.2868172891817	1.40403058177482	0.746324870372521
"OR4N2__pos"	13.9412919037153	2.22044604925031e-16	0.578328747123538
"PBLD__pos"	3.09270538086104	10.6329259136077	2.22044604925031e-16
"PCCB__pos"	5.29243840212797	2.57549498372641	4.58949637517582
"PDCL2__pos"	11.3341057977389	3.23484708495915	1.11451941640395e-10
"PDK1__pos"	6.35662726030814	6.47271609377448	0.91956013195175
"PIP5K1B__pos"	0.820561823043793	13.1775691440432	2.22044604925031e-16
"PLIN1__pos"	2.22044604925031e-16	12.7179481938724	1.23178013292281
"PNPLA7__pos"	0.774793362411392	7.84906794914322	2.20057811035691
"PPARGC1A__pos"	2.60748972465491	7.41810998341676	2.67753498973511
"PPP1R12B__pos"	2.10425588093046	10.2990112253177	2.22044604925031e-16
"PPP1R3B__pos"	3.17714597879133	9.39402712224562	2.22044604925031e-16
"PRELP__pos"	1.01363218883012e-10	10.9160782211528	2.74784137882443
"PSMA4__pos"	7.17559571313842	3.46652811429876	2.79715129974214
"RAD18__pos"	9.82120297746571	4.29941786844969	2.22044604925031e-16
"RASGRF1__pos"	3.74620235953099	7.0967633242669	2.66701466251739
"RCBTB1__pos"	2.78019082020911	10.4320875537792	2.22044604925031e-16
"RNASE7__pos"	6.94725035496528	5.00459418899913	2.29067856076274
"RNASEK.C17orf49__pos"	4.6316069074586e-12	4.92584550490736	7.85049240468329
"RP11.140L24.4__pos"	4.87233936306199	8.98493819339903	2.22044604925031e-16
"RP11.432B6.3__pos"	7.52727438958936	6.52803713943487	2.22044604925031e-16
"RP11.47I22.4__pos"	11.650508921253	3.17943730927425	2.22044604925031e-16
"RP11.574K11.31__pos"	3.65286145469088	10.0937282206887	2.22044604925031e-16
"RP4.777O23.3__pos"	3.62601143649171	9.56369926531778	0.312675049613366
"RRAGD__pos"	5.38578664005597	5.82923870935703	1.65084678342213
"RSPO3__pos"	2.22044604925031e-16	8.93994988945336	4.40636126722658
"S100A3__pos"	8.74675701037888	2.22044604925031e-16	4.76236599695726
"SAMD9L__pos"	8.36340930025534	4.50290313472412	0.420657100825673
"SEMG2__pos"	14.6925899266132	7.39209800563004e-05	2.22044604925031e-16
"SERPINI2__pos"	5.0199430756879	9.06046769364773	0.104313814514527
"SLC22A12__pos"	1.39268839089006	9.58310200516295	2.79878002972333
"SLC25A48__pos"	1.60732200969054	11.126039342841	1.03440502970837
"SMCO3__pos"	2.20418600792663	9.97762115816893	0.947347095873584
"SORBS2__pos"	6.90843160324131	6.61471219188846	2.22044604925031e-16
"SPANXC__pos"	11.4825925489253	2.22044604925031e-16	2.94827060916316
"SPIRE1__pos"	7.41072027206502	5.79874789379267	2.22044604925031e-16
"STAB2__pos"	4.45344706431828	7.55303282683277	1.95479360119729
"STRA6__pos"	2.22148892915997	8.88037359850834	2.4209917573778
"STRIP2__pos"	11.370310891242	2.72519897697892	0.303500770438136
"STS__pos"	5.71834566126966	7.48899906524356	2.22044604925031e-16
"TACC1__pos"	4.13006864748933	2.45738803073589	5.67225387522392
"TANGO2__pos"	8.18985215140532	4.1040730284422	1.05832948272236
"TBC1D3E__pos"	11.1562109780114	3.53910674448662	1.67334720104858e-06
"TMEM55B__pos"	4.66553383056808	3.69805984397144	3.5462342685944
"TMIGD1__pos"	14.4712048724764	2.22044604925031e-16	0.210757839568732
"TMOD1__pos"	2.22044604925031e-16	8.95477112129262	4.47943780086248
"TMX2.CTNND1__pos"	3.98584543671105	9.5687556770583	0.449655714060076
"TSPAN10__pos"	3.38695953980568	7.49269720359939	2.93369547366032
"TTC39A__pos"	5.45275966759532	8.72414807792603	2.95921889598014e-05
"TXNRD1__pos"	7.30001451333576	6.6905452145433	2.22044604925031e-16
"TYRP1__pos"	5.19602350839794	7.83633573686272	0.907039307600454
"VSX1__pos"	3.69899792541163	10.5210368240258	2.22044604925031e-16
"ZMAT1__pos"	3.81540893460951	9.16144278564374	0.0993795193044134
"ZNF219__pos"	4.93355443879765	9.09465892231344	0.229324797835858
"ZNF655__pos"	7.71490126159973	5.85247550715003	2.22044604925031e-16
"ZNF705G__pos"	10.9691887521497	3.059998059824	2.22044604925031e-16
"ZSCAN4__pos"	0.0983645408788833	13.6501685984826	2.22044604925031e-16
"ZZZ3__pos"	7.30017909735334	6.14101278318544	2.22044604925031e-16
"ABCB5__neg"	3.30852111730716	4.19550612216054	5.94010702830515
"ABI3BP__neg"	0.281087428409607	4.00365563884374	8.19724630285407
"AC002985.3__neg"	1.7486552861113	1.7524101420288	9.02203226936106
"AC011530.4__neg"	4.83382072157127	2.14205768403851	6.47058715219454
"ACSM5__neg"	1.91918878942359	3.71584387396607	7.66755086567649
"ACVR1C__neg"	2.22044604925031e-16	1.41996041439087	11.1210199210928
"ADCY5__neg"	6.46366543755355	2.22044604925031e-16	6.91379978621686
"ADRA1A__neg"	5.12987806031145	2.22044604925031e-16	7.51277679223142
"ALDH1L1__neg"	6.21409534756436	2.22044604925031e-16	6.56015065487149
"ALDH2__neg"	4.88114515231545	2.22044604925031e-16	6.48618800564826
"ALOXE3__neg"	2.22044604925031e-16	5.52854241592828	7.53857829648667
"ALPP__neg"	4.05371325914228	1.66878258102411	7.25682354796398
"ANO3__neg"	1.77509509064237	2.68295470154689	8.6198728870312
"AP000295.9__neg"	2.8208681164081	1.5305601943276	8.30628127072804
"AP5B1__neg"	2.22044604925031e-16	4.16437553778144	6.40205424771439
"ARHGEF10__neg"	1.96241063029062	1.78869128923545	8.58132710872191
"ARNT2__neg"	3.51638712188058	4.69660192954952e-05	9.15510734570078
"ASCL3__neg"	1.22412704365987	4.04202733696704	7.83053977841203
"AVPI1__neg"	0.415118827490016	6.69076314757777	4.7263469650601
"BCL2L13__neg"	2.22044604925031e-16	0.0956808745717142	9.92001947514526
"BDH1__neg"	1.27601047068043	2.73986087307601	8.13068721121781
"C14orf180__neg"	6.95092216457567	2.22044604925031e-16	6.44030918912036
"C15orf40__neg"	4.33034914763773	0.292945751345037	4.25964386581251
"C1RL__neg"	7.60160020671992	2.54083833420014	3.44059973733394
"C7orf77__neg"	2.22044604925031e-16	3.98860021880215	9.12724789656115
"CAST__neg"	3.54563537707303	3.39010632588866	5.07028948568993
"CCDC33__neg"	3.92857231408324	2.3286369483738	6.92619669138083
"CD1A__neg"	8.05867926525081e-05	5.84738810215477	6.56434065894982
"CD1C__neg"	2.84266630048117	2.49174937117573	7.27276588701196
"CD1E__neg"	3.53675841411807	0.799573560969649	7.78465548254099
"CDRT4__neg"	8.62340231789903	2.03916662450464	2.08831986915465
"CDS2__neg"	1.31868858053784	0.120548672652881	10.2670008007633
"CELA3A__neg"	2.58966488047017	4.01059935058048	6.62787689077743
"CEP63__neg"	0.563695055965915	3.31782951781338	7.68937138042925
"CFAP57__neg"	3.77512727099322	1.98733421989192	7.28127161165924
"CFAP70__neg"	4.7973748801478	2.22044604925031e-16	7.64768967905173
"CHN2__neg"	3.59710771867588	0.317928877947154	8.6928162209431
"CHRDL1__neg"	5.32703620591484	0.834183486973884	7.81624879054661
"CHRNA9__neg"	1.61382536077348	4.51161346778832	7.06113084460391
"CPA6__neg"	3.9403513325344	3.16701296811845	6.28891424049369
"CTB.96E2.2__neg"	0.0102460647110276	5.3075402483939	7.78943306496218
"CTD.2207O23.10__neg"	2.22044604925031e-16	5.52647438827877	7.62785259510704
"CTD.2370N5.3__neg"	2.22044604925031e-16	5.18438135859659	7.0026066150548
"CTD.3222D19.2__neg"	2.22044604925031e-16	4.29813902155556	8.61479021937024
"DAOA__neg"	3.46153479741464	2.09290822564131	7.78258832017655
"DAPL1__neg"	5.35993184894777	0.442385693529926	7.46252487650214
"DGAT2L6__neg"	2.57683769457021	2.65775043302576	7.91675285437338
"DGKG__neg"	2.22044604925031e-16	3.96948331205819	7.71088253809942
"DHRS7__neg"	2.28637381839283	2.26497748709083	7.95382922860209
"DMGDH__neg"	3.09052920163879	2.22044604925031e-16	9.46361577080705
"DMTN__neg"	5.31048625204724	2.22044604925031e-16	7.68325468484636
"DPP9__neg"	2.22044604925031e-16	5.8194614332301	6.59782396295036
"EDDM3A__neg"	0.327981586332637	5.89527651612741	7.0230046388045
"ENKUR__neg"	4.11830862925921	1.31081540046514	7.66780248288271
"ENTHD1__neg"	2.69493974424861	5.3993078778965	5.51917985308981
"EPDR1__neg"	0.578010393404328	2.07925152221461	6.52414067464186
