"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"State"	"MaxFC"
"C2orf82"	"C2orf82"	-0.251689145017673	0.626117104924433	-0.195276846988466	-0.232192035862479	"IS02"	0.626117104924433
"GLI1"	"GLI1"	-0.572233816988723	0.625074210368192	-0.37104342221439	0.141751998743619	"IS02"	0.625074210368192
"GFRA1"	"GFRA1"	-0.430523933848531	0.624084744916973	0.302884003349491	-0.618438835616488	"IS02"	0.624084744916973
"LEF1"	"LEF1"	-0.479831683260911	0.619910431857736	-0.447429476620239	0.166092353359572	"IS02"	0.619910431857736
"FUT2"	"FUT2"	-0.473375425856216	0.619274042824974	-0.124202695117665	-0.1605146197504	"IS02"	0.619274042824974
"FAM228B"	"FAM228B"	-0.274085087648476	0.619063577393528	-0.329888032618263	-0.0772422056018619	"IS02"	0.619063577393528
"TFF3"	"TFF3"	0.00832795532667171	0.618206433870192	-0.213805893571306	-0.366275107976023	"IS02"	0.618206433870192
"IFNLR1"	"IFNLR1"	-0.305930416604293	0.612852185505596	-0.55179502131393	0.170033718260749	"IS02"	0.612852185505596
"FOXF2"	"FOXF2"	-0.752564579727803	0.612617501818692	0.220629520132332	-0.327391457341047	"IS02"	0.612617501818692
"CRIPAK"	"CRIPAK"	-0.314267240831565	0.612339100532236	-0.188819511227287	-0.187335567850764	"IS02"	0.612339100532236
"MSLN"	"MSLN"	-0.00726723859525678	0.610771612442574	-0.261328750753	-0.302242986868526	"IS02"	0.610771612442574
"CACNB3"	"CACNB3"	-0.322759711551243	0.602271691634151	-0.520322240751289	0.158755057901876	"IS02"	0.602271691634151
"C2orf61"	"C2orf61"	-0.45839800432847	0.601161537611754	-0.491952796582013	0.21486635274189	"IS02"	0.601161537611754
"CD164L2"	"CD164L2"	0.449999542719311	0.601029821654767	-0.394479602014127	-0.441354436383051	"IS02"	0.601029821654767
"SBK2"	"SBK2"	-0.540344241324154	0.596381709881739	-0.283451832314213	0.061226308218278	"IS02"	0.596381709881739
"CDH15"	"CDH15"	0.0965936758695792	0.595438340140549	-0.71578335311562	0.102574219723578	"IS02"	0.595438340140549
"TLE3"	"TLE3"	-0.675082875096056	0.594765519506667	-0.482183772759168	0.344356128390253	"IS02"	0.594765519506667
"TDG"	"TDG"	-1.23330110164542	0.594154765248431	-0.0212430915171289	0.227414028759291	"IS02"	0.594154765248431
"KRTCAP3"	"KRTCAP3"	-0.0838342994705211	0.594088002802242	-0.0522349455871689	-0.44871427606906	"IS02"	0.594088002802242
"CPT1A"	"CPT1A"	-0.645864728092715	0.594019198003799	-0.220075559620236	0.0649662513939087	"IS02"	0.594019198003799
"PRSS21"	"PRSS21"	0.515691748190058	0.592098031350469	-0.452142021231345	-0.415800659590136	"IS02"	0.592098031350469
"TSGA10"	"TSGA10"	0.264030244227391	0.587996088186056	-0.181389745490286	-0.527909174024297	"IS02"	0.587996088186056
"CKMT1A"	"CKMT1A"	-0.0759238161789085	0.585627526577138	-0.11781691194876	-0.380130456313324	"IS02"	0.585627526577138
"SPATS2"	"SPATS2"	-0.104458688835498	0.58385814792718	-0.395276790748982	-0.0834695773606299	"IS02"	0.58385814792718
"PADI3"	"PADI3"	0.114265696069446	0.580561812522471	-0.245835678254226	-0.364409964513102	"IS02"	0.580561812522471
"TRIM5"	"TRIM5"	-0.64894051789778	0.577103015730736	-0.00570550776154429	-0.131778747915114	"IS02"	0.577103015730736
"NRCAM"	"NRCAM"	-0.520922942449267	0.575007352751784	0.0141875943049716	-0.228482581242164	"IS02"	0.575007352751784
"PIFO"	"PIFO"	0.159840184786759	0.569684504428904	0.0743237954041626	-0.702491719793269	"IS02"	0.569684504428904
"C1orf94"	"C1orf94"	-0.373638734027162	0.568360745478263	-0.241775551154498	-0.0569509416069282	"IS02"	0.568360745478263
"PRAMEF8"	"PRAMEF8"	0.0219780812592923	0.564805510741735	-0.374538517730961	-0.164275344721287	"IS02"	0.564805510741735
"STMN2"	"STMN2"	0.0446252485786795	0.564399558719051	-0.348877895976239	-0.203491548192561	"IS02"	0.564399558719051
"GNG3"	"GNG3"	-0.184620442558636	0.561959854933396	-0.571401509334961	0.162339077020429	"IS02"	0.561959854933396
"TDGF1"	"TDGF1"	-0.0323865105545967	0.561480354364794	0.146530635522299	-0.648805436997736	"IS02"	0.561480354364794
"GLT8D2"	"GLT8D2"	-0.806567393620391	0.561347215101956	0.00938962481989038	-0.0352441320906459	"IS02"	0.561347215101956
"CYP24A1"	"CYP24A1"	-0.619866469850003	0.560466666318912	-0.346638764444612	0.206739878249144	"IS02"	0.560466666318912
"LRCOL1"	"LRCOL1"	0.443406761497067	0.559863150335559	-0.235438807779105	-0.558052479544549	"IS02"	0.559863150335559
"DCAF11"	"DCAF11"	-0.888107693428837	0.559611640603066	-0.12164731096492	0.147572699406558	"IS02"	0.559611640603066
"SETD4"	"SETD4"	-0.400263132504627	0.557651016010153	-0.118519617396677	-0.153866355067739	"IS02"	0.557651016010153
"CCNL1"	"CCNL1"	-0.372101914186878	0.557246584679489	-0.390836440332933	0.101501082445582	"IS02"	0.557246584679489
"DMXL2"	"DMXL2"	-0.659222716090818	0.557108744367891	-0.125787155217439	0.0132242738529692	"IS02"	0.557108744367891
"DLL3"	"DLL3"	-0.0107054070603323	0.556986261796422	-0.663226459536594	0.151792563197204	"IS02"	0.556986261796422
"ICA1"	"ICA1"	0.353623877307188	0.553340367322657	0.207024014372413	-0.939212050061076	"IS02"	0.553340367322657
"ECEL1"	"ECEL1"	0.216652998267996	0.551473476968907	-0.243101678893401	-0.403081979691119	"IS02"	0.551473476968907
"CD9"	"CD9"	-0.572314191009121	0.550000050540111	-0.296998793050762	0.1375788759059	"IS02"	0.550000050540111
"SLC25A37"	"SLC25A37"	-0.813136993026505	0.54570886387034	-0.456216612748637	0.448948206257961	"IS02"	0.54570886387034
"BAZ2A"	"BAZ2A"	-1.12050272826368	0.545293426731858	-0.107413548412333	0.289631011103773	"IS02"	0.545293426731858
"PTCH1"	"PTCH1"	-0.430096802943107	0.544010302677088	-0.0549867421598169	-0.186358345762106	"IS02"	0.544010302677088
"NEIL1"	"NEIL1"	0.0200929559562929	0.542838616591946	0.216316495866406	-0.733540464036141	"IS02"	0.542838616591946
"ICAM5"	"ICAM5"	-0.122967999265919	0.540184900469457	-0.45248132736529	0.0257402919091484	"IS02"	0.540184900469457
"CAPN13"	"CAPN13"	-0.580308159183329	0.53992279132085	-0.0539508188509928	-0.0911787327564323	"IS02"	0.53992279132085
"UTP20"	"UTP20"	-0.985274745266574	0.537150399719832	-0.264715271130632	0.371310267347384	"IS02"	0.537150399719832
"WSCD1"	"WSCD1"	-0.200424615816697	0.535731069617764	0.307375679111463	-0.682321118078618	"IS02"	0.535731069617764
"PCNT"	"PCNT"	-0.644574765494852	0.534826036245411	-0.508282968002767	0.407432117179793	"IS02"	0.534826036245411
"H2AFB3"	"H2AFB3"	0.360091983282584	0.530138631023078	-0.377961855842661	-0.336626959432903	"IS02"	0.530138631023078
"TPD52"	"TPD52"	-0.271180823278841	0.528362003911402	0.269538065810596	-0.594098888048415	"IS02"	0.528362003911402
"GTF2H2C"	"GTF2H2C"	-1.09294878821889	0.527376665568772	-0.0426188806516187	0.22454775892397	"IS02"	0.527376665568772
"SCN2A"	"SCN2A"	-0.214806528404113	0.52501219197724	-0.423093567949225	0.0669652577004956	"IS02"	0.52501219197724
"DNAJC14"	"DNAJC14"	-1.3057442336075	0.524629059708021	0.164197542798675	0.151204084486543	"IS02"	0.524629059708021
"PEBP4"	"PEBP4"	-0.18356227689637	0.524320725528022	0.132450710679368	-0.507158215096346	"IS02"	0.524320725528022
"SEMA4D"	"SEMA4D"	-0.000588937496781925	0.521647090591321	-0.515797915299354	0.0310069839500963	"IS02"	0.521647090591321
"COA5"	"COA5"	0.00396688352155539	0.521536201742029	-0.196598342603485	-0.290892318631787	"IS02"	0.521536201742029
"NPW"	"NPW"	0.278436856193898	0.519420950900199	-0.413386875796307	-0.240997671135515	"IS02"	0.519420950900199
"RCOR1"	"RCOR1"	-0.961164333116802	0.518643890988683	-0.205801204377609	0.314774654737772	"IS02"	0.518643890988683
"C16orf95"	"C16orf95"	0.260418815970551	0.518295725657098	-0.723899805346941	0.0816469370913796	"IS02"	0.518295725657098
"CRLF3"	"CRLF3"	-1.11235140477831	0.518242556471847	0.0250666708873008	0.177294305457225	"IS02"	0.518242556471847
"NUDT16L1"	"NUDT16L1"	0.422587900779104	0.517859728361483	-0.194972360230383	-0.546645704692131	"IS02"	0.517859728361483
"ARV1"	"ARV1"	-0.310682730131903	0.517410655210648	-0.289749221138818	-0.000323782659071071	"IS02"	0.517410655210648
"NTNG2"	"NTNG2"	-0.219808339113289	0.516714459554892	-0.188380514326111	-0.156953317616147	"IS02"	0.516714459554892
"GOT1"	"GOT1"	-0.371408545246637	0.515737127995264	-0.284253540901644	0.0330971071051108	"IS02"	0.515737127995264
"TECPR2"	"TECPR2"	-0.846153573863058	0.515686799929749	0.0113518772082156	0.0296141413448872	"IS02"	0.515686799929749
"TMC4"	"TMC4"	0.048384843805011	0.515018404643158	-0.111808407217166	-0.396947533516179	"IS02"	0.515018404643158
"NOG"	"NOG"	-0.229598054240435	0.514922163655323	-0.525286505161222	0.187642472744934	"IS02"	0.514922163655323
"NRG1"	"NRG1"	-0.121168614726984	0.510254859715061	-0.543963110389124	0.14395121576394	"IS02"	0.510254859715061
"SCGB3A2"	"SCGB3A2"	-0.985325869105988	0.505746474667373	-0.220126751628956	0.355960143219568	"IS02"	0.505746474667373
"FOLR1"	"FOLR1"	-0.00154700272720315	0.503061586765751	-0.274311351820472	-0.192604869172708	"IS02"	0.503061586765751
"WDR66"	"WDR66"	-0.300988250424354	0.501957712005587	-0.36196285204184	0.0802974221043009	"IS02"	0.501957712005587
"RASL10A"	"RASL10A"	0.445304725182452	0.501254003216525	-0.364272531820076	-0.375877514030587	"IS02"	0.501254003216525
"C6orf118"	"C6orf118"	-0.207013614532669	0.498233527095493	-0.253087318715702	-0.0829301370495141	"IS02"	0.498233527095493
"PRKAR1B"	"PRKAR1B"	0.0348417036444158	0.497733386853748	-0.255399410934887	-0.228948655418147	"IS02"	0.497733386853748
"SOHLH1"	"SOHLH1"	0.0135512496845639	0.497041980660624	-0.338816585968297	-0.131789996159865	"IS02"	0.497041980660624
"SMARCD1"	"SMARCD1"	-0.827628274918537	0.494476075193998	-0.22165374670886	0.270949360315764	"IS02"	0.494476075193998
"SIX3"	"SIX3"	-0.376706458392869	0.493912724871186	-0.560993601675133	0.333394176608655	"IS02"	0.493912724871186
"FAM132A"	"FAM132A"	0.312793181689188	0.493685471985964	-0.0850958532152719	-0.566490555555763	"IS02"	0.493685471985964
"SMN2"	"SMN2"	-0.618785182361115	0.493104200458036	0.00978166290291447	-0.0876959202713488	"IS02"	0.493104200458036
"SCRIB"	"SCRIB"	0.134650472482513	0.49217479600431	-0.72884197942621	0.188258648014236	"IS02"	0.49217479600431
"ID3"	"ID3"	-0.136096967701099	0.491493648796608	-0.125806251481499	-0.247572628998827	"IS02"	0.491493648796608
"SIX1"	"SIX1"	-0.907029629665848	0.4894455875583	0.132415422390021	-0.0295914435963229	"IS02"	0.4894455875583
"HIST3H2A"	"HIST3H2A"	0.355574579208284	0.488046606555143	-0.325329916107385	-0.347332358267515	"IS02"	0.488046606555143
"IFITM5"	"IFITM5"	-0.433652082813234	0.48718677674263	-0.364904147621532	0.178594579048463	"IS02"	0.48718677674263
"ZBTB18"	"ZBTB18"	-0.951357671386074	0.486791131413845	-0.036361463924663	0.168925974923383	"IS02"	0.486791131413845
"GPR162"	"GPR162"	0.326212793272609	0.486335352453121	0.159139938070486	-0.812146531686372	"IS02"	0.486335352453121
"SSX2"	"SSX2"	0.0842092226193552	0.484937926316729	-0.842602327810907	0.339782368431589	"IS02"	0.484937926316729
"FOXF1"	"FOXF1"	-0.217888642568238	0.484878788276456	0.27416940822044	-0.591075803638249	"IS02"	0.484878788276456
"CA8"	"CA8"	-0.284719683851775	0.481793729695448	0.435505473723875	-0.708426420947459	"IS02"	0.481793729695448
"FAM71E1"	"FAM71E1"	0.0342325326442242	0.480664622948106	-0.248813989800785	-0.219284645658406	"IS02"	0.480664622948106
"RHBDL1"	"RHBDL1"	0.281768775332512	0.480619530204644	-0.316855535206327	-0.303491978120669	"IS02"	0.480619530204644
"SNCB"	"SNCB"	-0.218696438960667	0.479775043013271	-0.0904916303294347	-0.221171094347024	"IS02"	0.479775043013271
"ZNF544"	"ZNF544"	-0.367416988302534	0.474848444942591	-0.12230489654713	-0.093279090308001	"IS02"	0.474848444942591
"HEXIM2"	"HEXIM2"	0.232284539763579	0.474539093790038	-0.309656918961023	-0.274591533266153	"IS02"	0.474539093790038
"ABCC5"	"ABCC5"	-0.22981297928336	0.473904959433882	-0.0543102777970859	-0.245053839195487	"IS02"	0.473904959433882
"MARVELD3"	"MARVELD3"	-0.114709680080322	0.473271492802562	-0.447039718132781	0.0774501699789915	"IS02"	0.473271492802562
"CHP2"	"CHP2"	-0.489532796858562	0.472178485560555	-0.400035559818303	0.262063606705832	"IS02"	0.472178485560555
"ANKRD65"	"ANKRD65"	0.0876571878052459	0.471802006880475	0.152976121894409	-0.645700414618161	"IS02"	0.471802006880475
"RHOD"	"RHOD"	0.0693024584930537	0.471420568242356	-0.0725212654294013	-0.408555960774236	"IS02"	0.471420568242356
"PTGES3L"	"PTGES3L"	-0.54589011768325	0.469763703616066	-0.0224876464744724	-0.0785659519764949	"IS02"	0.469763703616066
"EPHB6"	"EPHB6"	0.085142108028967	0.469639115192576	0.0211534205585683	-0.510318791685534	"IS02"	0.469639115192576
"TNNI3"	"TNNI3"	-0.0705163030469893	0.469270308857366	-0.0739799453940437	-0.319077266524638	"IS02"	0.469270308857366
"SFTPA2"	"SFTPA2"	0.0841808708203825	0.466210155915106	-0.21512708566547	-0.270257833776757	"IS02"	0.466210155915106
"PDGFA"	"PDGFA"	-0.468814856992241	0.465700755879071	-0.205123780093196	0.0604301598943071	"IS02"	0.465700755879071
"PRMT5"	"PRMT5"	-0.374595372887207	0.462612961898129	-0.5123978686882	0.312609715839066	"IS02"	0.462612961898129
"SPAG6"	"SPAG6"	-0.197374687289337	0.462274150974111	-0.211277027467552	-0.0972268505999095	"IS02"	0.462274150974111
"CCDC84"	"CCDC84"	-0.183785811116577	0.462098681797609	-0.146389747859431	-0.170311171170739	"IS02"	0.462098681797609
"ATXN2L"	"ATXN2L"	0.0564368062902581	0.461312452517863	-0.428554101724373	-0.0352068728000334	"IS02"	0.461312452517863
"RP11.426L16.10"	"RP11.426L16.10"	-0.275070291976081	0.458988063622147	-0.264657462613327	0.00701016332039988	"IS02"	0.458988063622147
"ADRB1"	"ADRB1"	-0.18590330674581	0.458588123531055	0.342897967766022	-0.655031184060343	"IS02"	0.458588123531055
"SSTR1"	"SSTR1"	-0.764377103457415	0.457198636443097	-0.0510922967622941	0.0961436759011566	"IS02"	0.457198636443097
"TIAM1"	"TIAM1"	0.0934388684541721	0.456336635347891	-0.374533388264726	-0.107364514708616	"IS02"	0.456336635347891
"SLC17A7"	"SLC17A7"	-0.106801716454183	0.45547442324427	0.0113293534331589	-0.369232082006429	"IS02"	0.45547442324427
"SUSD4"	"SUSD4"	-0.114102812149082	0.454979473022682	0.389510927637787	-0.742461505772924	"IS02"	0.454979473022682
"DMKN"	"DMKN"	0.260622223573281	0.454024274413634	0.0710663390983335	-0.653669254496221	"IS02"	0.454024274413634
"AGR2"	"AGR2"	0.0568233295697034	0.45155453971355	-0.338615235447765	-0.116308277909984	"IS02"	0.45155453971355
"ELF5"	"ELF5"	-0.1810376267761	0.45145610926946	-0.289840154602622	-0.0186534893968476	"IS02"	0.45145610926946
"ALOX15"	"ALOX15"	0.0470104541247738	0.446705527737348	-0.133086904714636	-0.311289688537603	"IS02"	0.446705527737348
"NPR3"	"NPR3"	-0.405090530166667	0.444305318397639	-0.0151816002093934	-0.148818266860359	"IS02"	0.444305318397639
"KCTD4"	"KCTD4"	-0.235941612785726	0.442782753968239	-0.426903765877561	0.160255077460458	"IS02"	0.442782753968239
"HIP1R"	"HIP1R"	-0.0678660387085359	0.441457087437159	-0.255018303206179	-0.113801980636915	"IS02"	0.441457087437159
"SGPL1"	"SGPL1"	-0.760773018324564	0.441259491700706	-0.120271744833056	0.177929856418088	"IS02"	0.441259491700706
"AC112719.2"	"AC112719.2"	-0.134862456848721	0.438302984758342	-0.162334438799386	-0.162334438799386	"IS02"	0.438302984758342
"USP2"	"USP2"	-0.202083669639333	0.436846524331105	-0.404467877164625	0.122509828243845	"IS02"	0.436846524331105
"KRT6B"	"KRT6B"	0.105513571052617	0.435809129689393	-0.301404471636273	-0.168830681376768	"IS02"	0.435809129689393
"RFPL4A"	"RFPL4A"	0.0493182847059606	0.432623617196924	-0.471921072036639	0.0392213969335697	"IS02"	0.432623617196924
"MEOX2"	"MEOX2"	-0.638523590858419	0.432450082889838	0.0623841107595171	-0.0717439539684462	"IS02"	0.432450082889838
"ACTR6"	"ACTR6"	-0.906774804340967	0.432421354483911	-0.125431679389183	0.281133766367005	"IS02"	0.432421354483911
"NFATC4"	"NFATC4"	0.213177453508217	0.429328279188556	-0.0809076468759923	-0.449537704548255	"IS02"	0.429328279188556
"DICER1"	"DICER1"	-1.20342489532006	0.424998127040377	0.15326241739164	0.191850525568131	"IS02"	0.424998127040377
"RBBP8NL"	"RBBP8NL"	0.0706769064227235	0.423272606516097	-0.225629669806854	-0.211513567159546	"IS02"	0.423272606516097
"RP3.403A15.5"	"RP3.403A15.5"	-0.659372298338402	0.420918273040239	-0.246262050080421	0.260453938535141	"IS02"	0.420918273040239
"DDX10"	"DDX10"	-0.621896467756996	0.419043002893081	-0.299380341637966	0.292260190509714	"IS02"	0.419043002893081
"KIFC2"	"KIFC2"	-0.0741562523709394	0.418957687753823	-0.576487386758595	0.232462375635515	"IS02"	0.418957687753823
"TJP3"	"TJP3"	0.0656727783127737	0.417700830348985	-0.142792934087294	-0.286089650343284	"IS02"	0.417700830348985
"HNRNPA2B1"	"HNRNPA2B1"	-0.667640871921413	0.415779722607282	-0.351555832752678	0.375613828814429	"IS02"	0.415779722607282
"LY6D"	"LY6D"	0.1877975247244	0.413086986034062	-0.351228369164039	-0.148497510630182	"IS02"	0.413086986034062
"MMP15"	"MMP15"	-0.127696909515262	0.411113899667627	0.301136978217714	-0.604927321231508	"IS02"	0.411113899667627
"HOXD12"	"HOXD12"	-0.473780803637852	0.407978071954937	-0.0784632532464803	-0.00949071431712794	"IS02"	0.407978071954937
"ERBB3"	"ERBB3"	-0.409032316431279	0.404329465819413	-0.0900188530333148	-0.0343767353152903	"IS02"	0.404329465819413
"SPRR1B"	"SPRR1B"	-0.144586598859342	0.403935513910088	-0.336740221677182	0.0500170545405226	"IS02"	0.403935513910088
"AC012005.3"	"AC012005.3"	-0.222497329333011	0.403417741943615	0.0538627646005754	-0.292171649143669	"IS02"	0.403417741943615
"WDR97"	"WDR97"	-0.0451937077106998	0.402670047328666	-0.229498091076789	-0.117197264452137	"IS02"	0.402670047328666
"USP10"	"USP10"	-1.14237257505815	0.402485213866511	-0.017873995378635	0.346363878659962	"IS02"	0.402485213866511
"TOX"	"TOX"	-0.547322590580163	0.399300529600177	-0.28772714037087	0.253088488527637	"IS02"	0.399300529600177
"PYGM"	"PYGM"	-0.279017574899113	0.397941301075623	0.365649983582282	-0.564092809078881	"IS02"	0.397941301075623
"MTERF1"	"MTERF1"	-0.460282609377471	0.397003918445971	-0.0958477653317285	0.00979576752573079	"IS02"	0.397003918445971
"GPR35"	"GPR35"	0.0329491935369222	0.395982986891458	-0.341369130089213	-0.0471825549776158	"IS02"	0.395982986891458
"PERP"	"PERP"	-0.663178655830733	0.394410024971842	-0.297012154548462	0.338199575960225	"IS02"	0.394410024971842
"DNASE1L2"	"DNASE1L2"	0.375470630542941	0.394198787771046	-0.418561440749838	-0.179059074898006	"IS02"	0.394198787771046
"NKX3.2"	"NKX3.2"	-0.19682091728054	0.394127270831185	-0.135085605547699	-0.110379563482782	"IS02"	0.394127270831185
"KRT16"	"KRT16"	0.15902949620423	0.393811329537849	-0.331183702721388	-0.132916174472383	"IS02"	0.393811329537849
"PDZK1IP1"	"PDZK1IP1"	0.333184656003997	0.389729539063401	-0.264666689280396	-0.302781795908601	"IS02"	0.389729539063401
"ENDOU"	"ENDOU"	-0.542900118726163	0.388897098119496	0.258060660417984	-0.285744514020638	"IS02"	0.388897098119496
"CALML4"	"CALML4"	0.222146984334109	0.385906026698221	-0.264438488844723	-0.231140672438187	"IS02"	0.385906026698221
"UNCX"	"UNCX"	0.0335202724897283	0.380967021395286	-0.307737798229804	-0.0671997637971461	"IS02"	0.380967021395286
"KRT5"	"KRT5"	0.060001467853827	0.379430276841366	-0.222384328114785	-0.167415927071618	"IS02"	0.379430276841366
"CA9"	"CA9"	-0.342018791775828	0.379414596593929	-0.453465743632812	0.311013523633875	"IS02"	0.379414596593929
"CLIC6"	"CLIC6"	-0.0264210706252045	0.378840321451968	0.137684911712804	-0.473767062287606	"IS02"	0.378840321451968
"UPK3B"	"UPK3B"	-0.170099646977797	0.378044214833211	0.123026471784303	-0.369973366142842	"IS02"	0.378044214833211
"C12orf73"	"C12orf73"	-0.124258396668536	0.377087341352601	-0.467080436055827	0.192820728879935	"IS02"	0.377087341352601
"HIST1H2BC"	"HIST1H2BC"	-0.272290345913401	0.375768519364352	-0.352295632673272	0.170335638178252	"IS02"	0.375768519364352
"IL27RA"	"IL27RA"	0.155986047960378	0.37496261044804	-0.0112977445675362	-0.43339963868898	"IS02"	0.37496261044804
"PRSS3"	"PRSS3"	-0.241037631661244	0.37451051105233	-0.257727935439332	0.0577104475197003	"IS02"	0.37451051105233
"CCDC82"	"CCDC82"	-1.30035760550582	0.369787037961589	0.200095110613314	0.256001973517552	"IS02"	0.369787037961589
"RP11.552F3.12"	"RP11.552F3.12"	0.225772378300142	0.36913525152983	-0.740300133702696	0.258088045630215	"IS02"	0.36913525152983
"KRT8"	"KRT8"	-0.14390861317688	0.365600543171549	-0.135377172455558	-0.116110008971711	"IS02"	0.365600543171549
"TRIM58"	"TRIM58"	-0.538682897383625	0.364110732829591	-0.197564633209189	0.190338573700401	"IS02"	0.364110732829591
"BEX5"	"BEX5"	-0.185472438070443	0.36161242407917	-0.415989006668895	0.193782099877286	"IS02"	0.36161242407917
"GDAP1"	"GDAP1"	-0.524431355780545	0.359950183411664	0.28834223186229	-0.30046673293984	"IS02"	0.359950183411664
"GPR25"	"GPR25"	0.012146628698444	0.357536664583403	-0.160872382868102	-0.179124354523941	"IS02"	0.357536664583403
"FBXO15"	"FBXO15"	-0.22689810325894	0.357231145557689	-0.01763224245551	-0.175013734741306	"IS02"	0.357231145557689
"VPS9D1"	"VPS9D1"	-0.18284968998225	0.355947483276839	-0.146662048356708	-0.0718898140639473	"IS02"	0.355947483276839
"TRPM4"	"TRPM4"	-0.146572446644988	0.354492364737435	-0.0370467315224728	-0.202470526326229	"IS02"	0.354492364737435
"LY6H"	"LY6H"	0.219660512516297	0.35446530531322	0.253708338709839	-0.71851659229821	"IS02"	0.35446530531322
"MTNR1A"	"MTNR1A"	0.181102907393543	0.352632355012368	-0.219690940099033	-0.219690940099033	"IS02"	0.352632355012368
"PPP1R14C"	"PPP1R14C"	-0.0485530678744468	0.350948207629483	-0.203781727209059	-0.0927434220791439	"IS02"	0.350948207629483
"BEST4"	"BEST4"	-0.484304416197501	0.34763112972094	-0.0694060453712357	0.0440516211103058	"IS02"	0.34763112972094
"CBLN4"	"CBLN4"	-0.522081801373416	0.343762074239335	0.27315574495128	-0.271670146073766	"IS02"	0.343762074239335
"TEKT1"	"TEKT1"	-0.457036941722274	0.343394362304779	-0.0172597237778358	-0.0209300008863619	"IS02"	0.343394362304779
"ENOSF1"	"ENOSF1"	-0.140976837102676	0.341478385338013	-0.062500851837843	-0.168355435979197	"IS02"	0.341478385338013
"PDYN"	"PDYN"	0.263789746132323	0.339361575986833	-0.0444305611985744	-0.433480069335609	"IS02"	0.339361575986833
"ADSSL1"	"ADSSL1"	-0.316632710781977	0.336980767245526	0.059961002031484	-0.178566200120305	"IS02"	0.336980767245526
"BOK"	"BOK"	-0.14443152983862	0.335902466919752	-0.169133743626143	-0.0544112926413073	"IS02"	0.335902466919752
"HSP90B1"	"HSP90B1"	-0.125811203188712	0.333701843531287	-0.310022190582288	0.0770681092598253	"IS02"	0.333701843531287
"MMP17"	"MMP17"	-0.0119843594563218	0.332122968845202	-0.30539419029596	0.00387925523301524	"IS02"	0.332122968845202
"GAMT"	"GAMT"	0.138539899841071	0.330669581707326	-0.270651042736183	-0.122118671223058	"IS02"	0.330669581707326
"CASC1"	"CASC1"	-0.248897004890227	0.329969313387183	0.0144211986127443	-0.168178246326384	"IS02"	0.329969313387183
"AC017081.1"	"AC017081.1"	-0.166695849188379	0.329929873176155	0.134647049595692	-0.338939732246509	"IS02"	0.329929873176155
"EVX2"	"EVX2"	-0.279881802773735	0.328971665361155	-0.0369518686016523	-0.096814661673852	"IS02"	0.328971665361155
"STAT2"	"STAT2"	-0.433192368935866	0.327371341486892	-0.284682209801001	0.246724744697603	"IS02"	0.327371341486892
"NUDT14"	"NUDT14"	-0.0470176782436962	0.326728081407691	-0.53689066531061	0.261946617982604	"IS02"	0.326728081407691
"TNNT1"	"TNNT1"	-0.218939958820224	0.324311745839472	-0.465094684826393	0.298169044019408	"IS02"	0.324311745839472
"TFDP2"	"TFDP2"	-0.510386190260823	0.322662217625861	-0.117678489380309	0.131592375226188	"IS02"	0.322662217625861
"RGS16"	"RGS16"	-0.421047387753695	0.322388090968431	-0.187252214325154	0.146457464984875	"IS02"	0.322388090968431
"FGF11"	"FGF11"	-0.0462708709256154	0.319872483656292	-0.195753886242328	-0.0732736285845955	"IS02"	0.319872483656292
"FOXS1"	"FOXS1"	-0.205148411129789	0.319101613454692	-0.0201292848202271	-0.150435641833505	"IS02"	0.319101613454692
"DZANK1"	"DZANK1"	-0.468317728234367	0.311741434054596	-0.00753640370069603	0.00572544186818283	"IS02"	0.311741434054596
"KRT19"	"KRT19"	-0.17705440037469	0.310997798354265	-0.107203847423601	-0.0731083730375006	"IS02"	0.310997798354265
"CTD.2587H24.4"	"CTD.2587H24.4"	-0.0951485913604073	0.309232921921324	-0.114530711822712	-0.114530711822712	"IS02"	0.309232921921324
"BHLHA9"	"BHLHA9"	-0.0951485913604073	0.309232921921324	-0.114530711822712	-0.114530711822712	"IS02"	0.309232921921324
"SPERT"	"SPERT"	-0.0951485913604073	0.309232921921324	-0.114530711822712	-0.114530711822712	"IS02"	0.309232921921324
"DRC7"	"DRC7"	-0.0951485913604073	0.309232921921324	-0.114530711822712	-0.114530711822712	"IS02"	0.309232921921324
"LDHAL6A"	"LDHAL6A"	-0.0951485913604073	0.309232921921324	-0.114530711822712	-0.114530711822712	"IS02"	0.309232921921324
"KRTAP5.10"	"KRTAP5.10"	-0.0951485913604073	0.309232921921324	-0.114530711822712	-0.114530711822712	"IS02"	0.309232921921324
"CCDC88C"	"CCDC88C"	0.21475504761063	0.305889283411419	0.121346016506394	-0.537958599505447	"IS02"	0.305889283411419
"TRMT44"	"TRMT44"	-0.543208931743412	0.302325170179874	-0.0226133943529945	0.0756349862665277	"IS02"	0.302325170179874
"ARC"	"ARC"	-0.174954572303073	0.301177391883542	-0.268480047872978	0.0960093400278295	"IS02"	0.301177391883542
"CCDC106"	"CCDC106"	0.195699181378054	0.300101181639956	-0.297472185407238	-0.102033553961689	"IS02"	0.300101181639956
"MDN1"	"MDN1"	0.153674060053168	0.299233144591749	-0.142933503613944	-0.22990996410492	"IS02"	0.299233144591749
