"IS01"	"IS02"	"IS03"	"IS04"
"SMN2__pos"	2.22044604925031e-16	11.7732771212773	3.13561452558098	8.48276183780186
"STUB1__pos"	25.1219162586667	1.79401989883894	2.22044604925031e-16	3.85541483643936
"DRD2__pos"	3.56482618640807	18.3498592169861	3.63283601297845	2.22044604925031e-16
"HSBP1__pos"	2.10060492796938	10.1452214130514	3.10195991239873	9.90734341851432
"RPA2__pos"	2.74733083471213	7.410041297377	2.22044604925031e-16	14.4849888824009
"ATP1A3__pos"	0.0312219468080782	11.3774865264843	3.23297661997081	9.20952513551935
"LUZP6__pos"	16.4228365805587	6.15793037738309	4.42513659283562e-08	4.93457164221916
"USPL1__pos"	2.22044604925031e-16	14.2716105006111	4.0384871760151	6.11897875165158
"SNRPE__pos"	2.22044604925031e-16	2.22044604925031e-16	21.3041547849274	3.77753566273575
"DCXR__pos"	12.7750638057599	2.90565812055287	6.49614355854251	4.74402236793571
"PIF1__pos"	0.169324572547929	9.89483873268478	3.05248005523657	11.3478678413683
"ANKRD52__pos"	2.22044604925031e-16	11.1862133974039	0.815011689198436	12.6414869448376
"GDAP1__pos"	1.1378135339496	10.6710188410557	6.99803632410411	3.78348064700059
"U2AF1__pos"	4.20022309514895	8.53436914739114	2.22044604925031e-16	12.5974718115019
"ZDHHC12__pos"	16.8787760760086	1.44838025511618	0.546833999449498	8.31185959167763
"TADA3__pos"	5.57829339413567	6.73137472553432	2.22044604925031e-16	12.5944078069208
"ACTR6__pos"	2.22044604925031e-16	11.2288374007566	3.63452668101571	8.75974880005467
"HAGHL__pos"	10.6197870393796	8.12220617791054	2.22044604925031e-16	8.52766582119942
"ATP5B__pos"	12.133430714105	7.2336486779321	2.41332922708174	4.05759521855712
"CACNB3__pos"	2.89196022074517	13.1718720759185	2.44594283939957	4.96538200226228
"DIO3__pos"	2.20451506247492	19.1115711571895	4.20756754775928	2.22044604925031e-16
"PTCH1__pos"	2.85107185594335	8.36874311604942	4.31937562285686	4.36052382106656
"GAMT__pos"	9.77459131877747	8.52991302162921	2.85145685223203	5.02355339398597
"CTD.2369P2.12__pos"	12.8055282325173	2.10670360326457	7.75109735633091	3.55133814654662
"CRACR2B__pos"	8.54356956054014	5.746697830656	6.9942277237428	1.71527994647183
"ZNF317__pos"	15.8470020975308	4.24136585204526	3.28266253049537	3.81365518417156
"CDH26__pos"	1.70707208695919	7.34316627562483	13.526767894355	2.74227469281405
"ABHD14A__pos"	9.69366710692046	4.45611719338039	7.76462759650896	4.31718827410651
"AL513523.2__pos"	17.2528726991518	3.43896545600569	4.75745774232151	1.37733563072137
"SLC12A5__pos"	12.3395833821037	6.73637827797677	6.10107729185213	1.45639058629383
"ARC__pos"	4.48330463537586	12.1424735470307	0.87078100462152	6.4640923330582
"TMEM229B__pos"	6.98357767297	3.53548915188182	9.47271998863767	7.17970287255624
"YBX2__pos"	0.656141480976753	19.6568048420259	5.05325917046985	2.22044604925031e-16
"NKX6.2__pos"	28.1398375433988	3.07814625842372	2.22044604925031e-16	2.22044604925031e-16
"TIMM9__pos"	8.9550347495987	2.22044604925031e-16	14.9309637914894	2.9645823814057
"GAK__pos"	10.0849120575938	3.06655460923405	7.99685878692352	2.79955356188232
"DMKN__pos"	9.20054978922199	10.9705141946908	3.55913838992133	1.5677589607521
"WNT4__pos"	4.98606194284991	14.6895695851109	6.45074473764539	2.22044604925031e-16
"ISY1__pos"	5.86493112802725	4.77851848300068	2.76519704915056	4.32717937379887
"MAPK15__pos"	3.99017639708171	16.4046991080117	2.22044604925031e-16	3.16524763115399
"KIFC2__pos"	4.35565491034417	12.0294698943596	2.22044604925031e-16	8.44884129669479
"RGL3__pos"	9.29108110217183	5.41058742738156	9.79773370870102	0.702777604710526
"CCDC106__pos"	3.9227081014197	4.8270807649814	2.55666710816336	3.62142538778437
"ELP6__pos"	8.62851471692885	6.58508833297347	0.417153398975536	10.2975197697088
"SCG5__pos"	10.92089606348	7.86344955902753	0.000338035306906011	8.19457863342894
"COL25A1__pos"	2.22044604925031e-16	19.6618682600131	5.32504262249239	2.22044604925031e-16
"C3orf14__pos"	2.48137344737227	4.10388443360648	5.7251148744562	12.2326678191434
"DMXL2__pos"	2.22044604925031e-16	11.7848629474359	4.93460443835468	6.29715412939043
"HCFC1R1__pos"	14.8158001516145	0.859438801257424	0.73589236589502	10.7189528223964
"DEC1__pos"	5.66807546872024	8.6603882119399	2.22044604925031e-16	11.5600492579154
"NENF__pos"	12.6148040027467	4.13239331103593	5.67310331443873	2.49558281032949
"TBC1D7__pos"	3.65071726353782	7.21475671566626	2.1353204500397	12.8911097693555
"SGK223__pos"	0.551830838501918	12.3887785308623	12.0893194470382	2.22044604925031e-16
"TMEM171__pos"	7.44224475474391	5.15773788839142	0.012489476816434	14.0327971441911
"TLE2__pos"	4.08153581947715	11.4325750741069	6.90603002705378	2.07629821690618
"RNF126__pos"	4.17152646711474	6.15318056444114	2.22044604925031e-16	14.175257947987
"RPS8__pos"	13.7935701682797	7.64038531363319	1.79163613336573	3.14314955585752
"ABCC1__pos"	0.533661606965763	7.85144522132537	7.77727471033203	8.82894550078725
"DCAF11__pos"	2.22044604925031e-16	11.4448742114772	4.70539230660216	6.13019273755433
"ADSSL1__pos"	2.56863840121322	11.5687538412179	4.52178746896651	3.73116143948829
"IZUMO4__pos"	9.76438126253155	11.1743205620233	2.14279059471933	2.81994710379094
"ZIC3__pos"	1.27315642565917	17.9995241524505	6.12047607025717	2.22044604925031e-16
"NTN1__pos"	0.0364558997253625	14.2097350816753	5.85874147283334	4.30811441152811
"MED24__pos"	6.10034420894569	8.38391567112123	4.06144226278346	4.34820683884369
"MUS81__pos"	6.5178673307802	7.25220651905194	2.22044604925031e-16	11.0875840721371
"PLCH2__pos"	7.23294303151239	14.295378968694	2.30719970001749	2.06708313392527
"SFTPD__pos"	2.46736026538439	19.896082102289	2.37183452410596	2.22044604925031e-16
"RGS6__pos"	2.22044604925031e-16	17.8812917277758	5.27564070413124	1.06255407277667
"NAALADL1__pos"	9.02438186826094	6.37507933390918	6.34977358307683	3.55183624115127
"BARX1__pos"	3.98418332246856	20.2478552850176	2.22044604925031e-16	1.61084396844884
"ASPSCR1__pos"	12.0722619541878	6.90114282611011	3.41875294165115	4.28522022935146
"EML1__pos"	2.22044604925031e-16	7.49341541218866	5.45107761664175	11.6339438290105
"CGNL1__pos"	2.22044604925031e-16	21.5241857451955	0.581892649422881	2.27425875525954
"EXOC3__pos"	1.0543264937347	11.9216395139555	5.73960311236006	3.77725424370128
"CLDN7__pos"	6.54694236038484	8.81276992925406	4.17972859551299	6.63499733889207
"GPS1__pos"	16.7547000669165	4.11912403139372	2.22044604925031e-16	7.28338848572113
"PIFO__pos"	7.3182656859709	10.7089252109754	6.31599373461632	1.9112441896109
"USP4__pos"	5.83382974664808	4.29472523747216	0.77176723470387	11.8643780883688
"MPP4__pos"	3.74565746369084	6.76766028162926	0.365366550511159	14.7715074987773
"TEX29__pos"	10.7618632806391	0.0634677003339474	2.22044604925031e-16	15.6701708640545
"SLC22A18__pos"	17.4462911237666	4.44087800645134	3.62522254644985	2.46832470550088
"PSMD3__pos"	2.02307592127674	4.04914684071008	4.1898056918179	14.4302926267548
"MED16__pos"	15.1403813367634	5.95763170825877	7.68192485549379	2.22044604925031e-16
"ERBB3__pos"	1.4052939061642	8.11731235939197	6.29308094395065	6.89227355627089
"RIC3__pos"	1.91092714056022	17.0198413497592	3.58467230265248	1.08014465622592
"UBE2Z__pos"	0.96945210490979	9.7489747557907	0.831613090418598	11.8706808990567
"TOMM40__pos"	4.60669922725083	3.71294403598353	2.22044604925031e-16	16.5568253280995
"FAM132A__pos"	8.94071641068699	12.0409973461211	4.04250395745051	1.39583228177325
"MOK__pos"	2.61715551062903	9.65020933357743	5.68080715107137	7.34458342568057
"NIP7__pos"	0.909493571893646	7.51118665850064	2.90424049484567	12.1661895630466
"PINLYP__pos"	8.40731441868025	6.45112013402252	7.21205450776108	3.04908062591835
"FAM228B__pos"	7.79076209234054	9.39325126058749	0.527638874541386	5.12928337568248
"RHBDL1__pos"	8.2714522689518	11.4283822667686	0.74384093050526	3.1190143550251
"CEP131__pos"	9.16146455097216	5.13510634495569	7.35112625043713	5.71565918300079
"SNX15__pos"	2.22044604925031e-16	8.44216224908627	5.51944294870767	10.2374185917793
"PRSS8__pos"	0.848208971601727	19.0898613616045	2.22044604925031e-16	3.41566350513366
"SAC3D1__pos"	14.2073630407245	2.89595127519655	1.43901994775759	8.95309288332505
"EFCC1__pos"	2.22044604925031e-16	8.44004323658532	16.6805526638698	2.22044604925031e-16
"KLK10__pos"	2.74192094631631	14.600796749052	3.71096776973422	3.6932495548288
"PHPT1__pos"	19.523869146621	3.77199164208886	5.15636487624922	2.22044604925031e-16
"S100A14__pos"	10.8611191157533	2.99107018647031e-16	8.97030419862893	6.35440518040212
"C2CD4C__pos"	2.43884002920526	17.723262284421	3.5849141686305	0.214947176783782
"DPP7__pos"	22.8478473238026	1.30474044973062	5.44100081542505	2.22044604925031e-16
"ZP3__pos"	11.9378418199843	7.64320104594908	4.82689182963859	1.28677887915576
"XG__pos"	4.96931639662548	8.21533784766665	4.60904560122956	7.62347980652584
"SLC25A10__pos"	7.74227051012031	8.42668720054462	1.25994417130923	8.53790474336444
"PIM3__pos"	9.97838748764925	5.86217122668072	1.34907721359383	8.35260814617107
"GSC__pos"	2.37896809107928	10.7859487169855	12.6519579942144	2.22044604925031e-16
"RCC2__pos"	1.44881480249134	7.89003571879657	2.22044604925031e-16	13.7350255026317
"AP3B2__pos"	3.07042440402987	14.5439878566674	7.61034608073093	2.22044604925031e-16
"ACSBG1__pos"	0.626617581677318	15.7757663440776	0.974974878648375	5.73797355467658
"UBE2I__pos"	0.348030491241994	4.30353425205005	7.89666328056624	10.8987629188281
"VPS9D1__pos"	3.37850372074331	12.5243547269496	2.68463389976573	7.11088939462405
"MDN1__pos"	9.90456826018351	8.97878098484563	3.13423827898188	4.08726252278718
"CLASRP__pos"	1.30843430956633	2.22044604925031e-16	17.5660027296438	5.73243101672382
"TJP3__pos"	5.72536065794353	12.1375342376561	3.35410820737416	3.39826737300638
"HDHD3__pos"	2.22044604925031e-16	2.22044604925031e-16	16.3670397542623	7.86730669594734
"RTN4R__pos"	2.22044604925031e-16	23.574780443349	0.433252127279147	2.22044604925031e-16
"WDR66__pos"	2.46984371755932	13.1292669872539	1.91587749362116	6.80517242211792
"CD7__pos"	12.0824292666169	6.35845885464666	5.6333975963306	3.4862854108278
"CTXN1__pos"	8.430640010922	11.7961376248488	0.356868208331696	5.37705271774187
"FRMD5__pos"	2.22044604925031e-16	8.08243762436787	3.42748527975248	13.7325497128992
"MROH6__pos"	12.5365909940947	3.11688650886529	5.99185803344522	5.5523225778794
"RBCK1__pos"	4.15904800175743	2.22044604925031e-16	11.991869558462	9.27146634185594
"TUBB2B__pos"	5.55301655617237	12.1496247955698	6.64953313041324	1.21794754622258
"RPL26L1__pos"	5.9985679449044	6.12296712558093	3.77105021236616	9.89629439491286
"NPRL2__pos"	9.80773162364311	4.97667057334332	2.22044604925031e-16	11.6401982534601
"CBLN4__pos"	2.22044604925031e-16	11.0349432909258	10.8068277199938	3.05904925748369
"TARDBP__pos"	0.23922201016431	9.620031995936	2.22044604925031e-16	13.7304832667242
"RABL6__pos"	11.4882715943415	4.50395755708668	2.22044604925031e-16	10.7372459470381
"DCTPP1__pos"	9.17354810468825	7.47520716358074	3.28207159403338	4.38351887865631
"HOXD12__pos"	2.22044604925031e-16	13.1230997116225	6.64513522722815	5.28217376148025
"PRKD2__pos"	2.22044604925031e-16	2.81261100117842	5.77752101959198	14.663257022119
"INO80B.WBP1__pos"	1.55650135228387	10.6321905931566	0.271240799463002	11.8021140710227
"GOLGA8B__pos"	0.979187430094492	16.7756101884121	2.22044604925031e-16	6.14806204604642
"PWWP2B__pos"	5.65021827850363	5.20323777231531	5.37977554747518	7.38387870835484
"GP1BB__pos"	14.7600721234691	10.0587529156128	3.2458453842232	2.22044604925031e-16
"NUDT14__pos"	5.65622681979016	8.16883081338973	3.91744623553909	6.85932545361452
"PRPF3__pos"	2.53849079650747	4.84888499321386	7.24878740473524	6.90291427653296
"H2AFB3__pos"	7.30226853185767	13.8555548401947	3.27227450659109	0.450237946366156
"THG1L__pos"	6.07765332623866	5.18028484250806	5.29872142263834	3.69173244590141
"HSP90B1__pos"	4.49335369850732	8.14268325942766	4.21167347913029	8.16444716786613
"TOX__pos"	2.22044604925031e-16	12.0851204497022	2.78128894501567	9.40079736496265
"GNAO1__pos"	2.22044604925031e-16	15.0063347909981	8.53732240474979	1.59455572077794
"SMIM1__pos"	12.465344944157	10.1224881925707	3.79724536325307	2.22044604925031e-16
"SPRR1A__pos"	6.4446295769356	8.75912613400252	4.16215582218468	6.98620280747364
"SMIM4__pos"	7.64854008282616	3.48718951416407	3.08050399073738	9.98334815074778
"FBXL16__pos"	7.76763265695813	14.0220678234606	2.22044604925031e-16	2.75632195335722
"MRPL55__pos"	18.4900756994193	4.42245050500403	2.22044604925031e-16	3.30038268950218
"PTS__pos"	5.44183117069426	7.57280962058375	1.49092040831403	9.19462869991135
"KRT16__pos"	7.55436400516641	10.1222313831666	4.12965394031959	3.49669978181282
"CCNL1__pos"	1.59267086093515	11.922788180338	2.0938393299742	6.73341728515071
"HSP90AA1__pos"	2.22044604925031e-16	5.96119782445593	8.42669994505194	7.22081690628096
"COQ10A__pos"	6.23801578182755	4.84806719291443	7.55978374842531	6.42269077499257
"HES4__pos"	11.5779816394097	8.37866610506142	2.03255368215723	4.20582877547467
"MAPK11__pos"	10.0300504523663	7.38239405697326	6.59977252502725	1.43802939780326
"CLDN23__pos"	4.28549058247763	6.2379071854893	11.9148860706185	4.13588613658216
"PIGH__pos"	0.698061788526439	13.8666933735857	3.39716583126262	5.19580896280656
"MUC6__pos"	4.31031007525921	16.3902334927897	2.97782316198594	2.76126551244479
"PRR3__pos"	6.26565525181179	2.22044604925031e-16	13.7488514288979	4.10455295280737
"UTP11L__pos"	2.22044604925031e-16	4.98336455543726	2.22044604925031e-16	17.8992721685272
"SLC9A3__pos"	0.232644288387118	18.076419593047	1.70346223779758	3.26533412849382
"ZACN__pos"	16.5142408320729	5.11437124200122	3.39439152907475	0.890469336057259
"HPN__pos"	10.2217734477487	2.81113285892901	13.8169169319375	2.22044604925031e-16
"SFTA2__pos"	12.071057527163	8.0185717833706	0.289949781747598	7.05833184722438
"TNFRSF18__pos"	11.1820116865345	5.17763216425144	4.35480949499838	2.50795082010135
"LIME1__pos"	10.4100785391095	7.03290824450227	3.2503145645983	3.45310281751882
"SOHLH1__pos"	6.33816362119169	15.4930399909097	5.87452424865095e-05	4.83389805235186
"VPS37C__pos"	0.865077835006368	2.80446762286224	4.04931468886661	16.1222763436504
"CTSE__pos"	2.288407652178	8.74610490488207	2.6138857656944	11.6755779147922
"CKMT1A__pos"	3.59537704490124	16.4850707914012	5.50544528847499	2.22044604925031e-16
"DHRS7__pos"	8.06825349642512	8.32462363608939	0.631789113237568	7.6489092739285
"SBK2__pos"	2.22044604925031e-16	16.4782358236213	4.22716022643215	4.59663703546741
"RP11.603J24.9__pos"	2.22044604925031e-16	5.19618011801149	14.6147958690813	5.49916160051518
"TUBGCP2__pos"	13.0828932478966	4.13146438410072	3.93001606857459	4.27002962610678
"PRKCZ__pos"	6.81272913062324	14.6377838726313	0.97204457924247	2.22272273459734
"STRBP__pos"	2.22044604925031e-16	17.9650019879708	2.22044604925031e-16	5.02114139961748
"NOG__pos"	7.51357955138029	10.8798358985271	0.368195683419448	6.36295511765188
"SIX3__pos"	3.35594396226288	13.7127513804256	2.22044604925031e-16	8.59200934093846
"NABP2__pos"	2.5886507819708	5.76243211711753	7.21370970436104	7.82366319263925
"NPY__pos"	3.24190539525188	16.5401015212617	3.09150920841637	2.69440230363588
"PUM3__pos"	13.8039375978438	2.85078848380144	0.00117595600682399	9.29505986858163
"C7orf55__pos"	16.6581835742667	7.18182535271996	0.640583616787794	2.60215735611167
"MUCL1__pos"	8.1457892215597	5.66280733259752	4.82891705781864	8.06494320631011
"MAGEA4__pos"	5.96320182034765	17.0486120436331	2.22044604925031e-16	3.46423893098758
"LSR__pos"	6.50325536516083	0.0908548423576399	14.6812470725244	3.39852502085721
"CABIN1__pos"	6.87404587668447	7.60581546452185	2.30615708267304	8.11059054288902
"PERM1__pos"	10.3984485806195	6.7647359217297	2.22044604925031e-16	7.93537459718088
"WDR90__pos"	3.94619237999743	2.22044604925031e-16	17.1922887393496	4.40306061500294
"IDH3B__pos"	4.66068945686804	2.22044604925031e-16	6.09264798645811	11.8709420868364
"ERCC2__pos"	4.43738272430812	5.33148072988797	3.85105131706163	11.9637209716215
"CCBE1__pos"	3.74027260972579	9.02297501778355	2.22044604925031e-16	12.9589949650149
"RPL26__pos"	8.68535713430545	5.93411911132614	4.64886588970089	3.67064290905507
"DIS3L2__pos"	3.43592996265557	2.22044604925031e-16	9.73253685848919	11.5430063542564
"RRP9__pos"	5.43869827131826	4.04649225085706	1.10089522575436	14.100314138823
"ZIC2__pos"	2.22044604925031e-16	15.9145532353705	2.22044604925031e-16	9.22655681907665
"STK25__pos"	6.01747604782735	2.22044604925031e-16	8.89694537927875	10.5994745852581
"DSCR8__pos"	4.4616609456148	10.4141814267864	5.49199556770368	5.9605384561756
"CCDC88C__pos"	4.86253776675111	8.02236069259677	6.00799285374306	3.13750075803028
"RABGGTA__pos"	2.22044604925031e-16	1.11327870195879	11.3634872589314	10.8756932775967
"CIRH1A__pos"	0.633768068381025	9.3488147012315	3.47588430158669	9.8712689169382
"UBLCP1__pos"	2.22044604925031e-16	8.82727212749263	7.94212335942282	4.51016492559925
"ACSM3__pos"	6.21265366826669	8.85500624734444	7.84204816618023	1.91632894156113
"DGCR14__pos"	1.68952525341112	6.02908016899332	3.2922372086303	11.845860591686
"IFRD2__pos"	11.9406378786477	4.04491597926244	2.22044604925031e-16	11.0078122962039
"UCK1__pos"	10.4375507563835	7.26939110466161	1.75388937097428	7.52248674031491
"GPN1__pos"	2.22044604925031e-16	8.65260792612789	1.29849642211746	13.9804846064117
"WSCD1__pos"	2.32411684487316	12.795858044169	8.34048791507882	2.22044604925031e-16
"TMEM8C__pos"	3.95277406056052	14.7535407378828	2.22044604925031e-16	7.03280178501746
"RFPL4AL1__pos"	3.34973699697684	8.97104745966135	0.85313886113659	12.1501638142707
"HMX1__pos"	4.22904439239955	17.2849611505421	5.09174021145724	2.22044604925031e-16
"CEP63__pos"	1.03136743239016	9.07017255216565	2.8952161878017	12.1062415179695
"HIST3H2A__pos"	7.80026693112428	9.78367683847421	4.33722076122953	2.31933742763006
"EFNA3__pos"	2.77042757952218	15.8505328692875	2.22044604925031e-16	4.26387100444188
"ALOX15__pos"	5.07023546054299	13.928520157035	5.16443425288099	1.9691796004026
"RING1__pos"	5.36633434930657	2.22044604925031e-16	17.5174622475553	2.47556505330439
"HOXD1__pos"	0.370706012897081	11.6159884969177	7.01872080868156	5.56419070931965
"FXYD7__pos"	11.2053016051661	2.61778977753669	9.85821006084999	2.33187658654006
"TPRN__pos"	10.1359510623357	6.35855372646276	1.59761086170095	7.76661927672033
"TSSC4__pos"	16.5545302852328	3.18893351008839	0.814838336271434	5.52431156666484
"FGF19__pos"	1.46025352266758	18.3430464488043	4.5914173684294	1.16786504602893
"SPRR2A__pos"	1.66356080879253	6.37576393519375	14.93564639626	2.90992120238162
"CNPPD1__pos"	2.22044604925031e-16	8.59243538906232	6.70122086091762	8.23337171841296
"ITPR3__pos"	2.22044604925031e-16	5.45791752451213	4.177231501918	14.9263287623807
"FAM98B__pos"	2.85292061279311	8.72550810397295	0.959821503223254	10.5167425490889
"INSIG2__pos"	4.52841660831169	4.35844351027668	4.19862990231262	8.51649376406526
"SSX2__pos"	7.20010511845717	11.4047432811708	2.22044604925031e-16	8.81650859514127
"LYRM4__pos"	4.35952089466917	2.53066878161983	10.0577245869975	8.47180750766263
"SEMA4D__pos"	4.2756316094239	11.4552631540221	1.51061191569753	8.13252285215739
"SYNGR3__pos"	8.15606371042971	3.86931046702997	5.5306270888812	5.29963093874241
"S100A7__pos"	4.01276246146518	6.60053233270447	12.2344748637923	3.3705506014598
"PEBP4__pos"	2.9140398615933	13.6659718950267	9.3018301348717	2.22044604925031e-16
"SLC7A1__pos"	2.22044604925031e-16	5.89080686803648	2.2262241542539	15.5432105965092
"PTGES3__pos"	2.22044604925031e-16	11.1175890097244	3.38704905655101	9.43396430974127
"NOP2__pos"	0.231476014503999	6.41670230489148	4.72491348153964	11.72866385614
"LPCAT4__pos"	4.85489363490448	7.39807728897587	1.63170025098853	8.22737822636666
"WNK2__pos"	1.34408384685661	15.9974998589292	5.52752285840876	0.142106955303089
"CA8__pos"	2.22044604925031e-16	13.7132756663681	11.279898988127	0.859081117510401
"NOTUM__pos"	2.03993219934674	17.1795381087736	2.22044604925031e-16	6.05332551089168
"DPAGT1__pos"	1.84742604890225	4.98635234794231	5.27504614689061	12.1298306165901
"SP5__pos"	1.6324471197961	14.4167405604954	7.1719469592399	2.70238701625077
"MTERF1__pos"	0.70894169818679	12.288952459548	4.56569590860855	6.21937479880021
"MRPL10__pos"	2.18099299972438	2.22044604925031e-16	15.2865515229631	7.44443409372561
"MAN2C1__pos"	2.17497406698216	0.00458159717066133	12.1388289145951	10.6971465493802
"EEF1B2__pos"	4.26593857447434	1.06544492296645	11.994894379491	5.87558036802278
"ABCC5__pos"	1.06804274609817	11.1746679383769	6.80760677048206	3.71991235038063
"FJX1__pos"	6.36109409477909	9.60659103922912	1.28964277409328	6.12976155076721
"EPRS__pos"	13.2150893802507	4.76468530863141	6.23328998348103	1.86745079864413
"SMPDL3B__pos"	6.50820791768709	12.3144554420093	5.25481476632703	2.22044604925031e-16
"NKAIN4__pos"	0.641012925793508	20.0999363502285	2.30847970772511	1.62374422326209
"RAB25__pos"	2.39103891817697	21.2379693734515	9.8242947221623e-05	1.40299519806221
"POLR1D__pos"	2.39388364732086	2.64213342058179	10.1004700691775	10.1023150960539
"ITPKC__pos"	3.94542258807921	6.57050110594846	8.76048459082205	0.615616628229596
"FRA10AC1__pos"	7.26634018307614	7.52593791409127	4.75788998294693	4.66915138966329
"SUSD4__pos"	5.84126328770538	7.89371755125903	6.76510152534736	1.71316119323394
"PTGER2__pos"	4.89893643628907	4.07254379525665	6.52921876287744	9.48333451239865
"MREG__pos"	2.59961043279007	9.06148046817891	3.30079424587253	8.60170541528105
"PPOX__pos"	2.22044604925031e-16	2.22044604925031e-16	15.6321433184566	8.66973480642867
"RFPL4A__pos"	5.93809263494045	13.0313632739912	2.22044604925031e-16	6.97389236283403
"PINX1__pos"	5.89838732069865	9.27035197559412	2.22044604925031e-16	9.82498293898937
"TCEAL2__pos"	5.10369759549734	16.6628169742144	1.10068445315849	3.16666616779997
"TSEN54__pos"	11.6778657472847	7.35620180096111	2.22044604925031e-16	7.09565898116819
"MAFA__pos"	2.07080925696835	19.7936123999829	2.22044604925031e-16	3.69439127703753
"HEXIM2__pos"	7.93250965331291	10.6440195277886	1.76926755037374	4.16910385257447
"CHST8__pos"	6.92769374092439	18.4081433718964	1.53610770659937	2.22044604925031e-16
"DDX10__pos"	1.3469619300846	7.54561325385231	5.28552767684699	7.03528284390709
"GFRA1__pos"	1.24404678295025	15.2271207544199	8.29904027363158	2.22044604925031e-16
"SDC4__pos"	3.8438261231357	5.19284204482585	2.22044604925031e-16	15.9052650277279
"GLTSCR2__pos"	4.12992894640561	3.67771906024038	7.86416453827623	4.72681282046126
"SLC6A20__pos"	3.44166894127994	14.0690900059833	2.52273996020033	5.57335795450389
"ICA1__pos"	9.05701246487395	9.89822412253145	7.24427819489146	2.22044604925031e-16
"CECR5__pos"	3.99030524705565	4.6745668951956	4.67950343741671	8.75782285704608
"MYH14__pos"	1.06863814580995	18.7735152790574	5.35166395817202	0.542317748725971
"CHAD__pos"	2.53740367513538	17.7995586206925	4.64524911352203	0.514418402725563
"DHRS12__pos"	2.22044604925031e-16	8.96773579745921	9.34406665891939	3.5080865648277
"NUDT22__pos"	18.1381125629277	1.6727451587	2.22044604925031e-16	5.62947458582175
"PRKAG1__pos"	0.842605328646749	9.40842080950456	3.35431684800008	8.41562197817305
"FZD10__pos"	2.22044604925031e-16	20.6216966912557	1.6959246945108	2.5067479653103
"GRIK5__pos"	1.00444046658667	20.315320134838	2.10486308841605	2.07169691907607
"CCDC140__pos"	9.78104364128023	11.2659655624966	2.63722921551836	4.37827441006355
"NOXO1__pos"	10.9240624371811	13.0896171710558	2.03583996704934	2.22044604925031e-16
"ADRB1__pos"	1.7335760968599	13.4254078571029	10.5679410506939	2.22044604925031e-16
"TMEM14C__pos"	2.65157918982184	5.85517450208703	5.07918160970489	11.2475724223495
"CKMT1B__pos"	2.44028170878154	16.0492508486977	6.98038856133492	0.0260797535836644
"EPS8L1__pos"	3.17284776916663	1.49543581534272	9.47466827035798	8.66598744760298
"SPNS2__pos"	10.9737476434851	4.62131385932642	10.9443074227844	0.0719962238743888
"NRXN3__pos"	2.22044604925031e-16	15.2101523012042	2.22044604925031e-16	8.4424989922085
"SLC44A4__pos"	2.22044604925031e-16	10.8473191937537	14.6115675166476	2.22044604925031e-16
"NAPSA__pos"	2.75967984689386	17.3095703411278	0.74738553959183	4.5549734813901
"FOLR1__pos"	5.02064314979205	14.8333869637972	3.7185566762121	3.30371130870062
"MYOZ3__pos"	2.22044604925031e-16	18.7367194878431	3.41252830371312	2.52669885403005
"NOC2L__pos"	5.11326895061639e-16	1.52117479202523	21.1532635690579	1.13214515533575
"MARK3__pos"	2.22044604925031e-16	8.79210167407429	5.38052076636565	6.06598243093988
"SCG3__pos"	2.22044604925031e-16	11.444859522143	13.0928161295487	0.233503550256998
"MCUR1__pos"	9.26489864929294	3.96897134383152	2.22044604925031e-16	8.85875638454153
"AGR2__pos"	6.74290631228153	9.81759711478123	4.27777566821211	5.28146717003737
"KRTAP2.3__pos"	4.44176590140871	3.06898076479337	2.22044604925031e-16	18.948129804459
"HIST1H4H__pos"	2.88047627992105	10.9602268159742	1.68941595825539	9.33560151444657
"LGALS7B__pos"	6.32779251767672	16.6858690134236	3.61061291167452	2.22044604925031e-16
"SOX2__pos"	2.22044604925031e-16	17.3012029381388	0.812072888077469	7.51998400911981
"LIN7C__pos"	2.22044604925031e-16	5.66177647106457	5.70527794992737	12.5726923482153
"TSC2__pos"	3.39648458160808	2.22044604925031e-16	13.4112245373138	8.10487434994432
"PIK3C3__pos"	12.4156181615458	1.81357676928837	6.9512557709291	4.15433850583575
"RPL36__pos"	16.4074756110208	4.40883761900673	3.10029117256907	2.8681782352815
"QTRT1__pos"	12.3326700234665	3.73987490747377	2.02032035322226	6.15385484068928
"LITAF__pos"	5.68456127861374	8.10664674011198	11.2751208889213	0.340824491770756
"LAD1__pos"	10.4213645088355	4.81441571569582	2.7738051401732	9.55540995240847
"ATXN2L__pos"	6.83085595103863	11.0998049954044	2.22044604925031e-16	6.97448046198502
"CAMK2N2__pos"	4.66171972242042	4.64639594911087	3.11139766540066e-14	16.662634008608
"NPB__pos"	8.85680019769869	14.7773727661388	1.61830568253186	1.00961230832617
"KRTCAP3__pos"	6.12230766515976	10.4213172584112	5.18639931676862	1.47708739912262
"GFER__pos"	13.7513003799979	2.0779431411161	2.22044604925031e-16	8.45413457828248
"C12orf73__pos"	2.0182618034321	5.99480043088092	2.0224028217567	7.95739861961453
"IFT27__pos"	8.92228286085025	3.79349821017377	6.26242114099628	6.36403871094912
"GRM4__pos"	1.61166436737154	20.6726767976581	2.54653519995606	1.1152995974956
"UCKL1__pos"	6.39883373560877	11.6476290044723	2.22044604925031e-16	6.08405854182201
